Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2016,221.22312419019536
Febrero,2007,260.4420760937065
Marzo,2016,295.45888277688425
Abril,2010,303.0460961786027
Mayo,2016,461.94716081975764
Junio,2000,261.1826522691364
Julio,2011,280.8978823288728
Agosto,2018,319.0498743816442
Septiembre,2015,252.51915669905128
Octubre,2018,290.9366813007871
Noviembre,2016,166.24689367583
Diciembre,2016,205.63327046363054
