Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2001,111.95247007348947
Febrero,2015,178.57238868313317
Marzo,2008,109.7417589460168
Abril,2018,200.83526242066893
Mayo,2000,150.28017912167294
Junio,2001,48.14254355557046
Julio,2012,79.03386702776626
Agosto,2018,107.20447800937772
Septiembre,2018,95.95975527052445
Octubre,2003,102.57961846780285
Noviembre,2011,180.38329560503465
Diciembre,2012,177.4693213079221
