Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2009,145.35947872252552
Febrero,2001,108.7039605138735
Marzo,2010,142.29943451503132
Abril,2001,161.80734878829836
Mayo,2010,153.118553565399
Junio,2000,145.12571907418078
Julio,2011,114.38565729407877
Agosto,2013,99.58839073416534
Septiembre,2017,127.33075809826495
Octubre,2017,266.67187082615413
Noviembre,2002,109.41016047420783
Diciembre,2016,130.51908426385123
