Fecha,23190260
2000-01-01,
2000-02-01,
2000-03-01,
2000-04-01,
2000-05-01,
2000-06-01,
2000-07-01,
2000-08-01,38.0
2000-09-01,161.0
2000-10-01,102.0
2000-11-01,138.0
2000-12-01,24.0
2001-01-01,42.0
2001-02-01,25.0
2001-03-01,94.0
2001-04-01,88.0
2001-05-01,101.0
2001-06-01,64.0
2001-07-01,87.0
2001-08-01,13.0
2001-09-01,35.0
2001-10-01,272.0
2001-11-01,227.0
2001-12-01,40.0
2002-01-01,9.0
2002-02-01,19.0
2002-03-01,86.0
2002-04-01,104.0
2002-05-01,105.0
2002-06-01,90.0
2002-07-01,28.0
2002-08-01,39.0
2002-09-01,42.0
2002-10-01,99.0
2002-11-01,51.0
2002-12-01,39.0
2003-01-01,26.0
2003-02-01,130.0
2003-03-01,234.0
2003-04-01,90.0
2003-05-01,66.0
2003-06-01,128.0
2003-07-01,54.0
2003-08-01,21.0
2003-09-01,93.0
2003-10-01,180.0
2003-11-01,187.0
2003-12-01,47.0
2004-01-01,41.0
2004-02-01,73.0
2004-03-01,78.0
2004-04-01,76.0
2004-05-01,158.0
2004-06-01,40.0
2004-07-01,43.0
2004-08-01,54.0
2004-09-01,72.0
2004-10-01,186.0
2004-11-01,84.0
2004-12-01,66.0
2005-01-01,142.0
2005-02-01,283.0
2005-03-01,53.0
2005-04-01,258.0
2005-05-01,145.0
2005-06-01,96.0
2005-07-01,69.0
2005-08-01,43.0
2005-09-01,83.0
2005-10-01,187.0
2005-11-01,211.0
2005-12-01,20.0
2006-01-01,76.0
2006-02-01,56.1
2006-03-01,83.7
2006-04-01,60.6
2006-05-01,176.9
2006-06-01,68.8
2006-07-01,59.9
2006-08-01,75.3
2006-09-01,83.5
2006-10-01,285.7
2006-11-01,94.0
2006-12-01,26.9
2007-01-01,52.3
2007-02-01,49.7
2007-03-01,55.7
2007-04-01,81.4
2007-05-01,86.9
2007-06-01,63.650000000000006
2007-07-01,40.4
2007-08-01,138.6
2007-09-01,141.0
2007-10-01,96.0
2007-11-01,79.0
2007-12-01,24.6
2008-01-01,47.9
2008-02-01,204.2
2008-03-01,197.5
2008-04-01,48.1
2008-05-01,180.7
2008-06-01,55.4
2008-07-01,105.1
2008-08-01,96.5
2008-09-01,68.6
2008-10-01,120.7
2008-11-01,125.5
2008-12-01,6.2
2009-01-01,46.7
2009-02-01,67.7
2009-03-01,128.0
2009-04-01,120.7
2009-05-01,67.3
2009-06-01,155.9
2009-07-01,65.6
2009-08-01,44.6
2009-09-01,13.4
2009-10-01,180.9
2009-11-01,66.0
2009-12-01,5.5
2010-01-01,0.0
2010-02-01,34.7
2010-03-01,28.4
2010-04-01,46.3
2010-05-01,220.8
2010-06-01,75.3
2010-07-01,149.0
2010-08-01,150.4
2010-09-01,136.4
2010-10-01,142.7
2010-11-01,160.1
2010-12-01,119.4
2011-01-01,65.9
2011-02-01,50.2
2011-03-01,62.2
2011-04-01,154.0
2011-05-01,273.8
2011-06-01,103.7
2011-07-01,87.5
2011-08-01,92.4
2011-09-01,70.8
2011-10-01,289.9
2011-11-01,141.0
2011-12-01,62.6
2012-01-01,101.7
2012-02-01,17.0
2012-03-01,129.5
2012-04-01,200.8
2012-05-01,24.7
2012-06-01,17.0
2012-07-01,6.3
2012-08-01,63.6
2012-09-01,90.0
2012-10-01,177.0
2012-11-01,18.0
2012-12-01,117.7
2013-01-01,34.5
2013-02-01,111.5
2013-03-01,70.9
2013-04-01,26.0
2013-05-01,135.3
2013-06-01,34.9
2013-07-01,54.5
2013-08-01,140.6
2013-09-01,26.9
2013-10-01,94.6
2013-11-01,129.8
2013-12-01,8.5
2014-01-01,31.3
2014-02-01,33.3
2014-03-01,73.2
2014-04-01,31.4
2014-05-01,53.6
2014-06-01,31.6
2014-07-01,50.8
2014-08-01,102.1
2014-09-01,46.2
2014-10-01,213.1
2014-11-01,134.3
2014-12-01,5.3
2015-01-01,57.5
2015-02-01,29.4
2015-03-01,103.4
2015-04-01,72.5
2015-05-01,92.2
2015-06-01,23.7
2015-07-01,32.0
2015-08-01,123.6
2015-09-01,120.4
2015-10-01,18.5
2015-11-01,88.2
2015-12-01,8.8
2016-01-01,47.8
2016-02-01,29.6
2016-03-01,150.4
2016-04-01,64.7
2016-05-01,85.0
2016-06-01,110.2
2016-07-01,71.5
2016-08-01,73.0
2016-09-01,21.3
2016-10-01,116.0
2016-11-01,114.2
2016-12-01,14.5
2017-01-01,10.4
2017-02-01,16.6
2017-03-01,281.7
2017-04-01,106.2
2017-05-01,52.3
2017-06-01,149.2
2017-07-01,68.7
2017-08-01,45.1
2017-09-01,64.1
2017-10-01,101.8
2017-11-01,77.5
2017-12-01,63.5
2018-01-01,6.2
2018-02-01,13.4
2018-03-01,134.6
2018-04-01,105.1
2018-05-01,85.2
2018-06-01,73.8
2018-07-01,15.7
2018-08-01,88.4
2018-09-01,123.0
2018-10-01,219.7
2018-11-01,38.2
2018-12-01,0.0
2019-01-01,30.2
2019-02-01,16.1
2019-03-01,118.2
2019-04-01,191.1
2019-05-01,184.3
2019-06-01,7.4
2019-07-01,34.5
2019-08-01,125.7
2019-09-01,124.5
2019-10-01,44.5
2019-11-01,163.3
2019-12-01,25.9
