Fecha,23125120
2000-01-01,95.5
2000-02-01,361.4
2000-03-01,270.0
2000-04-01,311.5
2000-05-01,308.5
2000-06-01,148.8
2000-07-01,211.8
2000-08-01,249.6
2000-09-01,475.0
2000-10-01,287.1
2000-11-01,293.8
2000-12-01,270.4
2001-01-01,318.3
2001-02-01,72.3
2001-03-01,350.7
2001-04-01,161.0
2001-05-01,278.3
2001-06-01,50.7
2001-07-01,84.4
2001-08-01,72.6
2001-09-01,309.0
2001-10-01,441.7
2001-11-01,313.4
2001-12-01,170.6
2002-01-01,228.4
2002-02-01,185.8
2002-03-01,143.2
2002-04-01,310.0
2002-05-01,354.0
2002-06-01,221.0
2002-07-01,113.0
2002-08-01,224.0
2002-09-01,178.0
2002-10-01,236.0
2002-11-01,294.0
2002-12-01,198.0
2003-01-01,46.0
2003-02-01,180.9
2003-03-01,251.3
2003-04-01,272.4
2003-05-01,236.2
2003-06-01,235.0
2003-07-01,89.7
2003-08-01,95.2
2003-09-01,227.1
2003-10-01,414.0
2003-11-01,45.2
2003-12-01,85.88
2004-01-01,126.55999999999999
2004-02-01,167.23999999999998
2004-03-01,207.91999999999996
2004-04-01,248.6
2004-05-01,432.5
2004-06-01,77.3
2004-07-01,239.2
2004-08-01,186.3
2004-09-01,423.3
2004-10-01,383.7
2004-11-01,473.6
2004-12-01,206.9
2005-01-01,213.8
2005-02-01,224.0
2005-03-01,227.9
2005-04-01,274.0
2005-05-01,582.4
2005-06-01,214.5
2005-07-01,120.4
2005-08-01,147.2
2005-09-01,216.7
2005-10-01,331.9
2005-11-01,243.6
2005-12-01,388.6
2006-01-01,211.0
2006-02-01,152.3
2006-03-01,283.7
2006-04-01,488.8
2006-05-01,332.7
2006-06-01,441.8
2006-07-01,250.4
2006-08-01,191.5
2006-09-01,191.0
2006-10-01,411.1
2006-11-01,480.4
2006-12-01,270.6
2007-01-01,87.0
2007-02-01,69.6
2007-03-01,318.6
2007-04-01,595.0
2007-05-01,272.3
2007-06-01,151.8
2007-07-01,174.1
2007-08-01,248.8
2007-09-01,160.3
2007-10-01,639.8
2007-11-01,378.3
2007-12-01,261.3
2008-01-01,195.9
2008-02-01,173.1
2008-03-01,588.5
2008-04-01,533.3
2008-05-01,467.2
2008-06-01,235.5
2008-07-01,252.6
2008-08-01,482.1
2008-09-01,227.6
2008-10-01,497.4
2008-11-01,607.3
2008-12-01,287.4
2009-01-01,319.8
2009-02-01,197.8
2009-03-01,404.9
2009-04-01,482.3
2009-05-01,325.0
2009-06-01,340.0
2009-07-01,168.6
2009-08-01,191.9
2009-09-01,119.9
2009-10-01,329.0
2009-11-01,366.5
2009-12-01,224.7
2010-01-01,11.3
2010-02-01,127.6
2010-03-01,181.0
2010-04-01,152.0
2010-05-01,465.7
2010-06-01,223.6
2010-07-01,378.3
2010-08-01,309.5
2010-09-01,607.6
2010-10-01,377.5
2010-11-01,599.7
2010-12-01,283.6
2011-01-01,234.7
2011-02-01,246.0
2011-03-01,435.0
2011-04-01,578.9
2011-05-01,322.0
2011-06-01,221.8
2011-07-01,254.6
2011-08-01,160.0
2011-09-01,199.2
2011-10-01,381.7
2011-11-01,378.0
2011-12-01,522.4
2012-01-01,183.8
2012-02-01,153.6
2012-03-01,361.7
2012-04-01,331.9
2012-05-01,285.0
2012-06-01,176.9
2012-07-01,174.7
2012-08-01,310.3
2012-09-01,159.3
2012-10-01,589.1
2012-11-01,281.8
2012-12-01,145.2
2013-01-01,109.6
2013-02-01,175.2
2013-03-01,323.1
2013-04-01,257.7
2013-05-01,245.9
2013-06-01,229.9
2013-07-01,164.5
2013-08-01,238.5
2013-09-01,145.4
2013-10-01,193.3
2013-11-01,331.7
2013-12-01,249.5
2014-01-01,116.6
2014-02-01,292.6
2014-03-01,245.4
2014-04-01,230.8
2014-05-01,329.1
2014-06-01,245.6
2014-07-01,60.9
2014-08-01,191.3
2014-09-01,240.2
2014-10-01,283.7
2014-11-01,455.6
2014-12-01,146.5
2015-01-01,155.7
2015-02-01,202.8
2015-03-01,242.2
2015-04-01,116.6
2015-05-01,294.9
2015-06-01,53.9
2015-07-01,73.0
2015-08-01,92.1
2015-09-01,270.4
2015-10-01,392.4
2015-11-01,263.0
2015-12-01,19.0
2016-01-01,259.4
2016-02-01,196.2
2016-03-01,125.1
2016-04-01,436.3
2016-05-01,338.4
2016-06-01,108.5
2016-07-01,238.1
2016-08-01,181.2
2016-09-01,189.3
2016-10-01,382.4
2016-11-01,367.5
2016-12-01,195.0
2017-01-01,104.7
2017-02-01,173.8
2017-03-01,358.4
2017-04-01,281.9
2017-05-01,211.8
2017-06-01,167.2
2017-07-01,91.3
2017-08-01,178.5
2017-09-01,258.1
2017-10-01,234.0
2017-11-01,305.0
2017-12-01,256.1
2018-01-01,331.7
2018-02-01,52.9
2018-03-01,321.4
2018-04-01,347.2
2018-05-01,171.5
2018-06-01,144.5
2018-07-01,136.4
2018-08-01,125.3
2018-09-01,366.9
2018-10-01,564.7
2018-11-01,361.5
2018-12-01,45.7
2019-01-01,111.0
2019-02-01,287.8
2019-03-01,370.3
2019-04-01,268.1
2019-05-01,200.8
2019-06-01,214.6
2019-07-01,161.4
2019-08-01,86.4
2019-09-01,378.8
2019-10-01,329.8
2019-11-01,384.8
2019-12-01,158.9
