Fecha,23025040
2000-01-01,201.4
2000-02-01,264.1
2000-03-01,168.8
2000-04-01,539.2
2000-05-01,363.9
2000-06-01,229.1
2000-07-01,140.5
2000-08-01,166.8
2000-09-01,367.7
2000-10-01,442.3
2000-11-01,687.0
2000-12-01,202.9
2001-01-01,70.3
2001-02-01,58.9
2001-03-01,390.5
2001-04-01,234.0
2001-05-01,430.0
2001-06-01,69.7
2001-07-01,148.0
2001-08-01,80.4
2001-09-01,191.6
2001-10-01,549.4
2001-11-01,663.0
2001-12-01,375.7
2002-01-01,211.0
2002-02-01,74.5
2002-03-01,292.4
2002-04-01,368.8
2002-05-01,348.5
2002-06-01,132.5
2002-07-01,116.5
2002-08-01,154.0
2002-09-01,196.7
2002-10-01,411.0
2002-11-01,289.3
2002-12-01,529.5
2003-01-01,106.3
2003-02-01,188.9
2003-03-01,199.1
2003-04-01,278.5
2003-05-01,129.7
2003-06-01,305.0
2003-07-01,114.9
2003-08-01,96.0
2003-09-01,202.0
2003-10-01,586.5
2003-11-01,480.5
2003-12-01,279.3
2004-01-01,174.5
2004-02-01,122.0
2004-03-01,203.5
2004-04-01,400.1
2004-05-01,368.4
2004-06-01,52.1
2004-07-01,97.9
2004-08-01,152.5
2004-09-01,251.5
2004-10-01,654.3
2004-11-01,560.2
2004-12-01,236.0
2005-01-01,318.3
2005-02-01,97.3
2005-03-01,219.6
2005-04-01,260.9
2005-05-01,428.7
2005-06-01,209.4
2005-07-01,276.2
2005-08-01,114.8
2005-09-01,441.3
2005-10-01,892.8
2005-11-01,410.0
2005-12-01,510.9
2006-01-01,338.1
2006-02-01,91.8
2006-03-01,282.1
2006-04-01,480.3
2006-05-01,384.2
2006-06-01,168.1
2006-07-01,57.4
2006-08-01,189.8
2006-09-01,261.1
2006-10-01,442.9
2006-11-01,571.0
2006-12-01,458.3
2007-01-01,410.1
2007-02-01,7.6
2007-03-01,498.3
2007-04-01,489.8
2007-05-01,229.4
2007-06-01,104.5
2007-07-01,150.6
2007-08-01,226.0
2007-09-01,302.8
2007-10-01,863.5
2007-11-01,488.8
2007-12-01,335.1
2008-01-01,211.4
2008-02-01,291.8
2008-03-01,482.3
2008-04-01,354.3
2008-05-01,546.3
2008-06-01,237.0
2008-07-01,235.5
2008-08-01,449.5
2008-09-01,275.9
2008-10-01,461.2
2008-11-01,1218.3
2008-12-01,294.8
2009-01-01,567.9
2009-02-01,157.8
2009-03-01,442.9
2009-04-01,303.2
2009-05-01,454.4
2009-06-01,174.1
2009-07-01,39.4
2009-08-01,235.4
2009-09-01,95.5
2009-10-01,615.7
2009-11-01,681.2
2009-12-01,288.8
2010-01-01,245.9
2010-02-01,201.4
2010-03-01,402.7
2010-04-01,413.0
2010-05-01,420.0
2010-06-01,202.3
2010-07-01,291.5
2010-08-01,202.2
2010-09-01,322.0
2010-10-01,670.0
2010-11-01,1005.3
2010-12-01,648.5
2011-01-01,162.7
2011-02-01,500.2
2011-03-01,612.6
2011-04-01,378.4
2011-05-01,363.8
2011-06-01,246.4
2011-07-01,160.5
2011-08-01,286.7
2011-09-01,204.2
2011-10-01,513.9
2011-11-01,498.0
2011-12-01,844.4
2012-01-01,575.8
2012-02-01,102.9
2012-03-01,361.5
2012-04-01,490.7
2012-05-01,405.7
2012-06-01,117.0
2012-07-01,43.6
2012-08-01,173.3
2012-09-01,108.8
2012-10-01,501.6
2012-11-01,433.3
2012-12-01,406.2
2013-01-01,106.7
2013-02-01,717.5
2013-03-01,247.0
2013-04-01,270.1
2013-05-01,442.7
2013-06-01,244.6
2013-07-01,88.2
2013-08-01,166.8
2013-09-01,371.1
2013-10-01,253.1
2013-11-01,545.1
2013-12-01,196.9
2014-01-01,536.8
2014-02-01,310.8
2014-03-01,171.6
2014-04-01,473.0
2014-05-01,352.7
2014-06-01,122.5
2014-07-01,20.8
2014-08-01,55.1
2014-09-01,276.9
2014-10-01,546.2
2014-11-01,547.4
2014-12-01,251.7
2015-01-01,334.1
2015-02-01,113.4
2015-03-01,288.0
2015-04-01,281.1
2015-05-01,155.6
2015-06-01,25.5
2015-07-01,36.4
2015-08-01,56.7
2015-09-01,119.3
2015-10-01,372.6
2015-11-01,298.0
2015-12-01,138.0
2016-01-01,85.8
2016-02-01,283.8
2016-03-01,342.5
2016-04-01,369.4
2016-05-01,249.3
2016-06-01,109.4
2016-07-01,57.8
2016-08-01,98.5
2016-09-01,196.0
2016-10-01,289.5
2016-11-01,439.6
2016-12-01,387.7
2017-01-01,295.6
2017-02-01,87.8
2017-03-01,494.4
2017-04-01,396.9
2017-05-01,524.8
2017-06-01,244.1
2017-07-01,46.3
2017-08-01,217.0
2017-09-01,354.5
2017-10-01,493.4
2017-11-01,567.8
2017-12-01,299.7
2018-01-01,499.0
2018-02-01,281.0
2018-03-01,303.1
2018-04-01,382.8
2018-05-01,546.7
2018-06-01,57.0
2018-07-01,111.5
2018-08-01,171.1
2018-09-01,351.0
2018-10-01,615.0
2018-11-01,562.3
2018-12-01,388.3
2019-01-01,292.3
2019-02-01,392.1
2019-03-01,542.8
2019-04-01,494.6
2019-05-01,285.8
2019-06-01,89.6
2019-07-01,150.5
2019-08-01,98.9
2019-09-01,243.1
2019-10-01,454.4
2019-11-01,267.3
2019-12-01,256.8
