Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2017,59.37878421342198
Febrero,2015,47.30877622497336
Marzo,2001,137.4378195538054
Abril,2009,139.81634430498005
Mayo,2016,208.54786352624467
Junio,2013,102.94102627517319
Julio,2018,119.60772459564518
Agosto,2006,189.2681404314282
Septiembre,2018,86.80435624866567
Octubre,2010,253.5619471978053
Noviembre,2007,285.50415288165317
Diciembre,2017,121.38169504227699
