Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2017,139.58613364887194
Febrero,2000,111.07049690525702
Marzo,2004,197.17084294134926
Abril,2007,428.95007995650934
Mayo,2012,249.7032046819984
Junio,2007,294.321454308665
Julio,2009,122.2681970096884
Agosto,2007,341.38634138367826
Septiembre,2009,173.13874349780875
Octubre,2009,414.14215011273603
Noviembre,2009,368.5934454110654
Diciembre,2011,137.13588892985914
