Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2017,150.26376808798588
Febrero,2010,87.42124883273375
Marzo,2005,160.34038198544405
Abril,2004,237.50424873392618
Mayo,2005,234.1086684996236
Junio,2017,157.91112057103513
Julio,2012,207.72848402884733
Agosto,2003,173.51887505398366
Septiembre,2016,126.79163221601023
Octubre,2000,244.03408093521432
Noviembre,2007,256.78838896252086
Diciembre,2001,170.28563459867462
