Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2004,23.76169603803008
Febrero,2015,39.49221828108955
Marzo,2016,79.30161126410287
Abril,2010,121.70673714939294
Mayo,2017,294.0826990951008
Junio,2004,219.18580906492568
Julio,2007,132.66456100728914
Agosto,2004,302.6348827677647
Septiembre,2004,243.79208875175414
Octubre,2004,256.8854769245106
Noviembre,2011,104.61959003617923
Diciembre,2017,32.57969143664739
