Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2004,272.0141502929247
Febrero,2007,270.2078159776934
Marzo,2005,346.4262430610456
Abril,2010,270.19810464423284
Mayo,2004,397.5346985468675
Junio,2017,179.3506231616824
Julio,2011,251.3440733490293
Agosto,2002,307.3479557327977
Septiembre,2016,336.1219884252961
Octubre,2009,208.8415069641962
Noviembre,2000,272.936818506371
Diciembre,2002,250.48786245514927
