Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2005,82.12199113861907
Febrero,2008,96.77015359222402
Marzo,2013,158.69599036252566
Abril,2013,241.70117106716322
Mayo,2007,179.57084047806876
Junio,2011,89.32442041980086
Julio,2011,361.97158083658064
Agosto,2018,239.30432073210173
Septiembre,2007,192.1410731728121
Octubre,2006,288.0210984716835
Noviembre,2005,152.5185429007616
Diciembre,2004,70.7594057352095
