Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2000,77.85561064781673
Febrero,2018,262.05817704168777
Marzo,2004,189.5309467580089
Abril,2005,227.43720435065555
Mayo,2016,185.64622076414875
Junio,2000,153.6127089728501
Julio,2010,50.91335564730742
Agosto,2017,112.66904724348953
Septiembre,2005,118.54035625791191
Octubre,2015,469.65643785216434
Noviembre,2000,208.14004009419452
Diciembre,2017,71.6763796701624
