Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2001,72.2100885533932
Febrero,2018,96.45735477128575
Marzo,2004,166.9643120550018
Abril,2011,217.4002117830922
Mayo,2003,260.23359122142546
Junio,2010,105.46957915087474
Julio,2011,116.09892477251165
Agosto,2013,116.85915423522212
Septiembre,2000,132.86932648678786
Octubre,2003,175.20710637699605
Noviembre,2002,259.6545089340909
Diciembre,2011,261.99395667330447
