Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2001,84.33703119512893
Febrero,2010,85.29751926597451
Marzo,2016,225.75311472573514
Abril,2003,244.56993503903948
Mayo,2005,210.44676220616114
Junio,2005,159.92583576324034
Julio,2007,169.66312421267924
Agosto,2008,293.07121844277646
Septiembre,2003,414.08860801045074
Octubre,2007,197.92335415485132
Noviembre,2008,180.41682486117767
Diciembre,2005,190.27611672314026
