Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2004,237.15568023276757
Febrero,2007,385.0425671751099
Marzo,2016,268.6101160846172
Abril,2000,229.3423505047409
Mayo,2001,345.2488957259675
Junio,2013,203.46540620903966
Julio,2011,151.4635445687619
Agosto,2013,195.56061561815665
Septiembre,2000,232.15838150982867
Octubre,2007,317.78862786449724
Noviembre,2013,524.9854442426634
Diciembre,2009,418.4209977921035
