Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2016,67.6235541608782
Febrero,2000,94.76714065439761
Marzo,2005,116.08819317759273
Abril,2010,204.179181014118
Mayo,2002,217.4845651724169
Junio,2014,160.2320207955903
Julio,2011,146.96309088792785
Agosto,2018,138.6148052584647
Septiembre,2000,138.5686362326209
Octubre,2003,73.89924439848463
Noviembre,2018,92.31240222886174
Diciembre,2003,53.43084432235746
