Fecha,Mes,Año,Precipitación_imputada,Precipitación_original,xlin,xint,RESIDUALS
2000-01,January,2000,171.2,171.2,299.0118936888373,283.3283290865703,-112.12832908657032
2000-02,February,2000,279.0,279.0,298.87423465661686,283.32832908626085,-4.328329086260851
2000-03,March,2000,299.1,299.1,298.73657562439644,283.3283290849299,15.771670915070104
2000-04,April,2000,330.3,330.3,298.598916592176,283.3283290856641,46.9716709143359
2000-05,May,2000,363.0,363.0,298.4612575599555,283.3283290889271,79.67167091107291
2000-06,June,2000,418.8,418.8,298.3235985277351,283.32832908845006,135.47167091154995
2000-07,July,2000,255.8,255.8,298.1859394955147,283.32832908609373,-27.52832908609372
2000-08,August,2000,147.1,147.1,298.04828046329425,283.32832908518697,-136.22832908518697
2000-09,September,2000,435.6,435.6,297.9106214310738,283.32832908566314,152.27167091433688
2000-10,October,2000,480.9,480.9,297.7729623988534,283.328329086493,197.57167091350698
2000-11,November,2000,283.9,283.9,297.6353033666329,283.3283290869293,0.5716709130707045
2000-12,December,2000,176.8,176.8,297.4976443344125,283.32832908558066,-106.52832908558065
2001-01,January,2001,117.8,117.8,297.35998530219206,254.92016180056046,-137.12016180056048
2001-02,February,2001,221.5,221.5,297.22232626997163,153.84457976775568,67.65542023224432
2001-03,March,2001,345.4,345.4,297.0846672377512,268.21028415072135,77.18971584927863
2001-04,April,2001,176.8,176.8,296.9470082055308,498.9741157138553,-322.1741157138553
2001-05,May,2001,284.9,284.9,296.8093491733103,337.94021195101266,-53.04021195101268
2001-06,June,2001,205.0,205.0,296.67169014108987,222.71204786054076,-17.712047860540764
2001-07,July,2001,152.5,152.5,296.53403110886944,221.28202238114233,-68.78202238114233
2001-08,August,2001,149.1,149.1,296.396372076649,235.44522313669356,-86.34522313669356
2001-09,September,2001,288.8,288.8,296.2587130444286,256.797179239416,32.00282076058403
2001-10,October,2001,444.1,444.1,296.12105401220816,323.995383862013,120.10461613798702
2001-11,November,2001,347.0,347.0,295.98339497998774,287.33177310723187,59.66822689276813
2001-12,December,2001,176.2,176.2,295.84573594776725,294.2495245290488,-118.04952452904882
2002-01,January,2002,97.0,97.0,295.7080769155468,244.6792527929631,-147.6792527929631
2002-02,February,2002,227.7,227.7,295.5704178833264,138.0568145008189,89.6431854991811
2002-03,March,2002,356.0,356.0,295.432758851106,284.3566303706332,71.64336962936682
2002-04,April,2002,498.5,498.5,295.29509981888555,483.4681276127169,15.031872387283101
2002-05,May,2002,414.0,414.0,295.1574407866651,363.22185821060083,50.77814178939917
2002-06,June,2002,104.0,104.0,295.01978175444464,228.07236165388412,-124.07236165388412
2002-07,July,2002,102.9,102.9,294.8821227222242,195.99922880785397,-93.09922880785396
2002-08,August,2002,81.0,81.0,294.7444636900038,239.80497182100976,-158.80497182100976
2002-09,September,2002,321.4,321.4,294.60680465778336,272.8144569936855,48.58554300631448
2002-10,October,2002,491.4,491.4,294.46914562556293,362.4829393431053,128.9170606568947
2002-11,November,2002,400.6,400.6,294.3314865933425,272.9669144400086,127.6330855599914
2002-12,December,2002,375.3,375.3,294.193827561122,253.81718375287335,121.48281624712666
2003-01,January,2003,247.8,247.8,294.0561685289016,198.43132952002242,49.368670479977595
2003-02,February,2003,220.8,220.8,293.91850949668117,144.82956006091104,75.97043993908898
2003-03,March,2003,185.5,185.5,293.78085046446074,289.2854065643048,-103.78540656430482
2003-04,April,2003,389.2,389.2,293.6431914322403,459.47237578965587,-70.27237578965588
2003-05,May,2003,342.8,342.8,293.5055324000199,343.41207814866254,-0.6120781486625333
2003-06,June,2003,332.3,332.3,293.36787336779946,274.5442607817304,57.75573921826964
2003-07,July,2003,181.7,181.7,293.230214335579,207.1690549288929,-25.469054928892916
2003-08,August,2003,113.9,113.9,293.09255530335855,244.79183116614354,-130.89183116614353
2003-09,September,2003,318.6,318.6,292.9548962711381,303.37900642749685,15.220993572503176
2003-10,October,2003,375.2,375.2,292.8172372389177,385.9245978334696,-10.724597833469602
2003-11,November,2003,315.6,315.6,292.6795782066973,323.4655523441169,-7.86555234411685
2003-12,December,2003,175.3,175.3,292.54191917447685,236.11399343053426,-60.81399343053425
2004-01,January,2004,153.6,153.6,292.40426014225636,184.82253406382154,-31.22253406382154
2004-02,February,2004,186.9,186.9,292.26660111003594,178.45454807640755,8.445451923592458
2004-03,March,2004,177.1,177.1,292.1289420778155,293.9872259043087,-116.88722590430868
2004-04,April,2004,577.6,577.6,291.9912830455951,492.1982908452517,85.40170915474835
2004-05,May,2004,418.7,418.7,291.85362401337466,335.20369565577545,83.49630434422454
2004-06,June,2004,126.9,126.9,291.71596498115423,235.8930586167215,-108.9930586167215
2004-07,July,2004,178.4,178.4,291.57830594893375,200.8132808083804,-22.413280808380392
2004-08,August,2004,203.1,203.1,291.4406469167133,247.17415968899508,-44.07415968899508
2004-09,September,2004,322.1,322.1,291.3029878844929,268.3464972101504,53.75350278984962
2004-10,October,2004,671.1,671.1,291.16532885227247,408.3866491804422,262.71335081955783
2004-11,November,2004,350.6,350.6,291.02766982005204,345.4996789762447,5.100321023755328
2004-12,December,2004,216.1,216.1,290.8900107878316,283.6580804077967,-67.55808040779672
2005-01,January,2005,372.6,372.6,290.7523517556112,206.30055620454158,166.29944379545844
2005-02,February,2005,191.6,191.6,290.6146927233907,190.8183265174296,0.7816734825703975
2005-03,March,2005,205.4,205.4,290.4770336911703,272.24874170936386,-66.84874170936385
2005-04,April,2005,284.9,284.9,290.33937465894985,511.2326026115825,-226.3326026115825
2005-05,May,2005,371.1,371.1,290.2017156267294,346.543107984657,24.55689201534301
2005-06,June,2005,106.0,106.0,290.064056594509,199.70728167355873,-93.70728167355873
2005-07,July,2005,194.4573021779296,,289.92639756228857,194.4573021779296,
2005-08,August,2005,224.5,224.5,289.7887385300681,232.22732579215733,-7.72732579215733
2005-09,September,2005,219.9,219.9,289.65107949784766,278.9143781413052,-59.01437814130517
2005-10,October,2005,505.9,505.9,289.51342046562723,404.10603489896505,101.79396510103493
2005-11,November,2005,192.3,192.3,289.3757614334068,327.04914045405457,-134.74914045405455
2005-12,December,2005,225.0,225.0,289.2381024011864,297.1454440291663,-72.1454440291663
2006-01,January,2006,336.0,336.0,289.10044336896595,174.79686853726986,161.20313146273014
2006-02,February,2006,305.1,305.1,288.9627843367455,189.98583785329612,115.1141621467039
2006-03,March,2006,542.7,542.7,288.82512530452505,275.16264227561305,267.537357724387
2006-04,April,2006,549.8,549.8,288.6874662723046,484.7939962959852,65.00600370401474
2006-05,May,2006,519.0,519.0,288.5498072400842,350.7001836340714,168.29981636592862
2006-06,June,2006,227.5,227.5,288.41214820786377,176.3718514349365,51.1281485650635
2006-07,July,2006,67.6,67.6,288.27448917564334,188.27793082184877,-120.67793082184878
2006-08,August,2006,252.1,252.1,288.1368301434229,240.1656258651285,11.93437413487149
2006-09,September,2006,118.4,118.4,287.99917111120243,280.5597653257853,-162.1597653257853
2006-10,October,2006,523.2,523.2,287.861512078982,388.13922747423453,135.06077252576551
2006-11,November,2006,468.0,468.0,287.7238530467616,319.86914937892936,148.13085062107064
2006-12,December,2006,311.7,311.7,287.58619401454115,262.9009413499791,48.79905865002087
2007-01,January,2007,493.8,493.8,287.4485349823207,160.15137938438045,333.64862061561956
2007-02,February,2007,138.1,138.1,287.3108759501003,191.60580785694378,-53.50580785694379
2007-03,March,2007,443.1,443.1,287.1732169178798,262.22933463874307,180.87066536125695
2007-04,April,2007,562.7,562.7,287.0355578856594,471.8700300432751,90.82996995672494
2007-05,May,2007,414.8,414.8,286.89789885343896,345.3713335406411,69.42866645935891
2007-06,June,2007,297.4,297.4,286.76023982121853,204.7991138130443,92.60088618695568
2007-07,July,2007,259.9,259.9,286.6225807889981,204.42500149466775,55.47499850533222
2007-08,August,2007,219.3,219.3,286.4849217567777,231.32904148442168,-12.029041484421668
2007-09,September,2007,193.7,193.7,286.34726272455725,265.80599758460016,-72.10599758460017
2007-10,October,2007,507.5,507.5,286.20960369233677,391.63203825794153,115.86796174205847
2007-11,November,2007,387.5,387.5,286.07194466011634,323.8960619493575,63.60393805064251
2007-12,December,2007,170.0,170.0,285.9342856278959,295.0333257323213,-125.03332573232132
2008-01,January,2008,170.7,170.7,285.7966265956755,191.94365592520677,-21.24365592520678
2008-02,February,2008,201.1,201.1,285.65896756345506,173.27442280203047,27.825577197969523
2008-03,March,2008,380.2,380.2,285.52130853123464,273.3697881812598,106.83021181874017
2008-04,April,2008,193.0,193.0,285.38364949901415,482.92457302617686,-289.92457302617686
2008-05,May,2008,527.9,527.9,285.2459904667937,348.5026715929843,179.39732840701566
2008-06,June,2008,265.5,265.5,285.1083314345733,199.3902560883467,66.10974391165331
2008-07,July,2008,133.9,133.9,284.9706724023529,222.283724563341,-88.38372456334099
