Fecha,Mes,Año,Precipitación_imputada,Precipitación_original,xlin,xint,RESIDUALS
2000-01,January,2000,183.0,183.0,120.83847181811679,117.1479012755414,65.8520987244586
2000-02,February,2000,286.0,286.0,120.77674893674704,117.14790133144558,168.85209866855442
2000-03,March,2000,134.0,134.0,120.71502605537728,117.14790142445511,16.852098575544886
2000-04,April,2000,29.0,29.0,120.65330317400753,117.14790138585525,-88.14790138585525
2000-05,May,2000,134.0,134.0,120.59158029263779,117.14790118167082,16.852098818329182
2000-06,June,2000,58.0,58.0,120.52985741126804,117.14790115948881,-59.14790115948881
2000-07,July,2000,36.0,36.0,120.46813452989828,117.14790149170413,-81.14790149170413
2000-08,August,2000,26.0,26.0,120.40641164852853,117.14790172054494,-91.14790172054494
2000-09,September,2000,177.0,177.0,120.34468876715879,117.1479014827837,59.852098517216305
2000-10,October,2000,151.0,151.0,120.28296588578903,117.14790150182898,33.85209849817102
2000-11,November,2000,162.0,162.0,120.22124300441928,117.14790116643528,44.852098833564725
2000-12,December,2000,0.0,0.0,120.15952012304953,117.14790060519088,-117.14790060519088
2001-01,January,2001,24.0,24.0,120.09779724167977,112.05270839962137,-88.05270839962137
2001-02,February,2001,20.0,20.0,120.03607436031002,105.95122021458842,-85.95122021458842
2001-03,March,2001,190.0,190.0,119.97435147894028,112.2909149824429,77.7090850175571
2001-04,April,2001,8.0,8.0,119.91262859757053,128.89555937121418,-120.89555937121418
2001-05,May,2001,158.0,158.0,119.85090571620077,124.39833631100643,33.60166368899357
2001-06,June,2001,47.0,47.0,119.78918283483102,96.44385063719423,-49.44385063719423
2001-07,July,2001,96.0,96.0,119.72745995346128,88.72597971644858,7.2740202835514225
2001-08,August,2001,8.0,8.0,119.66573707209152,114.49303184210731,-106.49303184210731
2001-09,September,2001,86.0,86.0,119.60401419072177,102.5932421158063,-16.593242115806305
2001-10,October,2001,286.0,286.0,119.54229130935202,136.80714822823134,149.19285177176866
2001-11,November,2001,229.0,229.0,119.48056842798226,187.31691251914367,41.68308748085633
2001-12,December,2001,97.0,97.0,119.41884554661252,148.03288127273692,-51.032881272736915
2002-01,January,2002,47.0,47.0,119.35712266524277,107.93947758072241,-60.93947758072241
2002-02,February,2002,14.0,14.0,119.29539978387302,79.70611231953825,-65.70611231953825
2002-03,March,2002,108.0,108.0,119.23367690250326,127.13802440721868,-19.13802440721868
2002-04,April,2002,245.0,245.0,119.17195402113352,131.6583058872629,113.34169411273709
2002-05,May,2002,113.0,113.0,119.11023113976377,121.7927557262309,-8.792755726230894
2002-06,June,2002,110.0,110.0,119.04850825839401,84.09515468379553,25.904845316204472
2002-07,July,2002,33.0,33.0,118.98678537702426,69.01161499012743,-36.01161499012743
2002-08,August,2002,114.0,114.0,118.92506249565452,116.28337577328209,-2.2833757732820885
2002-09,September,2002,37.0,37.0,118.86333961428477,108.9121934041074,-71.9121934041074
2002-10,October,2002,114.0,114.0,118.80161673291501,153.46341166415195,-39.46341166415195
2002-11,November,2002,66.0,66.0,118.73989385154526,220.47989384037618,-154.47989384037618
2002-12,December,2002,86.0,86.0,118.67817097017551,178.30252857875234,-92.30252857875234
2003-01,January,2003,3.0,3.0,118.61644808880575,100.80714377658653,-97.80714377658653
2003-02,February,2003,125.0,125.0,118.55472520743601,88.28398011823103,36.71601988176897
2003-03,March,2003,179.0,179.0,118.49300232606626,137.27689539316168,41.72310460683832
2003-04,April,2003,94.0,94.0,118.4312794446965,134.82819881111143,-40.828198811111434
2003-05,May,2003,46.0,46.0,118.36955656332675,120.30898272515734,-74.30898272515734
2003-06,June,2003,114.0,114.0,118.307833681957,74.7272611849231,39.272738815076906
2003-07,July,2003,39.0,39.0,118.24611080058726,55.79859198404743,-16.798591984047427
2003-08,August,2003,103.0,103.0,118.1843879192175,107.94510247161327,-4.945102471613268
2003-09,September,2003,165.0,165.0,118.12266503784775,111.62317165722146,53.37682834277854
2003-10,October,2003,211.0,211.0,118.060942156478,161.05293623122373,49.947063768776275
2003-11,November,2003,716.0,716.0,117.99921927510825,215.8548380146704,500.1451619853296
2003-12,December,2003,149.0,149.0,117.9374963937385,155.4499339501642,-6.449933950164194
2004-01,January,2004,31.0,31.0,117.87577351236875,96.24836807831768,-65.24836807831768
2004-02,February,2004,63.0,63.0,117.81405063099899,102.86857837060575,-39.868578370605746
2004-03,March,2004,134.0,134.0,117.75232774962925,139.61046395027796,-5.6104639502779605
2004-04,April,2004,98.0,98.0,117.6906048682595,110.96945242170068,-12.96945242170068
2004-05,May,2004,148.0,148.0,117.62888198688975,132.47273753200204,15.527262467997957
2004-06,June,2004,45.0,45.0,117.56715910551999,73.23875122174341,-28.238751221743414
2004-07,July,2004,48.67046652396118,,117.50543622415024,48.67046652396118,
2004-08,August,2004,107.7505321396277,,117.4437133427805,107.7505321396277,
2004-09,September,2004,155.0,155.0,117.38199046141074,104.30612206451143,50.69387793548857
2004-10,October,2004,152.0,152.0,117.32026758004099,186.01130825698954,-34.01130825698954
2004-11,November,2004,217.0,217.0,117.25854469867124,228.91873989508244,-11.918739895082439
2004-12,December,2004,150.0,150.0,117.1968218173015,128.32225802422676,21.677741975773245
2005-01,January,2005,114.0,114.0,117.13509893593174,85.45366453424108,28.546335465758915
2005-02,February,2005,196.0,196.0,117.07337605456199,107.65314853598271,88.34685146401729
2005-03,March,2005,219.0,219.0,117.01165317319224,138.75880164532037,80.24119835467963
2005-04,April,2005,199.0,199.0,116.94993029182248,97.32177458046414,101.67822541953586
2005-05,May,2005,170.0,170.0,116.88820741045274,140.22894932799042,29.77105067200958
2005-06,June,2005,74.0,74.0,116.82648452908299,76.74759985526303,-2.747599855263033
2005-07,July,2005,27.0,27.0,116.76476164771324,53.117496098937494,-26.117496098937494
2005-08,August,2005,57.0,57.0,116.70303876634348,100.1967599875309,-43.196759987530896
2005-09,September,2005,78.0,78.0,116.64131588497374,98.8702625495411,-20.870262549541096
2005-10,October,2005,281.0,281.0,116.57959300360399,182.77615625341315,98.22384374658685
2005-11,November,2005,271.0,271.0,116.51787012223423,226.51346524582743,44.48653475417257
2005-12,December,2005,105.0,105.0,116.45614724086448,114.2258419826729,-9.225841982672904
2006-01,January,2006,114.0,114.0,116.39442435949474,65.77768610184934,48.22231389815066
2006-02,February,2006,48.0,48.0,116.33270147812497,113.63899761703877,-65.63899761703877
2006-03,March,2006,105.4,105.4,116.27097859675523,148.3571826975181,-42.95718269751811
2006-04,April,2006,166.8,166.8,116.20925571538548,96.43070314484973,70.36929685515028
2006-05,May,2006,95.8,95.8,116.14753283401572,142.90368775297753,-47.103687752977535
2006-06,June,2006,159.2,159.2,116.08580995264597,88.21452764021018,70.98547235978981
2006-07,July,2006,36.8,36.8,116.02408707127623,58.11350503577898,-21.31350503577898
2006-08,August,2006,62.3,62.3,115.96236418990648,98.8760693022763,-36.57606930227631
