Fecha,Mes,Año,Precipitación_imputada,Precipitación_original,xlin,xint,RESIDUALS
2000-01,January,2000,80.0,80.0,367.7103124592924,275.112463040328,-195.112463040328
2000-02,February,2000,5.0,5.0,367.0112250641696,268.69751186813863,-263.69751186813863
2000-03,March,2000,125.0,125.0,366.3121376690468,274.1676027660882,-149.16760276608818
2000-04,April,2000,233.0,233.0,365.613050273924,268.20571889833457,-35.20571889833457
2000-05,May,2000,605.0,605.0,364.9139628788012,279.6008501686789,325.3991498313211
2000-06,June,2000,321.0,321.0,364.2148754836784,276.350021589165,44.64997841083499
2000-07,July,2000,476.0,476.0,363.51578808855555,278.8686596909128,197.1313403090872
2000-08,August,2000,561.0,561.0,362.8167006934328,272.2117883312128,288.7882116687872
2000-09,September,2000,908.0,908.0,362.11761329830995,277.84785153716575,630.1521484628342
2000-10,October,2000,294.0,294.0,361.4185259031871,277.0844089208136,16.915591079186413
2000-11,November,2000,285.0,285.0,360.71943850806434,275.7748182951458,9.225181704854208
2000-12,December,2000,60.0,60.0,360.0203511129415,277.35488845029545,-217.35488845029545
2001-01,January,2001,15.0,15.0,359.32126371781874,162.0832596458721,-147.0832596458721
2001-02,February,2001,15.0,15.0,358.6221763226959,260.18907562590374,-245.18907562590374
2001-03,March,2001,192.0,192.0,357.9230889275731,155.21249831344036,36.78750168655964
2001-04,April,2001,375.0,375.0,357.2240015324503,356.3220216097422,18.677978390257806
2001-05,May,2001,348.0,348.0,356.52491413732747,294.71771345446945,53.28228654553055
2001-06,June,2001,270.0,270.0,355.82582674220464,347.4713605868018,-77.47136058680178
2001-07,July,2001,492.0,492.0,355.12673934708187,225.48983239135697,266.51016760864303
2001-08,August,2001,70.0,70.0,354.42765195195904,322.2175260861137,-252.2175260861137
2001-09,September,2001,515.0,515.0,353.72856455683626,309.6747972938757,205.3252027061243
2001-10,October,2001,503.0,503.0,353.02947716171343,288.4851357259117,214.51486427408832
2001-11,November,2001,326.0,326.0,352.3303897665906,357.93473253006744,-31.934732530067436
2001-12,December,2001,140.0,140.0,351.6313023714678,196.8293605018211,-56.8293605018211
2002-01,January,2002,45.0,45.0,350.932214976345,180.61642981735855,-135.61642981735855
2002-02,February,2002,205.0,205.0,350.2331275812222,229.08593455704136,-24.085934557041355
2002-03,March,2002,165.0,165.0,349.5340401860994,211.61172282185842,-46.61172282185842
2002-04,April,2002,320.0,320.0,348.83495279097656,332.60152632538905,-12.601526325389045
2002-05,May,2002,403.0,403.0,348.1358653958538,399.69656212318847,3.303437876811529
2002-06,June,2002,145.0,145.0,347.43677800073095,334.94304085015983,-189.94304085015983
2002-07,July,2002,199.0,199.0,346.7376906056081,232.1527835132598,-33.152783513259806
2002-08,August,2002,434.0,434.0,346.03860321048535,334.34857010635795,99.65142989364205
2002-09,September,2002,458.0,458.0,345.3395158153625,323.70886315911895,134.29113684088105
2002-10,October,2002,459.0,459.0,344.64042842023974,329.28343317288204,129.71656682711796
2002-11,November,2002,433.0,433.0,343.9413410251169,307.27834690827734,125.72165309172266
2002-12,December,2002,166.0,166.0,343.2422536299941,209.93492707894626,-43.93492707894626
2003-01,January,2003,35.0,35.0,342.5431662348713,134.16722737323076,-99.16722737323076
2003-02,February,2003,50.0,50.0,341.8440788397485,204.0402634116442,-154.0402634116442
2003-03,March,2003,408.0,408.0,341.1449914446257,208.4475382909527,199.5524617090473
2003-04,April,2003,753.0,753.0,340.4459040495029,351.7635405071775,401.2364594928225
2003-05,May,2003,620.0,620.0,339.74681665438004,377.05035975821943,242.94964024178057
2003-06,June,2003,670.0,670.0,339.04772925925727,350.69385672223615,319.30614327776385
2003-07,July,2003,469.0,469.0,338.34864186413444,241.87385284384155,227.12614715615845
2003-08,August,2003,653.0,653.0,337.6495544690116,345.08832260301205,307.91167739698795
2003-09,September,2003,625.0,625.0,336.95046707388883,424.27942691035526,200.72057308964474
2003-10,October,2003,927.0,927.0,336.251379678766,334.28031879021705,592.719681209783
2003-11,November,2003,480.0,480.0,335.55229228364317,377.4475808915494,102.55241910845058
2003-12,December,2003,480.0,480.0,334.8532048885204,176.37716888984966,303.62283111015034
2004-01,January,2004,15.0,15.0,334.15411749339756,116.25879233678353,-101.25879233678353
2004-02,February,2004,65.0,65.0,333.4550300982748,197.92732744073857,-132.92732744073857
2004-03,March,2004,145.0,145.0,332.75594270315196,238.14124289146753,-93.14124289146753
2004-04,April,2004,884.0,884.0,332.0568553080291,372.8982928152123,511.1017071847877
2004-05,May,2004,373.0,373.0,331.35776791290635,395.29288796021126,-22.29288796021126
2004-06,June,2004,137.0,137.0,330.6586805177835,319.3536946048665,-182.35369460486652
2004-07,July,2004,505.0,505.0,329.95959312266075,256.6527081622741,248.3472918377259
2004-08,August,2004,492.0,492.0,329.2605057275379,329.586058921959,162.41394107804098
