Fecha,Mes,Año,Precipitación_imputada,Precipitación_original,xlin,xint,RESIDUALS
2000-01,January,2000,97.0,97.0,106.52839164064962,108.67688249249315,-11.67688249249315
2000-02,February,2000,102.0,102.0,106.52399648038605,106.50597136471792,-4.505971364717922
2000-03,March,2000,80.0,80.0,106.51960132012249,101.46444207794158,-21.464442077941584
2000-04,April,2000,95.0,95.0,106.51520615985892,109.08056003573996,-14.080560035739964
2000-05,May,2000,46.0,46.0,106.51081099959535,109.72415932663415,-63.72415932663415
2000-06,June,2000,13.0,13.0,106.5064158393318,124.56935292363829,-111.56935292363829
2000-07,July,2000,16.0,16.0,106.50202067906822,102.70220218674072,-86.70220218674072
2000-08,August,2000,0.0,0.0,106.49762551880465,103.93532597283155,-103.93532597283155
2000-09,September,2000,212.0,212.0,106.4932303585411,104.95974166957785,107.04025833042215
2000-10,October,2000,84.0,84.0,106.48883519827753,108.21015957447473,-24.21015957447473
2000-11,November,2000,149.0,149.0,106.48444003801396,120.00688814539217,28.993111854607832
2000-12,December,2000,15.0,15.0,106.4800448777504,109.82123359982614,-94.82123359982614
2001-01,January,2001,12.0,12.0,106.47564971748683,103.53535134703122,-91.53535134703122
2001-02,February,2001,45.0,45.0,106.47125455722326,68.1388033453349,-23.138803345334907
2001-03,March,2001,112.0,112.0,106.4668593969597,110.53827899870844,1.461721001291565
2001-04,April,2001,41.0,41.0,106.46246423669614,112.02225713808988,-71.02225713808988
2001-05,May,2001,43.0,43.0,106.45806907643257,177.2146116149977,-134.2146116149977
2001-06,June,2001,24.0,24.0,106.45367391616901,86.53171075161559,-62.53171075161559
2001-07,July,2001,48.0,48.0,106.44927875590544,86.74715527719829,-38.74715527719829
2001-08,August,2001,9.0,9.0,106.44488359564187,87.56419434339395,-78.56419434339395
2001-09,September,2001,81.0,81.0,106.44048843537831,98.75809686457617,-17.758096864576174
2001-10,October,2001,231.0,231.0,106.43609327511474,141.83459113984466,89.16540886015534
2001-11,November,2001,120.0,120.0,106.43169811485117,139.4561774637955,-19.456177463795512
2001-12,December,2001,184.0,184.0,106.42730295458762,121.62975809982882,62.37024190017118
2002-01,January,2002,0.0,0.0,106.42290779432405,63.13965934894199,-63.13965934894199
2002-02,February,2002,13.0,13.0,106.41851263406048,81.28640246129385,-68.28640246129385
2002-03,March,2002,132.0,132.0,106.41411747379692,105.990891096464,26.009108903536003
2002-04,April,2002,241.0,241.0,106.40972231353335,141.84249683203177,99.15750316796823
2002-05,May,2002,194.0,194.0,106.40532715326978,170.64480213134766,23.35519786865234
2002-06,June,2002,65.0,65.0,106.40093199300622,78.34267976898222,-13.342679768982222
2002-07,July,2002,2.0,2.0,106.39653683274265,63.809752690645645,-61.809752690645645
2002-08,August,2002,32.0,32.0,106.39214167247908,74.83047492366396,-42.83047492366396
2002-09,September,2002,79.0,79.0,106.38774651221553,81.17109482643883,-2.171094826438832
2002-10,October,2002,83.0,83.0,106.38335135195196,213.89641545698782,-130.89641545698782
2002-11,November,2002,38.0,38.0,106.37895619168839,113.45357512774554,-75.45357512774554
2002-12,December,2002,113.0,113.0,106.37456103142483,129.60735078884684,-16.607350788846844
2003-01,January,2003,7.0,7.0,106.37016587116126,63.08123296807208,-56.08123296807208
2003-02,February,2003,45.0,45.0,106.36577071089769,86.16416230552562,-41.16416230552562
2003-03,March,2003,141.0,141.0,106.36137555063414,118.96985753650758,22.030142463492425
2003-04,April,2003,307.0,307.0,106.35698039037057,126.23064328402424,180.76935671597576
2003-05,May,2003,38.0,38.0,106.352585230107,158.94539714390453,-120.94539714390453
2003-06,June,2003,99.0,99.0,106.34819006984344,52.12171728410443,46.87828271589557
2003-07,July,2003,27.0,27.0,106.34379490957987,70.48348211784389,-43.48348211784389
2003-08,August,2003,26.0,26.0,106.3393997493163,68.50228482425321,-42.50228482425321
2003-09,September,2003,135.0,135.0,106.33500458905274,67.16974396614043,67.83025603385957
2003-10,October,2003,339.0,339.0,106.33060942878917,229.17989975907093,109.82010024092907
2003-11,November,2003,153.0,153.0,106.3262142685256,142.7735850467157,10.22641495328429
2003-12,December,2003,106.0,106.0,106.32181910826205,122.94969808014518,-16.949698080145183
2004-01,January,2004,89.0,89.0,106.31742394799848,68.75199592826891,20.24800407173109
2004-02,February,2004,39.0,39.0,106.31302878773491,76.19763182016763,-37.19763182016763
2004-03,March,2004,46.0,46.0,106.30863362747135,115.92047872225868,-69.92047872225868
2004-04,April,2004,216.0,216.0,106.30423846720778,130.89640104474154,85.10359895525846
2004-05,May,2004,132.0,132.0,106.29984330694421,144.60143399210844,-12.60143399210844
2004-06,June,2004,10.0,10.0,106.29544814668066,64.3523525172247,-54.3523525172247
2004-07,July,2004,17.0,17.0,106.29105298641709,74.01690411775311,-57.016904117753114
2004-08,August,2004,28.0,28.0,106.28665782615352,86.10836966596246,-58.10836966596246
2004-09,September,2004,218.0,218.0,106.28226266588996,73.50492231064378,144.4950776893562
2004-10,October,2004,239.0,239.0,106.27786750562639,216.8012203261654,22.198779673834593
2004-11,November,2004,236.0,236.0,106.27347234536282,165.871777949818,70.12822205018199
2004-12,December,2004,217.0,217.0,106.26907718509926,111.47558203727903,105.52441796272097
2005-01,January,2005,137.0,137.0,106.2646820248357,72.82578807908313,64.17421192091687
2005-02,February,2005,116.0,116.0,106.26028686457212,70.72845644343302,45.27154355656698
2005-03,March,2005,0.0,0.0,106.25589170430857,117.82315994269058,-117.82315994269058
2005-04,April,2005,99.0,99.0,106.251496544045,135.90731286971013,-36.907312869710125
2005-05,May,2005,309.0,309.0,106.24710138378143,125.89564624043705,183.10435375956297
2005-06,June,2005,119.0,119.0,106.24270622351787,50.96758201633139,68.03241798366861
2005-07,July,2005,68.0,68.0,106.2383110632543,71.13419228864905,-3.1341922886490465
2005-08,August,2005,54.0,54.0,106.23391590299073,75.17788079454272,-21.177880794542716
2005-09,September,2005,80.0,80.0,106.22952074272717,85.55714008864705,-5.557140088647046
2005-10,October,2005,291.0,291.0,106.2251255824636,219.31687325973382,71.68312674026618
2005-11,November,2005,284.0,284.0,106.22073042220003,165.99394170333528,118.00605829666472
2005-12,December,2005,15.0,15.0,106.21633526193648,111.00205739273497,-96.00205739273497
2006-01,January,2006,69.0,69.0,106.21194010167291,67.82365348516028,1.1763465148397216
2006-02,February,2006,27.0,27.0,106.20754494140934,61.644804235332906,-34.644804235332906
