Fecha,Mes,Año,Precipitación_imputada,Precipitación_original,xlin,xint,RESIDUALS
2000-01,January,2000,28.0,28.0,64.75614057501053,83.24109537934471,-55.24109537934471
2000-02,February,2000,84.0,84.0,64.89926262228042,83.24109532399419,0.7589046760058125
2000-03,March,2000,40.0,40.0,65.0423846695503,83.2410953268064,-43.2410953268064
2000-04,April,2000,21.0,21.0,65.1855067168202,83.24109541216981,-62.24109541216981
2000-05,May,2000,35.0,35.0,65.32862876409008,83.24109540087488,-48.24109540087488
2000-06,June,2000,55.0,55.0,65.47175081135997,83.24109527393682,-28.24109527393682
2000-07,July,2000,52.0,52.0,65.61487285862985,83.24109517664772,-31.24109517664772
2000-08,August,2000,20.0,20.0,65.75799490589974,83.24109531861559,-63.24109531861559
2000-09,September,2000,130.0,130.0,65.90111695316962,83.24109525607177,46.75890474392823
2000-10,October,2000,80.0,80.0,66.04423900043952,83.24109521743638,-3.2410952174363814
2000-11,November,2000,138.0,138.0,66.1873610477094,83.24109552383098,54.75890447616902
2000-12,December,2000,17.0,17.0,66.33048309497929,83.24109544000113,-66.24109544000113
2001-01,January,2001,0.0,0.0,66.47360514224917,61.113719526004786,-61.113719526004786
2001-02,February,2001,3.0,3.0,66.61672718951905,54.18798927412824,-51.18798927412824
2001-03,March,2001,28.0,28.0,66.75984923678895,74.98590567037832,-46.985905670378315
2001-04,April,2001,15.0,15.0,66.90297128405884,97.35693374863087,-82.35693374863087
2001-05,May,2001,55.0,55.0,67.04609333132872,97.25390950400538,-42.25390950400538
2001-06,June,2001,20.0,20.0,67.1892153785986,69.11373653431204,-49.11373653431204
2001-07,July,2001,39.0,39.0,67.33233742586849,85.43419975590253,-46.434199755902526
2001-08,August,2001,23.0,23.0,67.47545947313839,64.29636564323135,-41.296365643231354
2001-09,September,2001,29.0,29.0,67.61858152040827,42.72295325777159,-13.722953257771593
2001-10,October,2001,74.0,74.0,67.76170356767815,89.0534619515722,-15.053461951572203
2001-11,November,2001,34.0,34.0,67.90482561494804,103.77416018984908,-69.77416018984908
2001-12,December,2001,40.0,40.0,68.04794766221792,52.433367668698644,-12.433367668698644
