Fecha,Mes,Año,Precipitación_imputada,Precipitación_original,xlin,xint,RESIDUALS
2000-01,January,2000,132.2,132.2,271.17188424987285,260.704662666901,-128.50466266690103
2000-02,February,2000,346.0,346.0,271.10503116173663,260.70466262434815,85.29533737565185
2000-03,March,2000,423.0,423.0,271.0381780736004,260.70466262339926,162.29533737660074
2000-04,April,2000,265.9,265.9,270.9713249854642,260.7046626615466,5.195337338453385
2000-05,May,2000,377.0,377.0,270.904471897328,260.704662820278,116.29533717972203
2000-06,June,2000,292.8,292.8,270.8376188091918,260.70466271618915,32.09533728381086
2000-07,July,2000,113.0,113.0,270.7707657210556,260.7046623561592,-147.7046623561592
2000-08,August,2000,127.0,127.0,270.7039126329194,260.7046622652352,-133.70466226523519
2000-09,September,2000,508.2,508.2,270.6370595447832,260.70466272867446,247.49533727132552
2000-10,October,2000,216.2,216.2,270.570206456647,260.7046627951641,-44.50466279516411
2000-11,November,2000,238.3,238.3,270.5033533685108,260.70466260281347,-22.40466260281346
2000-12,December,2000,260.0,260.0,270.43650028037456,260.70466293777423,-0.7046629377742306
2001-01,January,2001,116.0,116.0,270.36964719223835,274.01516470550405,-158.01516470550405
2001-02,February,2001,117.7,117.7,270.30279410410213,278.872871290974,-161.172871290974
2001-03,March,2001,317.8,317.8,270.2359410159659,282.1142712353517,35.68572876464833
2001-04,April,2001,238.5,238.5,270.1690879278297,242.33713088237909,-3.8371308823790855
2001-05,May,2001,288.9,288.9,270.1022348396935,229.92732416049927,58.97267583950071
2001-06,June,2001,87.1,87.1,270.0353817515573,256.9075558145283,-169.80755581452829
2001-07,July,2001,203.4,203.4,269.9685286634211,265.88073484996164,-62.480734849961635
2001-08,August,2001,68.6,68.6,269.9016755752849,215.4013051934035,-146.8013051934035
2001-09,September,2001,305.2,305.2,269.8348224871487,254.8990608698714,50.3009391301286
2001-10,October,2001,290.7,290.7,269.7679693990125,337.96105807214605,-47.26105807214606
2001-11,November,2001,264.4,264.4,269.7011163108763,302.8155548498626,-38.415554849862644
2001-12,December,2001,298.1,298.1,269.63426322274006,280.11131041093967,17.988689589060357
2002-01,January,2002,70.2,70.2,269.56741013460385,235.28908868629617,-165.08908868629618
2002-02,February,2002,325.6,325.6,269.50055704646763,323.28552173987117,2.314478260128851
2002-03,March,2002,198.9,198.9,269.4337039583314,248.96861230182307,-50.068612301823066
2002-04,April,2002,333.7,333.7,269.3668508701952,232.14721072610766,101.55278927389233
2002-05,May,2002,371.9,371.9,269.299997782059,292.061498987215,79.838501012785
2002-06,June,2002,195.1,195.1,269.23314469392284,243.61555442294417,-48.51555442294418
2002-07,July,2002,192.0,192.0,269.1662916057866,258.15663314197565,-66.15663314197565
2002-08,August,2002,95.4,95.4,269.0994385176504,173.50549103990278,-78.10549103990277
2002-09,September,2002,196.3,196.3,269.0325854295142,262.3461307517312,-66.0461307517312
2002-10,October,2002,333.7,333.7,268.965732341378,309.12628405017676,24.573715949823224
2002-11,November,2002,211.7,211.7,268.8988792532418,290.31542018853924,-78.61542018853925
2002-12,December,2002,152.1,152.1,268.83202616510556,217.49776623918808,-65.39776623918809
2003-01,January,2003,134.4,134.4,268.76517307696935,213.78711903848557,-79.38711903848557
2003-02,February,2003,92.6,92.6,268.69831998883313,301.87186617645574,-209.27186617645575
2003-03,March,2003,278.5,278.5,268.6314669006969,265.07490218687377,13.425097813126229
2003-04,April,2003,354.4,354.4,268.5646138125607,246.47475835449947,107.9252416455005
2003-05,May,2003,225.9,225.9,268.49776072442455,274.5543509127301,-48.65435091273011
2003-06,June,2003,305.1,305.1,268.43090763628834,249.99070190425994,55.10929809574009
2003-07,July,2003,61.8,61.8,268.3640545481521,233.3072231952617,-171.5072231952617
2003-08,August,2003,216.9,216.9,268.2972014600159,159.15692008005448,57.74307991994553
2003-09,September,2003,300.9,300.9,268.2303483718797,284.62928644111776,16.27071355888222
2003-10,October,2003,378.5,378.5,268.1634952837435,295.95639529294954,82.54360470705046
2003-11,November,2003,327.5,327.5,268.0966421956073,286.2473676837475,41.252632316252516
2003-12,December,2003,104.4,104.4,268.02978910747106,237.72572946190158,-133.32572946190157
2004-01,January,2004,117.3,117.3,267.96293601933485,207.62070324293552,-90.32070324293552
2004-02,February,2004,168.3,168.3,267.89608293119863,272.6980197596079,-104.3980197596079
2004-03,March,2004,197.8,197.8,267.8292298430624,265.39272656479153,-67.59272656479152
2004-04,April,2004,361.0,361.0,267.7623767549262,266.34665343956243,94.65334656043757
2004-05,May,2004,405.6,405.6,267.69552366679005,267.3459463900538,138.2540536099462
2004-06,June,2004,87.8,87.8,267.62867057865384,238.26547588595017,-150.46547588595018
2004-07,July,2004,174.5,174.5,267.5618174905176,233.27447570661087,-58.77447570661087
2004-08,August,2004,43.6,43.6,267.4949644023814,134.98381980912333,-91.38381980912334
2004-09,September,2004,329.9,329.9,267.4281113142452,254.50780979577922,75.39219020422075
2004-10,October,2004,284.1,284.1,267.361258226109,310.6161024241053,-26.51610242410527
2004-11,November,2004,298.2,298.2,267.2944051379728,284.53273738959695,13.667262610403043
2004-12,December,2004,220.1,220.1,267.22755204983656,239.47118571267026,-19.37118571267027
2005-01,January,2005,243.5,243.5,267.16069896170035,197.7592973353273,45.74070266467271
2005-02,February,2005,405.4,405.4,267.09384587356413,235.1912184452217,170.20878155477828
2005-03,March,2005,510.3,510.3,267.0269927854279,288.8416363387026,221.45836366129743
2005-04,April,2005,293.9,293.9,266.96013969729177,269.7118423396053,24.188157660394666
2005-05,May,2005,496.5,496.5,266.89328660915555,270.4805037404942,226.0194962595058
2005-06,June,2005,262.3,262.3,266.82643352101934,227.76790272852207,34.53209727147794
2005-07,July,2005,133.2,133.2,266.7595804328831,232.38750170388548,-99.18750170388549
2005-08,August,2005,153.6,153.6,266.6927273447469,146.96797784509653,6.632022154903467
2005-09,September,2005,225.4,225.4,266.6258742566107,260.00656904764486,-34.606569047644854
2005-10,October,2005,494.1,494.1,266.5590211684745,307.22841635059723,186.8715836494028
2005-11,November,2005,363.1,363.1,266.4921680803383,296.9543406120343,66.14565938796574
2005-12,December,2005,345.0,345.0,266.42531499220206,253.39985712689617,91.60014287310383
2006-01,January,2006,372.5,372.5,266.35846190406585,188.5946565910823,183.9053434089177
2006-02,February,2006,179.7,179.7,266.29160881592964,261.36868427010955,-81.66868427010957
2006-03,March,2006,321.4,321.4,266.2247557277934,282.1454594182071,39.25454058179287
2006-04,April,2006,322.5,322.5,266.15790263965727,269.54746108205387,52.95253891794613
2006-05,May,2006,431.3,431.3,266.09104955152105,286.29748057156473,145.00251942843528
2006-06,June,2006,241.9,241.9,266.02419646338484,200.73726680228677,41.16273319771324
2006-07,July,2006,106.3,106.3,265.9573433752486,222.9490046306596,-116.6490046306596
2006-08,August,2006,218.6,218.6,265.8904902871124,152.87185884505772,65.72814115494228
2006-09,September,2006,261.8,261.8,265.8236371989762,262.62153576239575,-0.8215357623957402
2006-10,October,2006,416.4,416.4,265.75678411084,339.81693330660175,76.58306669339822
2006-11,November,2006,455.3,455.3,265.6899310227038,282.7970804259921,172.50291957400793
2006-12,December,2006,278.5,278.5,265.62307793456756,258.8598196500014,19.640180349998616
2007-01,January,2007,289.7,289.7,265.55622484643135,182.90087033471667,106.79912966528332
2007-02,February,2007,48.6,48.6,265.48937175829514,250.5816082941977,-201.9816082941977
2007-03,March,2007,372.3,372.3,265.422518670159,283.6764293839258,88.62357061607423
2007-04,April,2007,509.7,509.7,265.35566558202277,276.190747804672,233.50925219532797
2007-05,May,2007,470.4,470.4,265.28881249388655,297.1731295060566,173.22687049394335
2007-06,June,2007,56.2,56.2,265.22195940575034,180.5338762954709,-124.33387629547089
2007-07,July,2007,219.5,219.5,265.1551063176141,238.46839634045847,-18.96839634045847
2007-08,August,2007,298.3,298.3,265.0882532294779,138.80935044883967,159.49064955116035
2007-09,September,2007,231.1,231.1,265.0214001413417,269.2160889031038,-38.116088903103815
2007-10,October,2007,378.8,378.8,264.9545470532055,331.63267510661757,47.16732489338244
2007-11,November,2007,306.4,306.4,264.8876939650693,309.147141238363,-2.7471412383630422
2007-12,December,2007,245.7,245.7,264.82084087693306,277.4543291843883,-31.754329184388325
2008-01,January,2008,134.5,134.5,264.75398778879685,186.25767918991892,-51.75767918991892
2008-02,February,2008,433.8,433.8,264.6871347006607,261.82363276166467,171.97636723833534
2008-03,March,2008,413.1,413.1,264.6202816125245,287.2765872137251,125.8234127862749
2008-04,April,2008,326.2,326.2,264.55342852438827,274.36334952271676,51.83665047728323
2008-05,May,2008,402.1,402.1,264.48657543625205,321.1883761855759,80.9116238144241
2008-06,June,2008,301.6,301.6,264.41972234811584,202.04621979132747,99.55378020867255
2008-07,July,2008,192.0,192.0,264.3528692599796,231.3034933312127,-39.30349333121271
2008-08,August,2008,376.4,376.4,264.2860161718434,152.2744969124293,224.12550308757068
2008-09,September,2008,188.8,188.8,264.2191630837072,273.2695316003577,-84.4695316003577
2008-10,October,2008,570.8,570.8,264.152309995571,332.52600934901096,238.273990650989
