Fecha,Mes,Año,Precipitación_imputada,Precipitación_original,xlin,xint,RESIDUALS
2000-01,January,2000,48.3,48.3,180.0490452295388,180.72983888286603,-132.42983888286602
2000-02,February,2000,147.8,147.8,180.11961995643188,178.3637027453989,-30.5637027453989
2000-03,March,2000,93.3,93.3,180.19019468332493,177.61527006625153,-84.31527006625153
2000-04,April,2000,189.6,189.6,180.26076941021802,177.9158733770956,11.684126622904387
2000-05,May,2000,213.1,213.1,180.3313441371111,178.2412563498659,34.8587436501341
2000-06,June,2000,162.9,162.9,180.4019188640042,180.80005219235787,-17.90005219235786
2000-07,July,2000,316.0,316.0,180.47249359089724,183.3400950016116,132.6599049983884
2000-08,August,2000,347.9,347.9,180.54306831779033,181.56880618424736,166.3311938157526
2000-09,September,2000,392.4,392.4,180.6136430446834,179.77262316170285,212.62737683829712
2000-10,October,2000,234.5,234.5,180.68421777157647,179.12740023139875,55.37259976860125
2000-11,November,2000,118.8,118.8,180.75479249846956,178.46172907389735,-59.66172907389735
2000-12,December,2000,102.6,102.6,180.82536722536264,180.66850598400393,-78.06850598400393
2001-01,January,2001,3.7,3.7,180.8959419522557,124.85941232342773,-121.15941232342773
2001-02,February,2001,29.6,29.6,180.96651667914878,106.96215654882091,-77.3621565488209
2001-03,March,2001,154.4,154.4,181.03709140604187,115.30817311777773,39.09182688222228
2001-04,April,2001,165.3,165.3,181.10766613293495,126.0348378507627,39.26516214923731
2001-05,May,2001,109.9,109.9,181.178240859828,184.08371389948763,-74.18371389948763
2001-06,June,2001,267.7,267.7,181.2488155867211,241.24270589814017,26.457294101859816
2001-07,July,2001,322.6,322.6,181.31939031361418,197.2016604004387,125.39833959956133
2001-08,August,2001,187.8,187.8,181.38996504050724,157.37983352596112,30.420166474038894
2001-09,September,2001,280.4,280.4,181.46053976740032,145.21010357774884,135.18989642225114
2001-10,October,2001,294.2,294.2,181.5311144942934,129.28130536832208,164.9186946316779
2001-11,November,2001,172.9,172.9,181.6016892211865,208.52389116056096,-35.62389116056096
2001-12,December,2001,99.8,99.8,181.67226394807955,127.91748729683333,-28.117487296833332
2002-01,January,2002,29.2,29.2,181.74283867497263,87.59709047456359,-58.39709047456358
2002-02,February,2002,13.6,13.6,181.81341340186572,91.86397761807162,-78.26397761807162
2002-03,March,2002,236.9,236.9,181.88398812875877,148.6906252926121,88.2093747073879
2002-04,April,2002,183.5,183.5,181.95456285565186,151.52642620645292,31.973573793547075
2002-05,May,2002,239.5,239.5,182.02513758254494,192.38586794280485,47.11413205719515
2002-06,June,2002,221.9,221.9,182.095712309438,200.06523734172535,21.834762658274656
2002-07,July,2002,130.4,130.4,182.16628703633108,177.63584863907897,-47.23584863907897
2002-08,August,2002,194.3,194.3,182.23686176322417,174.94413172983687,19.355868270163143
2002-09,September,2002,172.6,172.6,182.30743649011725,142.36434877745728,30.235651222542714
2002-10,October,2002,166.0,166.0,182.3780112170103,172.28984825311574,-6.289848253115736
2002-11,November,2002,159.3,159.3,182.4485859439034,218.6231425011756,-59.323142501175596
2002-12,December,2002,72.1,72.1,182.51916067079648,119.17627913623896,-47.076279136238966
2003-01,January,2003,14.3,14.3,182.58973539768954,69.06341776801256,-54.76341776801256
2003-02,February,2003,91.2,91.2,182.66031012458262,71.68376301217955,19.51623698782045
2003-03,March,2003,64.7,64.7,182.7308848514757,161.37649668992947,-96.67649668992946
2003-04,April,2003,280.8,280.8,182.8014595783688,125.8044411804361,154.9955588195639
2003-05,May,2003,319.6,319.6,182.87203430526185,213.47996390023664,106.12003609976338
2003-06,June,2003,237.8,237.8,182.94260903215493,201.265689200009,36.534310799991005
2003-07,July,2003,155.4,155.4,183.01318375904802,165.91279161619502,-10.512791616195017
2003-08,August,2003,184.1,184.1,183.08375848594108,186.24784345562313,-2.147843455623132
2003-09,September,2003,199.5,199.5,183.15433321283416,215.67348330325711,-16.173483303257115
2003-10,October,2003,238.9,238.9,183.22490793972725,165.44015319576158,73.45984680423842
2003-11,November,2003,127.6,127.6,183.29548266662033,215.60953751734695,-88.00953751734696
2003-12,December,2003,105.7,105.7,183.3660573935134,105.54404260822243,0.1559573917775765
2004-01,January,2004,1.5,1.5,183.43663212040647,67.70928329396105,-66.20928329396105
2004-02,February,2004,51.5,51.5,183.50720684729956,72.24964384287023,-20.749643842870228
2004-03,March,2004,62.9,62.9,183.5777815741926,168.21074610078196,-105.31074610078196
2004-04,April,2004,224.7,224.7,183.6483563010857,160.95082229522393,63.74917770477606
2004-05,May,2004,399.9,399.9,183.71893102797878,237.65127548453856,162.24872451546142
2004-06,June,2004,127.7,127.7,183.78950575487184,217.39019331131624,-89.69019331131624
2004-07,July,2004,318.7,318.7,183.86008048176492,207.2903097042794,111.4096902957206
2004-08,August,2004,205.7,205.7,183.930655208658,206.54599048388468,-0.845990483884691
2004-09,September,2004,475.4,475.4,184.0012299355511,229.21953385373214,246.18046614626783
2004-10,October,2004,338.4,338.4,184.07180466244415,171.07785269900748,167.3221473009925
2004-11,November,2004,171.2,171.2,184.14237938933724,190.51181987816315,-19.311819878163163
2004-12,December,2004,25.5,25.5,184.21295411623032,99.7342226229303,-74.2342226229303
2005-01,January,2005,20.7,20.7,184.28352884312338,64.02519780188075,-43.32519780188075
2005-02,February,2005,12.7,12.7,184.35410357001646,56.29442087738738,-43.59442087738738
2005-03,March,2005,136.5,136.5,184.42467829690955,171.64259249554416,-35.142592495544164
2005-04,April,2005,269.8,269.8,184.4952530238026,185.21292035751375,84.58707964248626
2005-05,May,2005,327.1,327.1,184.5658277506957,312.97468131444043,14.125318685559591
2005-06,June,2005,272.3,272.3,184.63640247758877,201.40595033774616,70.89404966225385
2005-07,July,2005,218.4,218.4,184.70697720448186,194.2080826081813,24.19191739181872
2005-08,August,2005,276.8,276.8,184.77755193137492,230.36920014961146,46.43079985038855
2005-09,September,2005,244.3,244.3,184.848126658268,225.7622950634523,18.537704936547698
2005-10,October,2005,240.9,240.9,184.91870138516109,174.97787354897503,65.92212645102498
2005-11,November,2005,268.6,268.6,184.98927611205414,201.56340546124596,67.03659453875406
2005-12,December,2005,8.0,8.0,185.05985083894723,102.16984123705609,-94.16984123705609
2006-01,January,2006,25.7,25.7,185.1304255658403,52.48929488738736,-26.78929488738736
2006-02,February,2006,78.7,78.7,185.2010002927334,44.475469931709966,34.224530068290036
2006-03,March,2006,234.5,234.5,185.27157501962645,183.4191839059181,51.08081609408191
2006-04,April,2006,147.0,147.0,185.34214974651954,223.7380862468911,-76.7380862468911
2006-05,May,2006,164.3,164.3,185.41272447341262,315.05329153120834,-150.75329153120833
2006-06,June,2006,252.6,252.6,185.48329920030568,212.40160469603188,40.19839530396811
2006-07,July,2006,169.9,169.9,185.55387392719877,189.42890277970065,-19.528902779700644
2006-08,August,2006,192.9,192.9,185.62444865409185,234.62057923490747,-41.72057923490746
2006-09,September,2006,196.6,196.6,185.69502338098494,256.8096908473809,-60.20969084738093
2006-10,October,2006,203.8,203.8,185.765598107878,168.6137912024216,35.186208797578416
2006-11,November,2006,109.9,109.9,185.83617283477108,202.3859116902434,-92.4859116902434
2006-12,December,2006,46.5,46.5,185.90674756166416,84.3289390648235,-37.8289390648235
2007-01,January,2007,65.0,65.0,185.97732228855722,57.180502600915204,7.819497399084796
2007-02,February,2007,14.9,14.9,186.0478970154503,46.533029243418895,-31.633029243418896
2007-03,March,2007,223.9,223.9,186.1184717423434,176.157248045163,47.74275195483702
2007-04,April,2007,217.6,217.6,186.18904646923644,242.3838918821882,-24.783891882188215
2007-05,May,2007,544.6,544.6,186.25962119612953,290.8877044651728,253.7122955348272
2007-06,June,2007,160.8,160.8,186.33019592302261,214.22506690524324,-53.42506690524323
2007-07,July,2007,206.2,206.2,186.4007706499157,182.06650388683778,24.13349611316221
2007-08,August,2007,391.8,391.8,186.47134537680876,243.7603069675984,148.0396930324016
2007-09,September,2007,258.0,258.0,186.54192010370184,247.20672087779923,10.793279122200772
2007-10,October,2007,485.4,485.4,186.61249483059493,163.46943434925424,321.93056565074573
2007-11,November,2007,174.0,174.0,186.68306955748798,197.23668094382393,-23.236680943823927
2007-12,December,2007,74.6,74.6,186.75364428438107,76.82298078279989,-2.222980782799894
2008-01,January,2008,25.8,25.8,186.82421901127415,57.711227231990975,-31.911227231990974
2008-02,February,2008,56.3,56.3,186.89479373816724,46.568403810945085,9.731596189054912
2008-03,March,2008,80.0,80.0,186.9653684650603,178.63902653829317,-98.63902653829317
2008-04,April,2008,123.0,123.0,187.03594319195338,224.15628085517065,-101.15628085517065
2008-05,May,2008,167.0,167.0,187.10651791884646,297.5074535134127,-130.5074535134127
2008-06,June,2008,189.2,189.2,187.17709264573952,209.62149466351218,-20.421494663512192
2008-07,July,2008,314.8,314.8,187.2476673726326,204.8553743582326,109.9446256417674
2008-08,August,2008,242.4,242.4,187.3182420995257,239.88643056493635,2.5135694350636584
2008-09,September,2008,219.9,219.9,187.38881682641875,223.2216075425854,-3.321607542585383
2008-10,October,2008,293.2,293.2,187.45939155331183,190.36333311881052,102.83666688118947
2008-11,November,2008,284.5,284.5,187.52996628020492,196.32730018307885,88.17269981692115
