Fecha,Mes,Año,Precipitación_imputada,Precipitación_original,xlin,xint,RESIDUALS
2000-01,January,2000,70.4,70.4,77.67665629322269,73.56067396371589,-3.1606739637158796
2000-02,February,2000,56.4,56.4,77.65607060597118,66.90733859906936,-10.507338599069364
2000-03,March,2000,125.4,125.4,77.63548491871965,79.9592843049791,45.4407156950209
2000-04,April,2000,41.1,41.1,77.61489923146814,82.77641295480538,-41.67641295480538
2000-05,May,2000,31.4,31.4,77.59431354421663,65.51102052515904,-34.11102052515904
2000-06,June,2000,52.9,52.9,77.57372785696512,74.77674571518862,-21.876745715188626
2000-07,July,2000,31.0,31.0,77.5531421697136,44.79052561691264,-13.790525616912639
2000-08,August,2000,10.8,10.8,77.53255648246208,97.45644328017191,-86.65644328017191
2000-09,September,2000,113.0,113.0,77.51197079521057,80.98634056471113,32.01365943528887
2000-10,October,2000,96.7,96.7,77.49138510795906,79.88227153253256,16.817728467467447
2000-11,November,2000,120.7,120.7,77.47079942070754,80.39772882764355,40.302271172356456
2000-12,December,2000,26.3,26.3,77.45021373345602,73.99644780737832,-47.69644780737832
2001-01,January,2001,23.0,23.0,77.42962804620451,45.61605702910356,-22.61605702910356
2001-02,February,2001,125.1,125.1,77.409042358953,80.22304828689118,44.87695171310881
2001-03,March,2001,45.0,45.0,77.38845667170148,81.00820223674128,-36.00820223674128
2001-04,April,2001,24.9,24.9,77.36787098444997,71.63312986059323,-46.73312986059323
2001-05,May,2001,163.7,163.7,77.34728529719845,56.184290754736445,107.51570924526354
2001-06,June,2001,18.2,18.2,77.32669960994694,55.32775097530097,-37.12775097530097
2001-07,July,2001,50.4,50.4,77.30611392269542,69.51731067629274,-19.11731067629274
2001-08,August,2001,9.7,9.7,77.2855282354439,41.288751709754266,-31.588751709754266
2001-09,September,2001,107.7,107.7,77.2649425481924,79.05234785783833,28.647652142161675
2001-10,October,2001,96.1,96.1,77.24435686094088,77.45579926658073,18.644200733419268
2001-11,November,2001,52.8,52.8,77.22377117368936,93.80500845868883,-41.005008458688835
2001-12,December,2001,16.1,16.1,77.20318548643785,69.77130485687888,-53.67130485687888
2002-01,January,2002,8.8,8.8,77.18259979918633,64.79357325504955,-55.993573255049554
2002-02,February,2002,14.5,14.5,77.16201411193482,70.20191395369089,-55.70191395369089
2002-03,March,2002,70.3,70.3,77.1414284246833,90.27725683451321,-19.977256834513213
2002-04,April,2002,188.8,188.8,77.12084273743179,56.727237783539074,132.07276221646094
2002-05,May,2002,76.6,76.6,77.10025705018028,104.00514615379194,-27.405146153791947
2002-06,June,2002,57.1,57.1,77.07967136292876,31.76770484439031,25.332295155609692
2002-07,July,2002,17.3,17.3,77.05908567567724,63.53499380615639,-46.234993806156396
2002-08,August,2002,23.0,23.0,77.03849998842573,52.63035539804591,-29.630355398045907
2002-09,September,2002,82.8,82.8,77.01791430117422,74.19425349032089,8.605746509679108
