Fecha,Mes,Año,Precipitación_imputada,Precipitación_original,xlin,xint,RESIDUALS
2000-01,January,2000,235.0,235.0,265.93590200909625,279.0240469296509,-44.02404692965092
2000-02,February,2000,347.0,347.0,266.0139849403809,279.02404707925973,67.97595292074027
2000-03,March,2000,451.0,451.0,266.0920678716655,279.0240469455454,171.97595305445458
2000-04,April,2000,237.0,237.0,266.17015080295016,279.0240471702654,-42.02404717026542
2000-05,May,2000,297.0,297.0,266.24823373423476,279.024046972537,17.975953027462992
2000-06,June,2000,357.0,357.0,266.3263166655194,279.024046840535,77.975953159465
2000-07,July,2000,169.0,169.0,266.404399596804,279.0240468834102,-110.02404688341022
2000-08,August,2000,88.0,88.0,266.48248252808867,279.0240467142968,-191.0240467142968
2000-09,September,2000,414.0,414.0,266.5605654593733,279.0240466774589,134.9759533225411
2000-10,October,2000,342.0,342.0,266.6386483906579,279.0240468135311,62.97595318646893
2000-11,November,2000,364.0,364.0,266.7167313219426,279.0240471244498,84.9759528755502
2000-12,December,2000,120.0,120.0,266.7948142532272,279.02404712369787,-159.02404712369787
2001-01,January,2001,231.0,231.0,266.8728971845118,306.50346029820446,-75.50346029820446
2001-02,February,2001,195.0,195.0,266.9509801157964,271.7619793171061,-76.76197931710612
2001-03,March,2001,150.0,150.0,267.0290630470811,324.40903474360374,-174.40903474360374
2001-04,April,2001,258.0,258.0,267.10714597836574,266.73272587676337,-8.732725876763368
2001-05,May,2001,436.0,436.0,267.18522890965033,268.2977839254558,167.7022160745442
2001-06,June,2001,89.0,89.0,267.263311840935,273.05778398289505,-184.05778398289505
2001-07,July,2001,294.0,294.0,267.3413947722196,238.6452328820756,55.35476711792441
2001-08,August,2001,38.0,38.0,267.41947770350424,248.55177431375404,-210.55177431375404
2001-09,September,2001,324.0,324.0,267.49756063478884,270.25131923328746,53.74868076671254
2001-10,October,2001,377.0,377.0,267.5756435660735,302.7800962806245,74.21990371937551
2001-11,November,2001,321.0,321.0,267.65372649735815,280.8416595488549,40.15834045114508
2001-12,December,2001,290.0,290.0,267.73180942864275,313.2889221312324,-23.288922131232425
2002-01,January,2002,139.0,139.0,267.8098923599274,288.32158099711194,-149.32158099711194
2002-02,February,2002,266.0,266.0,267.887975291212,248.0144469390239,17.985553060976088
2002-03,March,2002,111.0,111.0,267.96605822249666,311.5604783941137,-200.56047839411372
2002-04,April,2002,491.0,491.0,268.04414115378125,259.56950842628555,231.43049157371445
2002-05,May,2002,468.0,468.0,268.1222240850659,280.85160009910413,187.14839990089587
2002-06,June,2002,172.0,172.0,268.20030701635056,265.40300852638603,-93.40300852638603
2002-07,July,2002,154.0,154.0,268.27838994763516,213.22127445382932,-59.221274453829324
2002-08,August,2002,167.0,167.0,268.3564728789198,237.4987699455584,-70.4987699455584
2002-09,September,2002,281.0,281.0,268.4345558102044,276.2235416840025,4.776458315997502
2002-10,October,2002,387.0,387.0,268.51263874148907,320.69176277793656,66.30823722206344
2002-11,November,2002,114.0,114.0,268.59072167277367,310.5102780561859,-196.51027805618588
2002-12,December,2002,193.0,193.0,268.6688046040583,329.1822436224833,-136.18224362248333
2003-01,January,2003,179.0,179.0,268.746887535343,260.1348101566768,-81.13481015667679
2003-02,February,2003,163.0,163.0,268.8249704666276,237.29197466391525,-74.29197466391525
2003-03,March,2003,294.0,294.0,268.90305339791223,324.8728127396226,-30.87281273962259
2003-04,April,2003,260.0,260.0,268.98113632919683,278.55904404869364,-18.559044048693636
2003-05,May,2003,239.0,239.0,269.0592192604815,311.2788839554583,-72.2788839554583
2003-06,June,2003,236.0,236.0,269.1373021917661,241.1253747619165,-5.125374761916504
2003-07,July,2003,74.0,74.0,269.21538512305074,218.60825095752756,-144.60825095752756
2003-08,August,2003,127.0,127.0,269.2934680543354,225.81682646854745,-98.81682646854745
2003-09,September,2003,311.0,311.0,269.37155098562,291.5229559128472,19.47704408715282
2003-10,October,2003,306.0,306.0,269.44963391690465,330.025030322122,-24.025030322122007
2003-11,November,2003,182.0,182.0,269.52771684818924,288.5523921346735,-106.55239213467348
2003-12,December,2003,79.0,79.0,269.6057997794739,263.6469065726663,-184.6469065726663
2004-01,January,2004,77.0,77.0,269.6838827107585,249.64241581258594,-172.64241581258594
2004-02,February,2004,286.0,286.0,269.76196564204315,242.5850570134723,43.414942986527706
2004-03,March,2004,250.0,250.0,269.8400485733278,332.333447116875,-82.33344711687499
2004-04,April,2004,305.0,305.0,269.9181315046124,282.5870019659841,22.412998034015914
2004-05,May,2004,374.0,374.0,269.99621443589706,312.94062226657564,61.059377733424355
2004-06,June,2004,90.0,90.0,270.07429736718166,232.4305934653422,-142.4305934653422
2004-07,July,2004,231.0,231.0,270.1523802984663,243.29887328478202,-12.298873284782019
2004-08,August,2004,79.0,79.0,270.2304632297509,224.64019084477167,-145.64019084477167
2004-09,September,2004,264.0,264.0,270.30854616103557,268.07887629785364,-4.07887629785364
2004-10,October,2004,249.0,249.0,270.3866290923202,332.53368288706093,-83.53368288706093
2004-11,November,2004,353.0,353.0,270.4647120236048,316.52679011959754,36.473209880402464
2004-12,December,2004,126.0,126.0,270.5427949548895,236.62918480393492,-110.62918480393492
