Fecha,Mes,Año,Precipitación_imputada,Precipitación_original,xlin,xint,RESIDUALS
2000-01,January,2000,47.0,47.0,221.51339072610807,235.40531267281588,-188.40531267281588
2000-02,February,2000,133.8,133.8,221.72810035792156,204.0921615084599,-70.29216150845988
2000-03,March,2000,161.0,161.0,221.94280998973503,235.67934488981484,-74.67934488981484
2000-04,April,2000,282.0,282.0,222.15751962154852,332.85039408230557,-50.85039408230557
2000-05,May,2000,249.0,249.0,222.37222925336198,349.3270864357895,-100.32708643578951
2000-06,June,2000,163.0,163.0,222.58693888517547,189.46599264950663,-26.46599264950663
2000-07,July,2000,322.0,322.0,222.80164851698893,88.25678684659053,233.74321315340947
2000-08,August,2000,234.0,234.0,223.01635814880242,228.22390291423767,5.776097085762331
2000-09,September,2000,333.0,333.0,223.2310677806159,265.6446660365187,67.35533396348131
2000-10,October,2000,308.0,308.0,223.44577741242938,291.95645234187265,16.043547658127352
2000-11,November,2000,113.0,113.0,223.66048704424284,282.90613052697705,-169.90613052697705
2000-12,December,2000,81.0,81.0,223.87519667605633,196.3607512543735,-115.3607512543735
2001-01,January,2001,209.0,209.0,224.0899063078698,117.44367042513103,91.55632957486897
2001-02,February,2001,32.0,32.0,224.3046159396833,162.22408561508573,-130.22408561508573
2001-03,March,2001,503.0,503.0,224.51932557149678,290.0534885058702,212.94651149412982
2001-04,April,2001,93.0,93.0,224.73403520331024,356.263046775063,-263.263046775063
2001-05,May,2001,202.0,202.0,224.94874483512373,184.61273194270515,17.387268057294847
2001-06,June,2001,85.0,85.0,225.1634544669372,178.07975146140512,-93.07975146140512
2001-07,July,2001,160.0,160.0,225.3781640987507,204.64673842047233,-44.64673842047233
2001-08,August,2001,16.0,16.0,225.59287373056415,168.58408761081077,-152.58408761081077
2001-09,September,2001,444.0,444.0,225.80758336237764,166.11372928685762,277.8862707131424
2001-10,October,2001,344.0,344.0,226.0222929941911,252.91304332902976,91.08695667097024
2001-11,November,2001,208.0,208.0,226.2370026260046,352.1316770047703,-144.13167700477032
2001-12,December,2001,189.0,189.0,226.45171225781806,220.9022494568679,-31.902249456867906
2002-01,January,2002,115.0,115.0,226.66642188963155,141.85952381281365,-26.85952381281365
2002-02,February,2002,57.0,57.0,226.88113152144504,253.61987457710512,-196.61987457710512
2002-03,March,2002,274.0,274.0,227.0958411532585,309.40256893025764,-35.402568930257644
2002-04,April,2002,451.0,451.0,227.310550785072,339.75849887449834,111.24150112550166
2002-05,May,2002,160.0,160.0,227.52526041688546,289.394198854455,-129.394198854455
2002-06,June,2002,309.0,309.0,227.73997004869895,252.5650074284586,56.434992571541386
2002-07,July,2002,238.0,238.0,227.9546796805124,188.66320310363952,49.33679689636048
2002-08,August,2002,114.0,114.0,228.1693893123259,187.09259028207487,-73.09259028207487
2002-09,September,2002,166.0,166.0,228.38409894413937,187.1012164190708,-21.101216419070795
2002-10,October,2002,307.0,307.0,228.59880857595286,387.48805007736473,-80.48805007736473
2002-11,November,2002,305.0,305.0,228.81351820776632,296.91761308763387,8.082386912366132
2002-12,December,2002,271.0,271.0,229.0282278395798,206.99870369967272,64.00129630032728
2003-01,January,2003,6.0,6.0,229.2429374713933,161.64946989852967,-155.64946989852967
2003-02,February,2003,41.0,41.0,229.45764710320677,186.57790100764166,-145.57790100764166
2003-03,March,2003,83.0,83.0,229.67235673502026,251.96233096975052,-168.96233096975052
2003-04,April,2003,370.0,370.0,229.88706636683372,385.64233952118957,-15.64233952118957
2003-05,May,2003,206.0,206.0,230.1017759986472,254.82763936198654,-48.82763936198654
2003-06,June,2003,408.0,408.0,230.31648563046068,298.5436932069725,109.45630679302752
2003-07,July,2003,228.10896789880198,,230.53119526227417,228.10896789880198,
2003-08,August,2003,339.0,339.0,230.74590489408763,121.44108600325485,217.55891399674516
2003-09,September,2003,346.0,346.0,230.96061452590112,241.02450064646712,104.97549935353288
2003-10,October,2003,385.0,385.0,231.17532415771458,203.92264887359755,181.07735112640245
2003-11,November,2003,282.0,282.0,231.39003378952808,236.3161976628091,45.68380233719091
2003-12,December,2003,192.0,192.0,231.60474342134154,141.90998668490346,50.09001331509654
2004-01,January,2004,74.0,74.0,231.81945305315503,135.08244226083235,-61.08244226083235
2004-02,February,2004,14.0,14.0,232.03416268496852,223.40068877782528,-209.40068877782528
2004-03,March,2004,304.6,304.6,232.24887231678198,216.63997156288534,87.96002843711469
2004-04,April,2004,384.0,384.0,232.46358194859548,219.14298572184006,164.85701427815994
2004-05,May,2004,440.0,440.0,232.67829158040894,335.60362617679596,104.39637382320404
2004-06,June,2004,191.0,191.0,232.89300121222243,254.04250933218137,-63.04250933218137
2004-07,July,2004,216.0,216.0,233.1077108440359,238.86437642952,-22.864376429520007
2004-08,August,2004,130.0,130.0,233.32242047584938,253.15739387139251,-123.15739387139251
2004-09,September,2004,405.0,405.0,233.53713010766285,291.7330849082982,113.26691509170178
2004-10,October,2004,434.0,434.0,233.75183973947634,231.41192214450174,202.58807785549826
2004-11,November,2004,257.0,257.0,233.9665493712898,217.48439496710594,39.51560503289406
2004-12,December,2004,155.0,155.0,234.1812590031033,259.5409715875046,-104.5409715875046
2005-01,January,2005,156.0,156.0,234.39596863491676,198.95098917861174,-42.950989178611735
2005-02,February,2005,33.0,33.0,234.61067826673025,130.26929389158593,-97.26929389158593
2005-03,March,2005,375.0,375.0,234.82538789854374,235.50743396208972,139.49256603791028
2005-04,April,2005,374.0,374.0,235.0400975303572,298.7970732180064,75.2029267819936
2005-05,May,2005,291.0,291.0,235.2548071621707,302.57471422322214,-11.574714223222145
2005-06,June,2005,201.63794123628102,,235.46951679398416,201.63794123628102,
2005-07,July,2005,91.0,91.0,235.68422642579765,194.39657401183592,-103.39657401183592
2005-08,August,2005,143.0,143.0,235.8989360576111,349.26301010177576,-206.26301010177576
2005-09,September,2005,206.0,206.0,236.1136456894246,381.1712712094639,-175.1712712094639
2005-10,October,2005,221.0,221.0,236.32835532123806,306.73518359733214,-85.73518359733214
2005-11,November,2005,241.0,241.0,236.54306495305156,250.99275897216634,-9.992758972166342
2005-12,December,2005,202.0,202.0,236.75777458486505,215.90464697621786,-13.904646976217862
2006-01,January,2006,131.5837098564112,,236.9724842166785,131.5837098564112,
2006-02,February,2006,149.0,149.0,237.187193848492,150.52134888120628,-1.5213488812062792
2006-03,March,2006,376.0,376.0,237.40190348030546,262.2572412834478,113.7427587165522
2006-04,April,2006,439.0,439.0,237.61661311211896,303.4918276262428,135.5081723737572
2006-05,May,2006,281.0,281.0,237.83132274393242,282.64907016605304,-1.6490701660530362
2006-06,June,2006,172.0,172.0,238.0460323757459,174.22038535511095,-2.220385355110949
2006-07,July,2006,94.0,94.0,238.26074200755937,193.52085626997805,-99.52085626997805
2006-08,August,2006,232.0,232.0,238.47545163937286,148.88014105528978,83.11985894471022
2006-09,September,2006,216.0,216.0,238.69016127118633,213.39492086347116,2.6050791365288433
2006-10,October,2006,359.0,359.0,238.90487090299982,318.9481322509951,40.051867749004884
2006-11,November,2006,345.0,345.0,239.11958053481328,341.18880426290247,3.8111957370975347
2006-12,December,2006,180.0,180.0,239.33429016662677,236.43663625246623,-56.43663625246623
2007-01,January,2007,137.0,137.0,239.54899979844026,144.5746997094497,-7.574699709449703
2007-02,February,2007,0.0,0.0,239.76370943025373,95.67609514882017,-95.67609514882017
2007-03,March,2007,278.0,278.0,239.97841906206722,184.6336858317529,93.3663141682471
2007-04,April,2007,495.0,495.0,240.19312869388068,279.5534540907036,215.4465459092964
2007-05,May,2007,474.0,474.0,240.40783832569417,360.11541316698776,113.88458683301224
2007-06,June,2007,173.0,173.0,240.62254795750763,172.75722739861723,0.24277260138276802
2007-07,July,2007,204.0,204.0,240.83725758932113,158.09229792836652,45.90770207163348
2007-08,August,2007,323.0,323.0,241.0519672211346,217.5030866402591,105.49691335974089
2007-09,September,2007,285.0,285.0,241.26667685294808,181.8731347501639,103.1268652498361
2007-10,October,2007,382.0,382.0,241.48138648476154,388.5679622712279,-6.567962271227884
2007-11,November,2007,220.0,220.0,241.69609611657503,315.02180146317494,-95.02180146317494
2007-12,December,2007,74.0,74.0,241.9108057483885,185.92964231292842,-111.92964231292842
2008-01,January,2008,44.0,44.0,242.125515380202,179.44659967214176,-135.44659967214176
2008-02,February,2008,289.0,289.0,242.34022501201548,247.20419594512396,41.795804054876044
2008-03,March,2008,269.0,269.0,242.55493464382894,251.76842565913546,17.23157434086454
2008-04,April,2008,606.0,606.0,242.76964427564243,348.4058836009946,257.5941163990054
2008-05,May,2008,199.0,199.0,242.9843539074559,246.0774827263918,-47.07748272639179
2008-06,June,2008,483.0,483.0,243.1990635392694,224.5754879840792,258.4245120159208
2008-07,July,2008,484.0,484.0,243.41377317108285,130.88915006185096,353.11084993814904
2008-08,August,2008,503.0,503.0,243.62848280289634,167.4607528354611,335.5392471645389
2008-09,September,2008,268.0,268.0,243.8431924347098,281.92062429920935,-13.92062429920935
2008-10,October,2008,469.0,469.0,244.0579020665233,320.5149973087777,148.4850026912223
2008-11,November,2008,323.0,323.0,244.2726116983368,211.89114992323886,111.10885007676114
2008-12,December,2008,97.0,97.0,244.48732133015025,151.80572786377957,-54.805727863779566
2009-01,January,2009,218.0,218.0,244.70203096196371,161.55270622439787,56.447293775602134
2009-02,February,2009,162.0,162.0,244.9167405937772,163.88031863844054,-1.8803186384405421
2009-03,March,2009,328.0,328.0,245.1314502255907,327.2456769132193,0.7543230867806869
2009-04,April,2009,357.1,357.1,245.34615985740416,387.91978830854123,-30.819788308541206
2009-05,May,2009,281.1,281.1,245.56086948921765,361.4565701140913,-80.35657011409126
2009-06,June,2009,190.0,190.0,245.77557912103111,181.59814582488346,8.40185417511654
2009-07,July,2009,41.0,41.0,245.9902887528446,105.30556643709176,-64.30556643709176
2009-08,August,2009,244.0,244.0,246.20499838465807,204.8208393988462,39.1791606011538
2009-09,September,2009,212.0,212.0,246.41970801647156,375.4975271553617,-163.4975271553617
2009-10,October,2009,415.0,415.0,246.63441764828502,275.9696677049044,139.0303322950956
2009-11,November,2009,256.0,256.0,246.84912728009851,236.6313730052811,19.36862699471891
2009-12,December,2009,175.0,175.0,247.063836911912,130.21209181132315,44.78790818867685
2010-01,January,2010,29.0,29.0,247.27854654372547,105.79850859365172,-76.79850859365172
2010-02,February,2010,20.0,20.0,247.49325617553896,156.70657135338408,-136.70657135338408
2010-03,March,2010,313.0,313.0,247.70796580735242,278.21330074220515,34.78669925779485
2010-04,April,2010,410.0,410.0,247.92267543916591,367.8669028392618,42.1330971607382
2010-05,May,2010,199.0,199.0,248.13738507097938,299.1031200426789,-100.10312004267888
2010-06,June,2010,175.0,175.0,248.35209470279287,185.77966816821413,-10.77966816821413
2010-07,July,2010,256.0,256.0,248.56680433460633,212.79797775481384,43.20202224518616
2010-08,August,2010,422.0,422.0,248.78151396641982,203.41698587715902,218.58301412284098
2010-09,September,2010,432.0,432.0,248.99622359823329,272.03705906381646,159.96294093618354
2010-10,October,2010,296.0,296.0,249.21093323004678,349.74552807652805,-53.745528076528046
2010-11,November,2010,406.0,406.0,249.42564286186024,262.224599283372,143.77540071662798
2010-12,December,2010,158.0,158.0,249.64035249367373,180.64428408794777,-22.644284087947767
2011-01,January,2011,21.0,21.0,249.85506212548722,128.65459467616625,-107.65459467616625
2011-02,February,2011,178.0,178.0,250.06977175730069,138.33468046637228,39.665319533627724
2011-03,March,2011,223.0,223.0,250.28448138911418,254.89000582202343,-31.890005822023426
2011-04,April,2011,572.0,572.0,250.49919102092764,320.37232450427604,251.62767549572396
2011-05,May,2011,165.0,165.0,250.71390065274113,404.69674224700975,-239.69674224700975
2011-06,June,2011,158.0,158.0,250.9286102845546,187.83059544590265,-29.830595445902645
2011-07,July,2011,199.0,199.0,251.14331991636809,155.5220219252356,43.477978074764394
2011-08,August,2011,285.0,285.0,251.35802954818155,309.8375637154952,-24.837563715495207
2011-09,September,2011,250.0,250.0,251.57273917999504,297.06369718508444,-47.063697185084436
2011-10,October,2011,281.0,281.0,251.7874488118085,314.7174153861074,-33.717415386107405
2011-11,November,2011,409.0,409.0,252.002158443622,231.43238677043664,177.56761322956336
2011-12,December,2011,180.0,180.0,252.21686807543546,205.64203536855393,-25.642035368553934
2012-01,January,2012,155.0,155.0,252.43157770724895,155.50734152153933,-0.5073415215393311
2012-02,February,2012,164.0,164.0,252.64628733906244,82.59637447032839,81.40362552967161
2012-03,March,2012,288.0,288.0,252.8609969708759,217.52019396797215,70.47980603202785
2012-04,April,2012,206.0,206.0,253.0757066026894,311.6792778310805,-105.67927783108053
2012-05,May,2012,205.7300361969442,,253.29041623450286,205.7300361969442,
2012-06,June,2012,186.8948535849682,,253.50512586631635,186.8948535849682,
2012-07,July,2012,120.25719993440622,,253.7198354981298,120.25719993440622,
2012-08,August,2012,298.0,298.0,253.9345451299433,203.14246453134328,94.85753546865672
2012-09,September,2012,164.0,164.0,254.14925476175677,380.8070606595229,-216.8070606595229
2012-10,October,2012,448.0,448.0,254.36396439357026,274.9684548479129,173.03154515208712
2012-11,November,2012,104.0,104.0,254.57867402538375,189.85771825257277,-85.85771825257277
2012-12,December,2012,131.0,131.0,254.7933836571972,156.07196966937502,-25.071969669375022
2013-01,January,2013,5.0,5.0,255.00809328901067,190.04437452532542,-185.04437452532542
2013-02,February,2013,451.0,451.0,255.22280292082417,210.61263464592042,240.38736535407958
2013-03,March,2013,214.0,214.0,255.43751255263766,290.7191920500272,-76.71919205002717
2013-04,April,2013,482.0,482.0,255.65222218445112,307.34720277988987,174.65279722011013
2013-05,May,2013,513.0,513.0,255.8669318162646,315.3279832561225,197.67201674387752
2013-06,June,2013,85.0,85.0,256.0816414480781,176.9208386240112,-91.9208386240112
2013-07,July,2013,211.01379817701394,,256.29635107989156,211.01379817701394,
2013-08,August,2013,284.0440684444784,,256.51106071170506,284.0440684444784,
2013-09,September,2013,392.0,392.0,256.72577034351855,209.21155042141487,182.78844957858513
2013-10,October,2013,354.0,354.0,256.940479975332,266.9545565396045,87.04544346039552
2013-11,November,2013,201.0,201.0,257.1551896071455,226.93037617711036,-25.93037617711036
2013-12,December,2013,151.0,151.0,257.36989923895896,251.30850013800796,-100.30850013800796
2014-01,January,2014,92.0,92.0,257.5846088707724,141.68140297943256,-49.68140297943256
2014-02,February,2014,323.0,323.0,257.7993185025859,176.09105257195773,146.90894742804227
2014-03,March,2014,222.0,222.0,258.0140281343994,221.35475802738378,0.6452419726162191
2014-04,April,2014,292.5,292.5,258.2287377662129,324.9143845256665,-32.41438452566649
2014-05,May,2014,363.0,363.0,258.44344739802636,255.10653792196504,107.89346207803496
2014-06,June,2014,153.0,153.0,258.6581570298398,285.37450997749687,-132.37450997749687
2014-07,July,2014,9.0,9.0,258.8728666616533,156.58419624165302,-147.58419624165302
2014-08,August,2014,250.0,250.0,259.0875762934668,227.0399360535365,22.960063946463492
2014-09,September,2014,300.0,300.0,259.3022859252803,269.4751174555427,30.524882544457284
2014-10,October,2014,543.0,543.0,259.51699555709376,359.5544414847942,183.4455585152058
2014-11,November,2014,369.0,369.0,259.7317051889072,347.45984617842197,21.54015382157803
2014-12,December,2014,206.0,206.0,259.9464148207207,269.2803685915435,-63.28036859154349
2015-01,January,2015,55.0,55.0,260.1611244525342,127.04764104484401,-72.04764104484401
2015-02,February,2015,116.0,116.0,260.3758340843476,195.68210580210615,-79.68210580210615
2015-03,March,2015,238.0,238.0,260.5905437161611,261.96406751056077,-23.964067510560767
2015-04,April,2015,452.0,452.0,260.8052533479746,344.0192349073029,107.98076509269708
2015-05,May,2015,168.0,168.0,261.0199629797881,260.53812265050703,-92.53812265050703
2015-06,June,2015,136.0,136.0,261.2346726116016,178.31799010305792,-42.31799010305792
2015-07,July,2015,110.0,110.0,261.449382243415,233.45159931391817,-123.45159931391817
2015-08,August,2015,95.0,95.0,261.6640918752285,222.7309080577627,-127.73090805776269
2015-09,September,2015,157.0,157.0,261.878801507042,167.23141183317045,-10.231411833170455
2015-10,October,2015,286.0,286.0,262.0935111388555,315.2541327676359,-29.254132767635895
2015-11,November,2015,261.71543934721177,,262.308220770669,261.71543934721177,
2015-12,December,2015,227.0,227.0,262.5229304024824,168.6439694246449,58.356030575355106
2016-01,January,2016,29.0,29.0,262.7376400342959,171.06665964411272,-142.06665964411272
2016-02,February,2016,55.0,55.0,262.9523496661094,230.48368802074665,-175.48368802074665
2016-03,March,2016,190.0,190.0,263.1670592979229,299.06957644933914,-109.06957644933914
2016-04,April,2016,363.0,363.0,263.3817689297363,258.1805035300924,104.81949646990762
2016-05,May,2016,271.0,271.0,263.5964785615498,297.2266969449942,-26.226696944994217
2016-06,June,2016,117.0,117.0,263.8111881933633,205.185891323181,-88.18589132318101
2016-07,July,2016,205.0,205.0,264.0258978251768,178.55075781799468,26.44924218200532
2016-08,August,2016,118.0,118.0,264.24060745699023,219.57466832054808,-101.57466832054808
2016-09,September,2016,264.0,264.0,264.4553170888037,244.37287256304424,19.62712743695576
2016-10,October,2016,211.0,211.0,264.6700267206172,269.3188293780658,-58.3188293780658
2016-11,November,2016,350.0,350.0,264.8847363524307,152.5187070214875,197.4812929785125
2016-12,December,2016,210.0,210.0,265.0994459842442,162.7450837046098,47.25491629539019
2017-01,January,2017,177.0,177.0,265.31415561605763,153.3986402095012,23.601359790498805
2017-02,February,2017,55.0,55.0,265.5288652478711,156.12125748235715,-101.12125748235715
2017-03,March,2017,372.0,372.0,265.7435748796846,272.2611546041066,99.7388453958934
2017-04,April,2017,461.0,461.0,265.9582845114981,342.9328682071962,118.06713179280382
2017-05,May,2017,228.0,228.0,266.17299414331154,278.1031129472992,-50.10311294729922
2017-06,June,2017,660.0,660.0,266.38770377512503,224.87544164831746,435.12455835168254
2017-07,July,2017,281.0,281.0,266.6024134069385,95.48792517377942,185.51207482622058
2017-08,August,2017,340.0,340.0,266.817123038752,326.07835965067125,13.921640349328754
2017-09,September,2017,453.0,453.0,267.03183267056545,220.8582748044174,232.1417251955826
2017-10,October,2017,383.0,383.0,267.24654230237894,297.35867621874866,85.64132378125134
2017-11,November,2017,295.0,295.0,267.46125193419243,302.58949466721083,-7.589494667210829
2017-12,December,2017,211.0,211.0,267.6759615660059,204.38306681841922,6.616933181580777
2018-01,January,2018,75.0,75.0,267.8906711978194,205.37469307830233,-130.37469307830233
2018-02,February,2018,151.0,151.0,268.10538082963285,173.66212099903404,-22.662120999034045
2018-03,March,2018,299.0,299.0,268.32009046144634,235.10223813678962,63.89776186321038
2018-04,April,2018,302.0,302.0,268.53480009325983,353.261438874967,-51.261438874966984
2018-05,May,2018,372.0,372.0,268.7495097250733,218.17930834346902,153.82069165653098
2018-06,June,2018,280.0,280.0,268.96421935688676,213.3312850038137,66.66871499618631
2018-07,July,2018,161.0,161.0,269.17892898870025,244.49436039448258,-83.49436039448258
2018-08,August,2018,130.0,130.0,269.39363862051374,229.58286021623732,-99.58286021623732
2018-09,September,2018,176.0,176.0,269.60834825232723,217.10598579037756,-41.10598579037756
2018-10,October,2018,446.0,446.0,269.82305788414067,202.26148654129912,243.73851345870088
2018-11,November,2018,386.0,386.0,270.03776751595416,224.46642268142438,161.53357731857562
2018-12,December,2018,403.0,403.0,270.25247714776765,230.14651846918966,172.85348153081034
2019-01,January,2019,113.0,113.0,270.46718677958114,147.3237998396695,-34.323799839669505
2019-02,February,2019,219.0,219.0,270.68189641139463,225.25346922510812,-6.25346922510812
2019-03,March,2019,389.0,389.0,270.89660604320807,278.34925209169927,110.65074790830073
2019-04,April,2019,347.0,347.0,271.11131567502156,317.32435770227175,29.675642297728245
2019-05,May,2019,502.0,502.0,271.32602530683505,234.1103406147475,267.88965938525246
