Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2003,93.1162583455133
Febrero,2008,57.10986869682871
Marzo,2018,122.15694230520243
Abril,2001,218.40040721691602
Mayo,2004,106.66665760351732
Junio,2003,52.34996641273942
Julio,2011,85.91738759168378
Agosto,2004,66.34420472053309
Septiembre,2004,140.6214828812966
Octubre,2002,79.47101604446587
Noviembre,2002,181.5989049656016
Diciembre,2013,97.1178373441837
