Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2007,153.65443479878257
Febrero,2006,129.02981417120205
Marzo,2005,243.2577316835163
Abril,2015,253.91669918498854
Mayo,2010,169.19045548515052
Junio,2000,200.90622680765267
Julio,2011,136.59421032168703
Agosto,2013,190.54936874356582
Septiembre,2004,236.3939935080134
Octubre,2009,259.22736063155065
Noviembre,2005,168.931155617444
Diciembre,2017,154.58683284448554
