Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2016,99.5383510679845
Febrero,2011,66.09185527229003
Marzo,2010,83.37604965795428
Abril,2017,267.27832373220014
Mayo,2015,143.8816899893964
Junio,2018,103.57251464299631
Julio,2012,115.27969808777603
Agosto,2005,96.61410722190479
Septiembre,2000,225.36639067765242
Octubre,2013,263.6881997106937
Noviembre,2011,154.22163052341722
Diciembre,2015,72.2249956732432
