Mes,Año_Punto_Cambio,Valor_Estadística_Worsley
Enero,2003,108.82566006091004
Febrero,2007,147.67867127503
Marzo,2002,170.8676665465053
Abril,2018,152.63992933146884
Mayo,2000,261.83757549229773
Junio,2013,292.2006584903845
Julio,2011,334.06665620089854
Agosto,2005,234.37682651778414
Septiembre,2015,213.58683268906563
Octubre,2013,266.99469785180395
Noviembre,2009,241.20501118522415
Diciembre,2003,133.981014935303
