Fecha,Mes,Año,23060160
2013-10-01,October,2013,292.1
2013-11-01,November,2013,461.7
2013-12-01,December,2013,239.6
2014-01-01,January,2014,49.9
2014-02-01,February,2014,233.3
2014-03-01,March,2014,222.0
2014-04-01,April,2014,239.6
2014-05-01,May,2014,358.8
2014-06-01,June,2014,210.7
2014-07-01,July,2014,77.0
2014-08-01,August,2014,43.8
2014-09-01,September,2014,216.1
2014-10-01,October,2014,220.6
2014-11-01,November,2014,317.6
2014-12-01,December,2014,158.6
2015-01-01,January,2015,132.5
2015-02-01,February,2015,110.2
2015-03-01,March,2015,220.9
2015-04-01,April,2015,467.4
2015-05-01,May,2015,125.2
2015-06-01,June,2015,92.5
2015-07-01,July,2015,45.5
2015-08-01,August,2015,41.2
2015-09-01,September,2015,116.8
2015-10-01,October,2015,248.3
2015-11-01,November,2015,132.5
2015-12-01,December,2015,63.8
2016-01-01,January,2016,74.6
2016-02-01,February,2016,188.6
2016-03-01,March,2016,210.1
2016-04-01,April,2016,385.6
2016-05-01,May,2016,203.7
2016-06-01,June,2016,53.3
2016-07-01,July,2016,74.7
2016-08-01,August,2016,68.6
2016-09-01,September,2016,133.2
2016-10-01,October,2016,407.9
2016-11-01,November,2016,289.4
2016-12-01,December,2016,268.7
2017-01-01,January,2017,100.1
2017-02-01,February,2017,119.8
2017-03-01,March,2017,371.9
2017-04-01,April,2017,412.6
2017-05-01,May,2017,515.1
2017-06-01,June,2017,274.4
2017-07-01,July,2017,28.7
2017-08-01,August,2017,128.1
2017-09-01,September,2017,146.1
2017-10-01,October,2017,337.2
2017-11-01,November,2017,383.4
2017-12-01,December,2017,194.8
2018-01-01,January,2018,135.8
2018-02-01,February,2018,83.8
2018-03-01,March,2018,255.2
2018-04-01,April,2018,368.3
2018-05-01,May,2018,429.9
2018-06-01,June,2018,283.6
2018-07-01,July,2018,93.2
2018-08-01,August,2018,44.6
2018-09-01,September,2018,137.8
2018-10-01,October,2018,611.6
2018-11-01,November,2018,250.2
2018-12-01,December,2018,71.8
2019-01-01,January,2019,176.3
2019-02-01,February,2019,400.1
2019-03-01,March,2019,214.1
2019-04-01,April,2019,245.3
2019-05-01,May,2019,377.1
2019-06-01,June,2019,202.1
2019-07-01,July,2019,104.0
2019-08-01,August,2019,7.9
2019-09-01,September,2019,178.7
2019-10-01,October,2019,413.5
2019-11-01,November,2019,165.3
2019-12-01,December,2019,233.1
