Fecha,Mes,Año,23190280
2000-01-01,January,2000,107.0
2000-02-01,February,2000,138.0
2000-03-01,March,2000,80.0
2000-04-01,April,2000,80.0
2000-05-01,May,2000,182.0
2000-06-01,June,2000,36.0
2000-07-01,July,2000,41.0
2000-08-01,August,2000,12.0
2000-09-01,September,2000,88.0
2000-10-01,October,2000,124.0
2000-11-01,November,2000,171.0
2000-12-01,December,2000,17.0
2001-01-01,January,2001,60.0
2001-02-01,February,2001,68.0
2001-03-01,March,2001,26.0
2001-04-01,April,2001,84.0
2001-05-01,May,2001,80.0
2001-06-01,June,2001,64.0
2001-07-01,July,2001,189.0
2001-08-01,August,2001,39.0
2001-09-01,September,2001,91.0
2001-10-01,October,2001,90.0
2001-11-01,November,2001,87.0
2001-12-01,December,2001,33.0
2002-01-01,January,2002,10.0
2002-02-01,February,2002,102.0
2002-03-01,March,2002,208.0
2002-04-01,April,2002,78.0
2002-05-01,May,2002,144.0
2002-06-01,June,2002,43.0
2002-07-01,July,2002,28.0
2002-08-01,August,2002,62.0
2002-09-01,September,2002,49.0
2002-10-01,October,2002,100.0
2002-11-01,November,2002,28.0
2002-12-01,December,2002,15.0
2003-01-01,January,2003,18.0
2003-02-01,February,2003,90.0
2003-03-01,March,2003,182.0
2003-04-01,April,2003,223.0
2003-05-01,May,2003,63.0
2003-06-01,June,2003,75.0
2003-07-01,July,2003,105.0
2003-08-01,August,2003,200.0
2003-09-01,September,2003,142.0
2003-10-01,October,2003,94.0
2003-11-01,November,2003,81.0
2003-12-01,December,2003,27.0
2004-01-01,January,2004,30.0
2004-02-01,February,2004,80.0
2004-03-01,March,2004,98.0
2004-04-01,April,2004,69.0
2004-05-01,May,2004,81.0
2004-06-01,June,2004,53.0
2004-07-01,July,2004,49.0
2004-08-01,August,2004,5.0
2004-09-01,September,2004,51.0
2004-10-01,October,2004,128.0
2004-11-01,November,2004,68.0
2004-12-01,December,2004,45.0
2005-01-01,January,2005,126.0
2005-02-01,February,2005,450.0
2005-03-01,March,2005,10.0
2005-04-01,April,2005,68.0
