Fecha,23210130
2000-01-01,0.0
2000-02-01,72.0
2000-03-01,50.0
2000-04-01,77.0
2000-05-01,247.0
2000-06-01,333.0
2000-07-01,117.0
2000-08-01,76.0
2000-09-01,519.0
2000-10-01,98.0
2000-11-01,107.0
2000-12-01,106.0
2001-01-01,9.0
2001-02-01,26.0
2001-03-01,110.0
2001-04-01,123.0
2001-05-01,122.0
2001-06-01,74.0
2001-07-01,65.0
2001-08-01,213.0
2001-09-01,128.0
2001-10-01,61.0
2001-11-01,50.0
2001-12-01,53.0
2002-01-01,29.0
2002-02-01,37.0
2002-03-01,131.0
2002-04-01,184.0
2002-05-01,128.0
2002-06-01,181.0
2002-07-01,76.0
2002-08-01,89.0
2002-09-01,148.0
2002-10-01,190.0
2002-11-01,113.0
2002-12-01,54.0
2003-01-01,0.0
2003-02-01,0.0
2003-03-01,18.0
2003-04-01,216.0
2003-05-01,140.0
2003-06-01,251.0
2003-07-01,138.0
2003-08-01,154.0
2003-09-01,189.0
2003-10-01,143.0
2003-11-01,214.0
2003-12-01,40.0
2004-01-01,0.0
2004-02-01,15.0
2004-03-01,15.0
2004-04-01,224.0
2004-05-01,198.0
2004-06-01,73.0
2004-07-01,170.0
2004-08-01,96.0
2004-09-01,103.0
2004-10-01,124.0
2004-11-01,111.0
2004-12-01,11.0
2005-01-01,16.0
2005-02-01,5.0
2005-03-01,62.0
2005-04-01,113.0
2005-05-01,166.0
2005-06-01,114.0
2005-07-01,126.0
2005-08-01,126.0
2005-09-01,181.0
2005-10-01,144.0
2005-11-01,175.0
2005-12-01,10.0
2006-01-01,44.0
2006-02-01,0.0
2006-03-01,35.0
2006-04-01,223.0
2006-05-01,300.0
2006-06-01,250.0
2006-07-01,156.0
2006-08-01,141.0
2006-09-01,106.0
2006-10-01,148.0
2006-11-01,130.0
2006-12-01,44.0
2007-01-01,0.0
2007-02-01,0.0
2007-03-01,73.0
2007-04-01,134.0
2007-05-01,122.0
2007-06-01,51.0
2007-07-01,131.0
2007-08-01,278.0
2007-09-01,135.0
2007-10-01,142.0
2007-11-01,165.0
2007-12-01,30.0
2008-01-01,8.0
2008-02-01,19.0
2008-03-01,15.0
2008-04-01,215.0
2008-05-01,329.0
2008-06-01,158.0
2008-07-01,203.0
2008-08-01,147.0
2008-09-01,134.0
2008-10-01,161.0
2008-11-01,260.0
2008-12-01,11.0
2009-01-01,7.0
2009-02-01,27.0
2009-03-01,172.0
2009-04-01,32.0
2009-05-01,154.0
2009-06-01,135.0
2009-07-01,141.0
2009-08-01,197.0
2009-09-01,198.0
2009-10-01,231.0
2009-11-01,81.0
2009-12-01,46.0
2010-01-01,0.0
2010-02-01,10.0
2010-03-01,
2010-04-01,226.0
2010-05-01,296.0
2010-06-01,117.0
2010-07-01,277.0
2010-08-01,
2010-09-01,
2010-10-01,
2010-11-01,116.0
2010-12-01,52.0
2011-01-01,56.0
2011-02-01,146.0
2011-03-01,63.0
2011-04-01,247.0
2011-05-01,171.0
2011-06-01,171.0
2011-07-01,238.0
2011-08-01,99.0
2011-09-01,116.0
2011-10-01,380.0
2011-11-01,210.0
2011-12-01,63.0
2012-01-01,0.0
2012-02-01,17.0
2012-03-01,114.0
2012-04-01,144.0
2012-05-01,121.0
2012-06-01,85.0
2012-07-01,117.0
2012-08-01,257.0
2012-09-01,135.0
2012-10-01,157.0
2012-11-01,37.0
2012-12-01,12.5
2013-01-01,0.0
2013-02-01,31.0
2013-03-01,81.0
2013-04-01,113.0
2013-05-01,141.0
2013-06-01,106.0
2013-07-01,121.0
2013-08-01,135.0
2013-09-01,152.0
2013-10-01,178.0
2013-11-01,60.0
2013-12-01,68.0
2014-01-01,87.0
2014-02-01,158.0
2014-03-01,40.0
2014-04-01,204.0
2014-05-01,121.0
2014-06-01,120.0
2014-07-01,69.0
2014-08-01,150.0
2014-09-01,62.0
2014-10-01,352.0
2014-11-01,189.0
2014-12-01,77.0
2015-01-01,80.0
2015-02-01,109.0
2015-03-01,75.0
2015-04-01,99.0
2015-05-01,151.0
2015-06-01,78.0
2015-07-01,107.0
2015-08-01,71.0
2015-09-01,120.0
2015-10-01,213.8
2015-11-01,167.0
2015-12-01,35.0
2016-01-01,9.0
2016-02-01,3.0
2016-03-01,0.0
2016-04-01,145.0
2016-05-01,192.0
2016-06-01,139.0
2016-07-01,139.0
2016-08-01,97.0
2016-09-01,75.0
2016-10-01,219.0
2016-11-01,183.0
2016-12-01,62.0
2017-01-01,11.0
2017-02-01,0.0
2017-03-01,307.0
2017-04-01,70.0
2017-05-01,1036.0
2017-06-01,409.0
2017-07-01,538.0
2017-08-01,57.0
2017-09-01,166.0
2017-10-01,314.0
2017-11-01,257.0
2017-12-01,186.0
2018-01-01,37.0
2018-02-01,20.0
2018-03-01,2.0
2018-04-01,237.0
2018-05-01,239.0
2018-06-01,198.0
2018-07-01,181.0
2018-08-01,101.0
2018-09-01,193.0
2018-10-01,209.0
2018-11-01,159.0
2018-12-01,0.0
2019-01-01,5.0
2019-02-01,12.0
2019-03-01,104.0
2019-04-01,155.0
2019-05-01,216.0
2019-06-01,51.0
2019-07-01,136.0
2019-08-01,93.0
2019-09-01,114.0
2019-10-01,221.0
2019-11-01,44.0
2019-12-01,5.0
