Fecha,Mes,Año,23085110
2000-01-01,January,2000,87.4
2000-02-01,February,2000,156.7
2000-03-01,March,2000,255.5
2000-04-01,April,2000,243.3
2000-05-01,May,2000,325.5
2000-06-01,June,2000,323.6
2000-07-01,July,2000,327.4
2000-08-01,August,2000,311.3
2000-09-01,September,2000,379.9
2000-10-01,October,2000,347.4
2000-11-01,November,2000,160.6
2000-12-01,December,2000,103.6
2001-01-01,January,2001,143.6
2001-02-01,February,2001,86.4
2001-03-01,March,2001,147.2
2001-04-01,April,2001,105.7
2001-05-01,May,2001,300.3
2001-06-01,June,2001,189.6
2001-07-01,July,2001,293.8
2001-08-01,August,2001,65.4
2001-09-01,September,2001,290.3
2001-10-01,October,2001,307.2
2001-11-01,November,2001,206.1
2001-12-01,December,2001,322.6
2002-01-01,January,2002,96.6
2002-02-01,February,2002,176.4
2002-03-01,March,2002,193.6
2002-04-01,April,2002,367.8
2002-05-01,May,2002,354.5
2002-06-01,June,2002,152.3
2002-07-01,July,2002,191.4
2002-08-01,August,2002,141.1
2002-09-01,September,2002,189.9
2002-10-01,October,2002,230.9
2002-11-01,November,2002,193.1
2002-12-01,December,2002,104.0
2003-01-01,January,2003,10.0
2003-02-01,February,2003,125.2
2003-03-01,March,2003,235.7
2003-04-01,April,2003,289.6
2003-05-01,May,2003,
2003-06-01,June,2003,
2003-07-01,July,2003,
2003-08-01,August,2003,215.4
2003-09-01,September,2003,334.8
2003-10-01,October,2003,304.6
2003-11-01,November,2003,208.1
2003-12-01,December,2003,170.8
2004-01-01,January,2004,187.2
2004-02-01,February,2004,174.8
2004-03-01,March,2004,161.9
2004-04-01,April,2004,464.4
2004-05-01,May,2004,281.8
2004-06-01,June,2004,
2004-07-01,July,2004,276.3
2004-08-01,August,2004,132.5
2004-09-01,September,2004,257.3
2004-10-01,October,2004,235.8
2004-11-01,November,2004,222.6
2004-12-01,December,2004,126.2
2005-01-01,January,2005,104.6
2005-02-01,February,2005,94.4
2005-03-01,March,2005,229.6
2005-04-01,April,2005,332.4
2005-05-01,May,2005,429.3
2005-06-01,June,2005,302.1
2005-07-01,July,2005,168.5
2005-08-01,August,2005,176.6
2005-09-01,September,2005,261.2
2005-10-01,October,2005,341.9
2005-11-01,November,2005,79.8
2005-12-01,December,2005,62.9
2006-01-01,January,2006,
2006-02-01,February,2006,
2006-03-01,March,2006,296.0
2006-04-01,April,2006,298.1
2006-05-01,May,2006,383.0
2006-06-01,June,2006,205.0
2006-07-01,July,2006,126.6
2006-08-01,August,2006,201.0
2006-09-01,September,2006,305.0
2006-10-01,October,2006,444.0
2006-11-01,November,2006,384.4
2006-12-01,December,2006,188.0
2007-01-01,January,2007,173.0
