Fecha,Mes,Año,25020970
2000-01-01,January,2000,
2000-02-01,February,2000,
2000-03-01,March,2000,
2000-04-01,April,2000,
2000-05-01,May,2000,
2000-06-01,June,2000,
2000-07-01,July,2000,
2000-08-01,August,2000,
2000-09-01,September,2000,
2000-10-01,October,2000,
2000-11-01,November,2000,
2000-12-01,December,2000,
2001-01-01,January,2001,0.0
2001-02-01,February,2001,0.0
2001-03-01,March,2001,54.0
2001-04-01,April,2001,67.0
2001-05-01,May,2001,305.0
2001-06-01,June,2001,61.0
2001-07-01,July,2001,101.0
2001-08-01,August,2001,173.0
2001-09-01,September,2001,235.0
2001-10-01,October,2001,313.0
2001-11-01,November,2001,112.0
2001-12-01,December,2001,118.0
2002-01-01,January,2002,0.0
2002-02-01,February,2002,22.0
2002-03-01,March,2002,77.0
2002-04-01,April,2002,118.0
2002-05-01,May,2002,75.0
2002-06-01,June,2002,172.0
2002-07-01,July,2002,25.0
2002-08-01,August,2002,90.0
2002-09-01,September,2002,310.0
2002-10-01,October,2002,305.0
2002-11-01,November,2002,161.0
2002-12-01,December,2002,0.0
2003-01-01,January,2003,40.0
2003-02-01,February,2003,1.0
2003-03-01,March,2003,44.0
2003-04-01,April,2003,321.0
2003-05-01,May,2003,133.0
2003-06-01,June,2003,149.0
2003-07-01,July,2003,113.0
2003-08-01,August,2003,82.0
2003-09-01,September,2003,212.0
2003-10-01,October,2003,281.0
2003-11-01,November,2003,177.0
2003-12-01,December,2003,84.0
2004-01-01,January,2004,1.0
2004-02-01,February,2004,2.0
2004-03-01,March,2004,2.0
2004-04-01,April,2004,262.0
2004-05-01,May,2004,260.0
2004-06-01,June,2004,107.0
2004-07-01,July,2004,57.0
2004-08-01,August,2004,141.0
2004-09-01,September,2004,186.0
2004-10-01,October,2004,345.0
2004-11-01,November,2004,34.0
2004-12-01,December,2004,0.0
2005-01-01,January,2005,121.0
2005-02-01,February,2005,24.0
2005-03-01,March,2005,24.0
2005-04-01,April,2005,216.0
2005-05-01,May,2005,285.0
2005-06-01,June,2005,309.0
2005-07-01,July,2005,127.0
2005-08-01,August,2005,235.0
2005-09-01,September,2005,187.0
2005-10-01,October,2005,568.0
2005-11-01,November,2005,29.0
2005-12-01,December,2005,88.0
2006-01-01,January,2006,101.0
2006-02-01,February,2006,0.0
2006-03-01,March,2006,531.0
2006-04-01,April,2006,327.0
2006-05-01,May,2006,405.0
2006-06-01,June,2006,317.0
2006-07-01,July,2006,275.0
2006-08-01,August,2006,807.0
2006-09-01,September,2006,40.0
2006-10-01,October,2006,457.0
2006-11-01,November,2006,270.0
2006-12-01,December,2006,2.9
2007-01-01,January,2007,0.0
2007-02-01,February,2007,0.0
2007-03-01,March,2007,11.2
2007-04-01,April,2007,255.8
2007-05-01,May,2007,454.7
2007-06-01,June,2007,182.8
2007-07-01,July,2007,289.5
2007-08-01,August,2007,213.7
2007-09-01,September,2007,287.5
2007-10-01,October,2007,370.6
2007-11-01,November,2007,125.6
2007-12-01,December,2007,6.2
2008-01-01,January,2008,64.9
2008-02-01,February,2008,0.0
2008-03-01,March,2008,29.2
2008-04-01,April,2008,149.0
2008-05-01,May,2008,211.9
2008-06-01,June,2008,86.8
2008-07-01,July,2008,196.8
2008-08-01,August,2008,216.5
2008-09-01,September,2008,153.2
2008-10-01,October,2008,154.8
2008-11-01,November,2008,182.3
2008-12-01,December,2008,2.9
2009-01-01,January,2009,47.3
2009-02-01,February,2009,0.0
2009-03-01,March,2009,114.9
2009-04-01,April,2009,38.3
2009-05-01,May,2009,71.8
2009-06-01,June,2009,187.5
2009-07-01,July,2009,97.3
2009-08-01,August,2009,91.4
2009-09-01,September,2009,132.9
2009-10-01,October,2009,126.4
2009-11-01,November,2009,199.6
2009-12-01,December,2009,6.0
2010-01-01,January,2010,31.2
2010-02-01,February,2010,3.5
2010-03-01,March,2010,86.4
2010-04-01,April,2010,200.4
2010-05-01,May,2010,263.9
2010-06-01,June,2010,157.2
2010-07-01,July,2010,266.8
2010-08-01,August,2010,361.3
2010-09-01,September,2010,289.9
2010-10-01,October,2010,260.3
2010-11-01,November,2010,182.4
2010-12-01,December,2010,152.0
2011-01-01,January,2011,4.8
2011-02-01,February,2011,22.7
2011-03-01,March,2011,81.6
2011-04-01,April,2011,100.6
2011-05-01,May,2011,211.0
2011-06-01,June,2011,184.4
2011-07-01,July,2011,130.4
2011-08-01,August,2011,160.6
2011-09-01,September,2011,171.7
2011-10-01,October,2011,197.1
2011-11-01,November,2011,291.6
2011-12-01,December,2011,107.0
2012-01-01,January,2012,1.8
2012-02-01,February,2012,8.7
2012-03-01,March,2012,44.1
2012-04-01,April,2012,382.0
2012-05-01,May,2012,251.1
2012-06-01,June,2012,214.6
2012-07-01,July,2012,36.2
2012-08-01,August,2012,268.5
2012-09-01,September,2012,102.0
2012-10-01,October,2012,225.4
2012-11-01,November,2012,151.9
2012-12-01,December,2012,2.5
2013-01-01,January,2013,0.0
2013-02-01,February,2013,0.0
2013-03-01,March,2013,2.9
2013-04-01,April,2013,132.0
2013-05-01,May,2013,176.5
2013-06-01,June,2013,161.5
2013-07-01,July,2013,181.3
2013-08-01,August,2013,213.2
2013-09-01,September,2013,368.6
2013-10-01,October,2013,181.0
2013-11-01,November,2013,131.0
2013-12-01,December,2013,51.6
2014-01-01,January,2014,0.0
2014-02-01,February,2014,33.1
2014-03-01,March,2014,27.6
2014-04-01,April,2014,46.3
2014-05-01,May,2014,282.8
2014-06-01,June,2014,44.8
2014-07-01,July,2014,0.0
2014-08-01,August,2014,188.3
2014-09-01,September,2014,125.1
2014-10-01,October,2014,424.4
2014-11-01,November,2014,55.6
2014-12-01,December,2014,54.5
2015-01-01,January,2015,4.8
2015-02-01,February,2015,17.4
2015-03-01,March,2015,6.6
2015-04-01,April,2015,63.3
2015-05-01,May,2015,94.8
2015-06-01,June,2015,59.8
2015-07-01,July,2015,62.7
2015-08-01,August,2015,124.6
2015-09-01,September,2015,190.3
2015-10-01,October,2015,196.6
2015-11-01,November,2015,214.0
2015-12-01,December,2015,17.5
2016-01-01,January,2016,7.6
2016-02-01,February,2016,0.0
2016-03-01,March,2016,15.5
2016-04-01,April,2016,257.5
2016-05-01,May,2016,124.2
2016-06-01,June,2016,150.0
2016-07-01,July,2016,116.4
2016-08-01,August,2016,155.9
2016-09-01,September,2016,197.0
2016-10-01,October,2016,328.7
2016-11-01,November,2016,304.1
2016-12-01,December,2016,25.5
2017-01-01,January,2017,2.5
2017-02-01,February,2017,10.2
2017-03-01,March,2017,178.2
2017-04-01,April,2017,25.2
2017-05-01,May,2017,311.7
2017-06-01,June,2017,247.6
2017-07-01,July,2017,180.2
2017-08-01,August,2017,160.0
2017-09-01,September,2017,251.7
2017-10-01,October,2017,163.9
2017-11-01,November,2017,146.6
2017-12-01,December,2017,53.4
2018-01-01,January,2018,46.9
2018-02-01,February,2018,0.0
2018-03-01,March,2018,41.4
2018-04-01,April,2018,144.0
2018-05-01,May,2018,311.6
2018-06-01,June,2018,61.2
2018-07-01,July,2018,58.7
2018-08-01,August,2018,174.7
2018-09-01,September,2018,307.8
2018-10-01,October,2018,254.6
2018-11-01,November,2018,40.9
2018-12-01,December,2018,15.6
2019-01-01,January,2019,25.0
2019-02-01,February,2019,0.0
2019-03-01,March,2019,9.0
2019-04-01,April,2019,121.9
2019-05-01,May,2019,265.9
2019-06-01,June,2019,69.5
2019-07-01,July,2019,32.3
2019-08-01,August,2019,181.2
2019-09-01,September,2019,130.2
2019-10-01,October,2019,374.8
2019-11-01,November,2019,37.7
2019-12-01,December,2019,15.6
