Fecha,Mes,Año,23065120
2000-01-01,January,2000,91.1
2000-02-01,February,2000,170.8
2000-03-01,March,2000,238.7
2000-04-01,April,2000,78.2
2000-05-01,May,2000,148.8
2000-06-01,June,2000,57.0
2000-07-01,July,2000,75.0
2000-08-01,August,2000,11.7
2000-09-01,September,2000,176.7
2000-10-01,October,2000,138.5
2000-11-01,November,2000,102.2
2000-12-01,December,2000,71.7
2001-01-01,January,2001,66.6
2001-02-01,February,2001,122.0
2001-03-01,March,2001,101.5
2001-04-01,April,2001,30.2
2001-05-01,May,2001,123.8
2001-06-01,June,2001,43.3
2001-07-01,July,2001,25.0
2001-08-01,August,2001,9.6
2001-09-01,September,2001,131.0
2001-10-01,October,2001,268.3
2001-11-01,November,2001,156.0
2001-12-01,December,2001,128.8
2002-01-01,January,2002,19.0
2002-02-01,February,2002,70.9
2002-03-01,March,2002,145.3
2002-04-01,April,2002,324.1
2002-05-01,May,2002,188.0
2002-06-01,June,2002,62.0
2002-07-01,July,2002,30.3
2002-08-01,August,2002,38.5
2002-09-01,September,2002,116.2
2002-10-01,October,2002,179.6
2002-11-01,November,2002,110.1
2002-12-01,December,2002,189.9
2003-01-01,January,2003,96.5
2003-02-01,February,2003,118.2
2003-03-01,March,2003,176.9
2003-04-01,April,2003,373.3
2003-05-01,May,2003,42.3
2003-06-01,June,2003,47.6
2003-07-01,July,2003,56.2
2003-08-01,August,2003,31.2
2003-09-01,September,2003,113.1
2003-10-01,October,2003,229.9
2003-11-01,November,2003,160.1
2003-12-01,December,2003,92.4
2004-01-01,January,2004,101.9
2004-02-01,February,2004,59.2
2004-03-01,March,2004,180.4
2004-04-01,April,2004,164.1
2004-05-01,May,2004,109.0
2004-06-01,June,2004,5.4
2004-07-01,July,2004,40.8
2004-08-01,August,2004,3.4
2004-09-01,September,2004,178.0
2004-10-01,October,2004,267.1
2004-11-01,November,2004,284.4
2004-12-01,December,2004,83.3
2005-01-01,January,2005,53.4
2005-02-01,February,2005,58.9
2005-03-01,March,2005,97.0
2005-04-01,April,2005,123.1
2005-05-01,May,2005,99.5
2005-06-01,June,2005,3.1
2005-07-01,July,2005,20.2
2005-08-01,August,2005,18.8
2005-09-01,September,2005,101.1
2005-10-01,October,2005,329.0
2005-11-01,November,2005,135.3
2005-12-01,December,2005,153.1
2006-01-01,January,2006,207.8
2006-02-01,February,2006,51.6
2006-03-01,March,2006,244.5
2006-04-01,April,2006,254.0
2006-05-01,May,2006,149.4
2006-06-01,June,2006,49.4
2006-07-01,July,2006,11.1
2006-08-01,August,2006,24.4
2006-09-01,September,2006,25.6
2006-10-01,October,2006,176.4
2006-11-01,November,2006,280.1
2006-12-01,December,2006,155.4
2007-01-01,January,2007,73.5
2007-02-01,February,2007,33.5
2007-03-01,March,2007,142.0
2007-04-01,April,2007,238.7
2007-05-01,May,2007,87.9
2007-06-01,June,2007,38.7
2007-07-01,July,2007,60.6
2007-08-01,August,2007,74.2
2007-09-01,September,2007,26.5
2007-10-01,October,2007,315.0
2007-11-01,November,2007,
2007-12-01,December,2007,
2008-01-01,January,2008,159.8
2008-02-01,February,2008,210.8
2008-03-01,March,2008,158.5
2008-04-01,April,2008,170.7
2008-05-01,May,2008,227.9
2008-06-01,June,2008,38.5
2008-07-01,July,2008,65.1
2008-08-01,August,2008,191.3
2008-09-01,September,2008,94.9
2008-10-01,October,2008,193.0
2008-11-01,November,2008,243.1
2008-12-01,December,2008,125.7
2009-01-01,January,2009,71.9
2009-02-01,February,2009,150.4
2009-03-01,March,2009,195.1
2009-04-01,April,2009,100.7
2009-05-01,May,2009,40.0
2009-06-01,June,2009,25.6
2009-07-01,July,2009,7.4
2009-08-01,August,2009,10.6
2009-09-01,September,2009,30.8
2009-10-01,October,2009,138.9
2009-11-01,November,2009,137.0
2009-12-01,December,2009,67.4
2010-01-01,January,2010,49.5
2010-02-01,February,2010,57.6
2010-03-01,March,2010,29.0
2010-04-01,April,2010,320.5
2010-05-01,May,2010,184.2
2010-06-01,June,2010,75.7
2010-07-01,July,2010,231.2
2010-08-01,August,2010,88.2
2010-09-01,September,2010,180.0
2010-10-01,October,2010,163.6
2010-11-01,November,2010,431.0
2010-12-01,December,2010,209.6
2011-01-01,January,2011,183.2
2011-02-01,February,2011,233.7
2011-03-01,March,2011,207.3
2011-04-01,April,2011,499.6
2011-05-01,May,2011,187.7
2011-06-01,June,2011,100.2
2011-07-01,July,2011,63.0
2011-08-01,August,2011,70.6
2011-09-01,September,2011,50.0
2011-10-01,October,2011,268.7
2011-11-01,November,2011,312.3
2011-12-01,December,2011,275.9
2012-01-01,January,2012,223.2
2012-02-01,February,2012,156.4
2012-03-01,March,2012,188.6
2012-04-01,April,2012,229.4
2012-05-01,May,2012,64.2
2012-06-01,June,2012,25.1
2012-07-01,July,2012,50.3
2012-08-01,August,2012,29.6
2012-09-01,September,2012,71.5
2012-10-01,October,2012,
2012-11-01,November,2012,
2012-12-01,December,2012,
2013-01-01,January,2013,91.6
2013-02-01,February,2013,238.6
2013-03-01,March,2013,116.5
2013-04-01,April,2013,178.0
2013-05-01,May,2013,
2013-06-01,June,2013,16.1
2013-07-01,July,2013,
2013-08-01,August,2013,47.6
2013-09-01,September,2013,77.2
2013-10-01,October,2013,164.7
2013-11-01,November,2013,338.3
2013-12-01,December,2013,216.7
2014-01-01,January,2014,212.9
2014-02-01,February,2014,114.0
2014-03-01,March,2014,156.7
2014-04-01,April,2014,172.0
2014-05-01,May,2014,133.6
2014-06-01,June,2014,10.6
2014-07-01,July,2014,7.5
2014-08-01,August,2014,21.7
2014-09-01,September,2014,51.3
2014-10-01,October,2014,244.1
2014-11-01,November,2014,199.3
2014-12-01,December,2014,175.0
2015-01-01,January,2015,95.1
2015-02-01,February,2015,109.8
2015-03-01,March,2015,167.8
2015-04-01,April,2015,148.3
2015-05-01,May,2015,26.9
2015-06-01,June,2015,14.0
2015-07-01,July,2015,19.9
2015-08-01,August,2015,11.1
2015-09-01,September,2015,23.3
2015-10-01,October,2015,39.7
2015-11-01,November,2015,123.5
2015-12-01,December,2015,1.0
2016-01-01,January,2016,55.5
2016-02-01,February,2016,99.1
2016-03-01,March,2016,254.4
2016-04-01,April,2016,256.8
2016-05-01,May,2016,153.8
2016-06-01,June,2016,40.6
2016-07-01,July,2016,15.0
2016-08-01,August,2016,12.3
2016-09-01,September,2016,151.1
2016-10-01,October,2016,179.5
2016-11-01,November,2016,301.4
2016-12-01,December,2016,109.9
2017-01-01,January,2017,195.2
2017-02-01,February,2017,102.9
2017-03-01,March,2017,349.9
2017-04-01,April,2017,177.7
2017-05-01,May,2017,136.3
2017-06-01,June,2017,78.2
2017-07-01,July,2017,28.2
2017-08-01,August,2017,46.6
2017-09-01,September,2017,73.8
2017-10-01,October,2017,210.9
2017-11-01,November,2017,306.6
2017-12-01,December,2017,223.1
2018-01-01,January,2018,139.3
2018-02-01,February,2018,
2018-03-01,March,2018,228.2
2018-04-01,April,2018,151.0
2018-05-01,May,2018,145.4
2018-06-01,June,2018,17.8
2018-07-01,July,2018,28.6
2018-08-01,August,2018,20.7
2018-09-01,September,2018,78.2
2018-10-01,October,2018,298.6
2018-11-01,November,2018,211.5
2018-12-01,December,2018,15.0
2019-01-01,January,2019,28.7
2019-02-01,February,2019,177.1
2019-03-01,March,2019,146.6
2019-04-01,April,2019,384.3
2019-05-01,May,2019,176.4
2019-06-01,June,2019,13.9
2019-07-01,July,2019,1.0
2019-08-01,August,2019,5.9
2019-09-01,September,2019,122.6
2019-10-01,October,2019,133.5
2019-11-01,November,2019,354.2
2019-12-01,December,2019,91.4
