Fecha,Mes,Año,23190320
2000-01-01,January,2000,78.0
2000-02-01,February,2000,242.0
2000-03-01,March,2000,108.0
2000-04-01,April,2000,374.0
2000-05-01,May,2000,274.0
2000-06-01,June,2000,
2000-07-01,July,2000,140.0
2000-08-01,August,2000,87.0
2000-09-01,September,2000,253.0
2000-10-01,October,2000,376.0
2000-11-01,November,2000,163.0
2000-12-01,December,2000,134.0
2001-01-01,January,2001,78.0
2001-02-01,February,2001,0.0
2001-03-01,March,2001,170.9
2001-04-01,April,2001,184.0
2001-05-01,May,2001,427.0
2001-06-01,June,2001,140.0
2001-07-01,July,2001,76.0
2001-08-01,August,2001,179.0
2001-09-01,September,2001,292.0
2001-10-01,October,2001,561.0
2001-11-01,November,2001,365.0
2001-12-01,December,2001,199.0
2002-01-01,January,2002,24.0
2002-02-01,February,2002,64.0
2002-03-01,March,2002,150.0
2002-04-01,April,2002,197.0
2002-05-01,May,2002,240.0
2002-06-01,June,2002,199.0
2002-07-01,July,2002,128.0
2002-08-01,August,2002,275.0
2002-09-01,September,2002,201.0
2002-10-01,October,2002,496.0
2002-11-01,November,2002,250.0
2002-12-01,December,2002,20.0
2003-01-01,January,2003,7.0
2003-02-01,February,2003,65.0
2003-03-01,March,2003,252.0
2003-04-01,April,2003,181.0
2003-05-01,May,2003,312.0
2003-06-01,June,2003,182.0
2003-07-01,July,2003,247.0
2003-08-01,August,2003,231.0
2003-09-01,September,2003,231.0
2003-10-01,October,2003,524.0
2003-11-01,November,2003,240.0
2003-12-01,December,2003,260.0
2004-01-01,January,2004,5.0
2004-02-01,February,2004,14.0
2004-03-01,March,2004,51.0
2004-04-01,April,2004,260.0
2004-05-01,May,2004,177.0
2004-06-01,June,2004,254.0
2004-07-01,July,2004,186.0
2004-08-01,August,2004,326.0
2004-09-01,September,2004,517.0
2004-10-01,October,2004,312.0
2004-11-01,November,2004,440.0
2004-12-01,December,2004,115.0
2005-01-01,January,2005,145.0
2005-02-01,February,2005,172.0
2005-03-01,March,2005,153.0
2005-04-01,April,2005,475.0
2005-05-01,May,2005,323.0
2005-06-01,June,2005,238.0
2005-07-01,July,2005,275.0
2005-08-01,August,2005,510.0
2005-09-01,September,2005,286.0
2005-10-01,October,2005,406.0
2005-11-01,November,2005,273.0
2005-12-01,December,2005,249.0
2006-01-01,January,2006,101.0
2006-02-01,February,2006,43.0
2006-03-01,March,2006,230.0
2006-04-01,April,2006,410.0
2006-05-01,May,2006,216.0
2006-06-01,June,2006,377.0
2006-07-01,July,2006,134.0
2006-08-01,August,2006,391.0
2006-09-01,September,2006,170.0
2006-10-01,October,2006,359.0
2006-11-01,November,2006,384.0
2006-12-01,December,2006,190.0
2007-01-01,January,2007,30.0
2007-02-01,February,2007,43.0
2007-03-01,March,2007,210.0
2007-04-01,April,2007,250.0
2007-05-01,May,2007,355.0
2007-06-01,June,2007,82.0
2007-07-01,July,2007,18.0
2007-08-01,August,2007,243.0
2007-09-01,September,2007,293.0
2007-10-01,October,2007,451.0
2007-11-01,November,2007,213.0
2007-12-01,December,2007,271.0
2008-01-01,January,2008,44.0
2008-02-01,February,2008,156.0
2008-03-01,March,2008,190.0
2008-04-01,April,2008,208.0
2008-05-01,May,2008,434.0
2008-06-01,June,2008,241.0
2008-07-01,July,2008,242.0
2008-08-01,August,2008,224.0
2008-09-01,September,2008,360.0
2008-10-01,October,2008,264.0
2008-11-01,November,2008,731.0
2008-12-01,December,2008,195.0
2009-01-01,January,2009,260.0
2009-02-01,February,2009,162.0
2009-03-01,March,2009,441.0
2009-04-01,April,2009,238.0
2009-05-01,May,2009,310.0
2009-06-01,June,2009,271.0
2009-07-01,July,2009,268.0
2009-08-01,August,2009,336.0
2009-09-01,September,2009,115.0
2009-10-01,October,2009,460.0
2009-11-01,November,2009,138.0
2009-12-01,December,2009,346.0
2010-01-01,January,2010,29.0
2010-02-01,February,2010,109.0
2010-03-01,March,2010,314.0
2010-04-01,April,2010,184.0
2010-05-01,May,2010,446.0
2010-06-01,June,2010,299.0
2010-07-01,July,2010,344.0
2010-08-01,August,2010,275.0
2010-09-01,September,2010,368.0
2010-10-01,October,2010,424.0
2010-11-01,November,2010,452.0
2010-12-01,December,2010,414.0
2011-01-01,January,2011,4.0
2011-02-01,February,2011,202.0
2011-03-01,March,2011,217.0
2011-04-01,April,2011,380.0
2011-05-01,May,2011,506.0
2011-06-01,June,2011,254.0
2011-07-01,July,2011,230.0
2011-08-01,August,2011,297.0
2011-09-01,September,2011,162.0
2011-10-01,October,2011,605.0
2011-11-01,November,2011,585.0
2011-12-01,December,2011,552.0
2012-01-01,January,2012,47.0
2012-02-01,February,2012,58.0
2012-03-01,March,2012,151.0
2012-04-01,April,2012,507.0
2012-05-01,May,2012,126.0
2012-06-01,June,2012,308.0
2012-07-01,July,2012,194.0
2012-08-01,August,2012,171.0
2012-09-01,September,2012,126.0
2012-10-01,October,2012,213.3
2012-11-01,November,2012,230.0
2012-12-01,December,2012,84.0
2013-01-01,January,2013,52.0
2013-02-01,February,2013,172.0
2013-03-01,March,2013,357.0
2013-04-01,April,2013,574.0
2013-05-01,May,2013,305.0
2013-06-01,June,2013,68.0
2013-07-01,July,2013,156.0
2013-08-01,August,2013,458.0
2013-09-01,September,2013,449.0
2013-10-01,October,2013,252.0
2013-11-01,November,2013,534.0
2013-12-01,December,2013,43.0
2014-01-01,January,2014,88.0
2014-02-01,February,2014,83.0
2014-03-01,March,2014,217.0
2014-04-01,April,2014,182.0
2014-05-01,May,2014,239.0
2014-06-01,June,2014,173.0
2014-07-01,July,2014,33.0
2014-08-01,August,2014,170.0
2014-09-01,September,2014,279.0
2014-10-01,October,2014,287.0
2014-11-01,November,2014,377.0
2014-12-01,December,2014,34.0
2015-01-01,January,2015,251.0
2015-02-01,February,2015,46.0
2015-03-01,March,2015,49.0
2015-04-01,April,2015,174.0
2015-05-01,May,2015,279.0
2015-06-01,June,2015,136.0
2015-07-01,July,2015,270.0
2015-08-01,August,2015,76.0
2015-09-01,September,2015,263.0
2015-10-01,October,2015,295.0
2015-11-01,November,2015,278.0
2015-12-01,December,2015,8.0
2016-01-01,January,2016,18.0
2016-02-01,February,2016,22.0
2016-03-01,March,2016,17.0
2016-04-01,April,2016,195.0
2016-05-01,May,2016,140.0
2016-06-01,June,2016,92.0
2016-07-01,July,2016,187.0
2016-08-01,August,2016,136.0
2016-09-01,September,2016,238.0
2016-10-01,October,2016,504.0
2016-11-01,November,2016,308.0
2016-12-01,December,2016,85.0
2017-01-01,January,2017,18.0
2017-02-01,February,2017,5.0
2017-03-01,March,2017,389.0
2017-04-01,April,2017,237.0
2017-05-01,May,2017,262.0
2017-06-01,June,2017,284.0
2017-07-01,July,2017,58.0
2017-08-01,August,2017,312.0
