Fecha,Mes,Año,23085030
2000-01-01,January,2000,108.6
2000-02-01,February,2000,184.8
2000-03-01,March,2000,264.6
2000-04-01,April,2000,421.1
2000-05-01,May,2000,647.6
2000-06-01,June,2000,577.7
2000-07-01,July,2000,541.8
2000-08-01,August,2000,438.9
2000-09-01,September,2000,683.5
2000-10-01,October,2000,553.6
2000-11-01,November,2000,298.8
2000-12-01,December,2000,183.1
2001-01-01,January,2001,114.4
2001-02-01,February,2001,125.4
2001-03-01,March,2001,456.2
2001-04-01,April,2001,392.8
2001-05-01,May,2001,666.6
2001-06-01,June,2001,438.8
2001-07-01,July,2001,495.2
2001-08-01,August,2001,138.0
2001-09-01,September,2001,581.4
2001-10-01,October,2001,716.6
2001-11-01,November,2001,511.4
2001-12-01,December,2001,279.4
2002-01-01,January,2002,178.2
2002-02-01,February,2002,162.6
2002-03-01,March,2002,289.2
2002-04-01,April,2002,513.3
2002-05-01,May,2002,422.6
2002-06-01,June,2002,262.6
2002-07-01,July,2002,241.4
2002-08-01,August,2002,300.4
2002-09-01,September,2002,466.2
2002-10-01,October,2002,441.8
2002-11-01,November,2002,358.6
2002-12-01,December,2002,257.0
2003-01-01,January,2003,33.4
2003-02-01,February,2003,199.6
2003-03-01,March,2003,314.6
2003-04-01,April,2003,526.8
2003-05-01,May,2003,744.0
2003-06-01,June,2003,771.8
2003-07-01,July,2003,165.2
2003-08-01,August,2003,496.3
2003-09-01,September,2003,506.0
2003-10-01,October,2003,511.5
2003-11-01,November,2003,310.8
2003-12-01,December,2003,203.7
2004-01-01,January,2004,127.7
2004-02-01,February,2004,196.4
2004-03-01,March,2004,347.0
2004-04-01,April,2004,405.4
2004-05-01,May,2004,489.3
2004-06-01,June,2004,216.4
2004-07-01,July,2004,613.6
2004-08-01,August,2004,375.5
2004-09-01,September,2004,788.0
2004-10-01,October,2004,635.0
2004-11-01,November,2004,309.2
2004-12-01,December,2004,171.2
2005-01-01,January,2005,171.4
2005-02-01,February,2005,146.4
2005-03-01,March,2005,90.4
2005-04-01,April,2005,554.2
2005-05-01,May,2005,490.4
2005-06-01,June,2005,606.7
2005-07-01,July,2005,389.2
2005-08-01,August,2005,490.2
2005-09-01,September,2005,522.9
2005-10-01,October,2005,588.2
2005-11-01,November,2005,417.2
2005-12-01,December,2005,162.6
2006-01-01,January,2006,164.8
2006-02-01,February,2006,190.0
2006-03-01,March,2006,593.2
2006-04-01,April,2006,499.2
2006-05-01,May,2006,531.6
2006-06-01,June,2006,415.7
2006-07-01,July,2006,295.4
2006-08-01,August,2006,469.4
2006-09-01,September,2006,363.6
2006-10-01,October,2006,628.9
2006-11-01,November,2006,389.4
2006-12-01,December,2006,314.6
2007-01-01,January,2007,246.1
2007-02-01,February,2007,27.2
2007-03-01,March,2007,406.6
2007-04-01,April,2007,504.4
2007-05-01,May,2007,812.9
2007-06-01,June,2007,223.2
2007-07-01,July,2007,606.4
2007-08-01,August,2007,508.2
2007-09-01,September,2007,603.3
2007-10-01,October,2007,617.0
2007-11-01,November,2007,284.7
2007-12-01,December,2007,247.4
2008-01-01,January,2008,158.1
2008-02-01,February,2008,382.4
2008-03-01,March,2008,273.9
2008-04-01,April,2008,471.8
2008-05-01,May,2008,486.2
2008-06-01,June,2008,729.8
2008-07-01,July,2008,720.2
2008-08-01,August,2008,673.1
2008-09-01,September,2008,453.2
2008-10-01,October,2008,637.5
2008-11-01,November,2008,469.2
2008-12-01,December,2008,141.3
2009-01-01,January,2009,414.0
2009-02-01,February,2009,349.9
2009-03-01,March,2009,478.6
2009-04-01,April,2009,426.4
2009-05-01,May,2009,389.3
2009-06-01,June,2009,408.9
2009-07-01,July,2009,346.7
2009-08-01,August,2009,599.4
2009-09-01,September,2009,453.9
