Fecha,Mes,Año,23120220
2000-01-01,January,2000,38.3
2000-02-01,February,2000,111.7
2000-03-01,March,2000,197.0
2000-04-01,April,2000,137.2
2000-05-01,May,2000,280.4
2000-06-01,June,2000,363.2
2000-07-01,July,2000,191.0
2000-08-01,August,2000,134.1
2000-09-01,September,2000,232.8
2000-10-01,October,2000,265.4
2000-11-01,November,2000,144.1
2000-12-01,December,2000,84.9
2001-01-01,January,2001,57.8
2001-02-01,February,2001,26.6
2001-03-01,March,2001,187.6
2001-04-01,April,2001,186.1
2001-05-01,May,2001,266.4
2001-06-01,June,2001,147.1
2001-07-01,July,2001,209.0
2001-08-01,August,2001,65.0
2001-09-01,September,2001,331.5
2001-10-01,October,2001,201.4
2001-11-01,November,2001,203.2
2001-12-01,December,2001,133.3
2002-01-01,January,2002,17.2
2002-02-01,February,2002,114.3
2002-03-01,March,2002,178.0
2002-04-01,April,2002,247.7
2002-05-01,May,2002,228.6
2002-06-01,June,2002,153.1
2002-07-01,July,2002,140.6
2002-08-01,August,2002,92.4
2002-09-01,September,2002,214.8
2002-10-01,October,2002,151.3
2002-11-01,November,2002,218.7
2002-12-01,December,2002,137.2
2003-01-01,January,2003,11.1
2003-02-01,February,2003,73.7
2003-03-01,March,2003,65.4
2003-04-01,April,2003,373.1
2003-05-01,May,2003,296.7
2003-06-01,June,2003,205.2
2003-07-01,July,2003,110.9
2003-08-01,August,2003,268.1
2003-09-01,September,2003,219.2
2003-10-01,October,2003,183.8
2003-11-01,November,2003,197.6
2003-12-01,December,2003,103.4
2004-01-01,January,2004,36.8
2004-02-01,February,2004,43.5
2004-03-01,March,2004,163.9
2004-04-01,April,2004,243.2
2004-05-01,May,2004,290.2
2004-06-01,June,2004,102.5
2004-07-01,July,2004,173.0
2004-08-01,August,2004,144.7
2004-09-01,September,2004,152.3
2004-10-01,October,2004,281.5
2004-11-01,November,2004,284.0
2004-12-01,December,2004,81.1
2005-01-01,January,2005,134.3
2005-02-01,February,2005,88.2
2005-03-01,March,2005,112.2
2005-04-01,April,2005,245.2
2005-05-01,May,2005,239.5
2005-06-01,June,2005,187.2
2005-07-01,July,2005,140.6
2005-08-01,August,2005,222.7
2005-09-01,September,2005,165.3
2005-10-01,October,2005,251.2
2005-11-01,November,2005,208.1
2005-12-01,December,2005,65.9
2006-01-01,January,2006,66.2
2006-02-01,February,2006,79.8
2006-03-01,March,2006,134.9
2006-04-01,April,2006,288.2
2006-05-01,May,2006,283.3
2006-06-01,June,2006,268.7
2006-07-01,July,2006,130.1
2006-08-01,August,2006,197.6
2006-09-01,September,2006,200.6
2006-10-01,October,2006,296.6
2006-11-01,November,2006,227.1
2006-12-01,December,2006,179.0
2007-01-01,January,2007,35.0
2007-02-01,February,2007,20.7
2007-03-01,March,2007,245.8
2007-04-01,April,2007,305.8
2007-05-01,May,2007,339.0
2007-06-01,June,2007,223.4
2007-07-01,July,2007,325.8
2007-08-01,August,2007,260.8
2007-09-01,September,2007,166.0
2007-10-01,October,2007,404.7
2007-11-01,November,2007,212.8
2007-12-01,December,2007,101.8
2008-01-01,January,2008,64.3
2008-02-01,February,2008,68.1
2008-03-01,March,2008,248.7
2008-04-01,April,2008,228.3
2008-05-01,May,2008,362.2
2008-06-01,June,2008,268.3
2008-07-01,July,2008,199.5
2008-08-01,August,2008,275.1
2008-09-01,September,2008,165.0
2008-10-01,October,2008,313.7
2008-11-01,November,2008,240.1
2008-12-01,December,2008,112.5
2009-01-01,January,2009,153.6
2009-02-01,February,2009,91.6
2009-03-01,March,2009,211.1
2009-04-01,April,2009,157.5
2009-05-01,May,2009,195.3
2009-06-01,June,2009,169.3
2009-07-01,July,2009,195.4
2009-08-01,August,2009,283.5
2009-09-01,September,2009,178.2
2009-10-01,October,2009,228.7
2009-11-01,November,2009,155.9
2009-12-01,December,2009,57.5
2010-01-01,January,2010,8.8
2010-02-01,February,2010,58.6
2010-03-01,March,2010,111.6
2010-04-01,April,2010,246.6
2010-05-01,May,2010,256.9
2010-06-01,June,2010,311.0
2010-07-01,July,2010,320.5
2010-08-01,August,2010,185.7
2010-09-01,September,2010,248.3
2010-10-01,October,2010,94.4
2010-11-01,November,2010,275.0
2010-12-01,December,2010,210.2
2011-01-01,January,2011,90.4
2011-02-01,February,2011,118.2
2011-03-01,March,2011,208.6
2011-04-01,April,2011,370.8
2011-05-01,May,2011,267.5
2011-06-01,June,2011,174.2
2011-07-01,July,2011,179.1
2011-08-01,August,2011,176.5
2011-09-01,September,2011,137.1
2011-10-01,October,2011,277.1
2011-11-01,November,2011,264.0
2011-12-01,December,2011,186.2
2012-01-01,January,2012,103.1
2012-02-01,February,2012,46.4
2012-03-01,March,2012,219.5
2012-04-01,April,2012,261.8
2012-05-01,May,2012,238.2
2012-06-01,June,2012,149.2
2012-07-01,July,2012,136.8
2012-08-01,August,2012,170.1
2012-09-01,September,2012,157.6
2012-10-01,October,2012,221.7
2012-11-01,November,2012,119.8
2012-12-01,December,2012,76.7
2013-01-01,January,2013,24.8
2013-02-01,February,2013,165.5
2013-03-01,March,2013,181.9
2013-04-01,April,2013,245.7
2013-05-01,May,2013,310.8
2013-06-01,June,2013,220.8
2013-07-01,July,2013,179.6
2013-08-01,August,2013,296.3
2013-09-01,September,2013,185.8
2013-10-01,October,2013,
2013-11-01,November,2013,413.7
2013-12-01,December,2013,467.9
2014-01-01,January,2014,22.0
2014-02-01,February,2014,147.3
2014-03-01,March,2014,192.3
2014-04-01,April,2014,170.7
2014-05-01,May,2014,204.9
2014-06-01,June,2014,302.3
2014-07-01,July,2014,141.0
2014-08-01,August,2014,152.9
2014-09-01,September,2014,182.8
2014-10-01,October,2014,320.0
2014-11-01,November,2014,199.1
2014-12-01,December,2014,87.2
2015-01-01,January,2015,107.4
2015-02-01,February,2015,42.1
2015-03-01,March,2015,123.8
2015-04-01,April,2015,337.6
2015-05-01,May,2015,224.8
2015-06-01,June,2015,114.0
2015-07-01,July,2015,139.8
2015-08-01,August,2015,288.8
2015-09-01,September,2015,123.2
2015-10-01,October,2015,124.2
2015-11-01,November,2015,175.1
2015-12-01,December,2015,11.2
2016-01-01,January,2016,3.5
2016-02-01,February,2016,56.5
2016-03-01,March,2016,156.5
2016-04-01,April,2016,128.3
2016-05-01,May,2016,196.2
2016-06-01,June,2016,193.1
2016-07-01,July,2016,271.3
2016-08-01,August,2016,212.5
2016-09-01,September,2016,286.2
2016-10-01,October,2016,179.3
2016-11-01,November,2016,160.2
2016-12-01,December,2016,375.2
2017-01-01,January,2017,178.5
2017-02-01,February,2017,71.1
2017-03-01,March,2017,219.6
2017-04-01,April,2017,224.4
2017-05-01,May,2017,418.2
2017-06-01,June,2017,169.9
2017-07-01,July,2017,84.5
2017-08-01,August,2017,166.4
2017-09-01,September,2017,211.4
2017-10-01,October,2017,248.5
2017-11-01,November,2017,163.3
2017-12-01,December,2017,55.8
