Fecha,Mes,Año,23070010
2000-01-01,January,2000,47.0
2000-02-01,February,2000,133.8
2000-03-01,March,2000,161.0
2000-04-01,April,2000,282.0
2000-05-01,May,2000,249.0
2000-06-01,June,2000,163.0
2000-07-01,July,2000,322.0
2000-08-01,August,2000,234.0
2000-09-01,September,2000,333.0
2000-10-01,October,2000,308.0
2000-11-01,November,2000,113.0
2000-12-01,December,2000,81.0
2001-01-01,January,2001,209.0
2001-02-01,February,2001,32.0
2001-03-01,March,2001,503.0
2001-04-01,April,2001,93.0
2001-05-01,May,2001,202.0
2001-06-01,June,2001,85.0
2001-07-01,July,2001,160.0
2001-08-01,August,2001,16.0
2001-09-01,September,2001,444.0
2001-10-01,October,2001,344.0
2001-11-01,November,2001,208.0
2001-12-01,December,2001,189.0
2002-01-01,January,2002,115.0
2002-02-01,February,2002,57.0
2002-03-01,March,2002,274.0
2002-04-01,April,2002,451.0
2002-05-01,May,2002,160.0
2002-06-01,June,2002,309.0
2002-07-01,July,2002,238.0
2002-08-01,August,2002,114.0
2002-09-01,September,2002,166.0
2002-10-01,October,2002,307.0
2002-11-01,November,2002,305.0
2002-12-01,December,2002,271.0
2003-01-01,January,2003,6.0
2003-02-01,February,2003,41.0
2003-03-01,March,2003,83.0
2003-04-01,April,2003,370.0
2003-05-01,May,2003,206.0
2003-06-01,June,2003,408.0
2003-07-01,July,2003,
2003-08-01,August,2003,339.0
2003-09-01,September,2003,346.0
2003-10-01,October,2003,385.0
2003-11-01,November,2003,282.0
2003-12-01,December,2003,192.0
2004-01-01,January,2004,74.0
2004-02-01,February,2004,14.0
2004-03-01,March,2004,304.6
2004-04-01,April,2004,384.0
2004-05-01,May,2004,440.0
2004-06-01,June,2004,191.0
2004-07-01,July,2004,216.0
2004-08-01,August,2004,130.0
2004-09-01,September,2004,405.0
2004-10-01,October,2004,434.0
2004-11-01,November,2004,257.0
2004-12-01,December,2004,155.0
2005-01-01,January,2005,156.0
2005-02-01,February,2005,33.0
2005-03-01,March,2005,375.0
2005-04-01,April,2005,374.0
2005-05-01,May,2005,291.0
2005-06-01,June,2005,
2005-07-01,July,2005,91.0
2005-08-01,August,2005,143.0
2005-09-01,September,2005,206.0
2005-10-01,October,2005,221.0
2005-11-01,November,2005,241.0
2005-12-01,December,2005,202.0
2006-01-01,January,2006,
2006-02-01,February,2006,149.0
2006-03-01,March,2006,376.0
2006-04-01,April,2006,439.0
2006-05-01,May,2006,281.0
2006-06-01,June,2006,172.0
2006-07-01,July,2006,94.0
2006-08-01,August,2006,232.0
2006-09-01,September,2006,216.0
2006-10-01,October,2006,359.0
2006-11-01,November,2006,345.0
2006-12-01,December,2006,180.0
2007-01-01,January,2007,137.0
2007-02-01,February,2007,0.0
2007-03-01,March,2007,278.0
2007-04-01,April,2007,495.0
2007-05-01,May,2007,474.0
2007-06-01,June,2007,173.0
2007-07-01,July,2007,204.0
2007-08-01,August,2007,323.0
2007-09-01,September,2007,285.0
