Fecha,Mes,Año,23190440
2000-01-01,January,2000,
2000-02-01,February,2000,
2000-03-01,March,2000,
2000-04-01,April,2000,
2000-05-01,May,2000,
2000-06-01,June,2000,
2000-07-01,July,2000,
2000-08-01,August,2000,
2000-09-01,September,2000,
2000-10-01,October,2000,
2000-11-01,November,2000,
2000-12-01,December,2000,
2001-01-01,January,2001,60.0
2001-02-01,February,2001,3.0
2001-03-01,March,2001,87.0
2001-04-01,April,2001,162.0
2001-05-01,May,2001,274.0
2001-06-01,June,2001,54.0
2001-07-01,July,2001,192.0
2001-08-01,August,2001,67.0
2001-09-01,September,2001,148.0
2001-10-01,October,2001,285.0
2001-11-01,November,2001,199.0
2001-12-01,December,2001,124.0
2002-01-01,January,2002,10.0
2002-02-01,February,2002,8.0
2002-03-01,March,2002,82.0
2002-04-01,April,2002,139.0
2002-05-01,May,2002,127.0
2002-06-01,June,2002,38.0
2002-07-01,July,2002,67.0
2002-08-01,August,2002,82.0
2002-09-01,September,2002,104.0
2002-10-01,October,2002,241.0
2002-11-01,November,2002,52.0
2002-12-01,December,2002,73.0
2003-01-01,January,2003,50.0
2003-02-01,February,2003,66.0
2003-03-01,March,2003,143.0
2003-04-01,April,2003,259.0
2003-05-01,May,2003,167.0
2003-06-01,June,2003,294.0
2003-07-01,July,2003,43.0
2003-08-01,August,2003,48.0
2003-09-01,September,2003,119.0
2003-10-01,October,2003,387.0
2003-11-01,November,2003,378.0
2003-12-01,December,2003,125.0
2004-01-01,January,2004,60.0
2004-02-01,February,2004,50.0
2004-03-01,March,2004,96.0
2004-04-01,April,2004,210.0
2004-05-01,May,2004,287.0
2004-06-01,June,2004,94.0
2004-07-01,July,2004,203.0
2004-08-01,August,2004,114.0
2004-09-01,September,2004,381.0
2004-10-01,October,2004,
2004-11-01,November,2004,286.0
2004-12-01,December,2004,49.0
2005-01-01,January,2005,115.0
2005-02-01,February,2005,213.0
2005-03-01,March,2005,152.0
2005-04-01,April,2005,134.0
2005-05-01,May,2005,165.0
2005-06-01,June,2005,48.0
2005-07-01,July,2005,59.0
2005-08-01,August,2005,104.0
2005-09-01,September,2005,133.0
2005-10-01,October,2005,380.0
2005-11-01,November,2005,244.0
2005-12-01,December,2005,253.0
2006-01-01,January,2006,217.0
2006-02-01,February,2006,174.0
2006-03-01,March,2006,228.0
2006-04-01,April,2006,301.0
2006-05-01,May,2006,140.0
2006-06-01,June,2006,157.0
2006-07-01,July,2006,
2006-08-01,August,2006,
2006-09-01,September,2006,
2006-10-01,October,2006,
2006-11-01,November,2006,
2006-12-01,December,2006,63.0
2007-01-01,January,2007,123.0
2007-02-01,February,2007,259.0
2007-03-01,March,2007,282.0
2007-04-01,April,2007,193.0
2007-05-01,May,2007,190.0
2007-06-01,June,2007,
2007-07-01,July,2007,
2007-08-01,August,2007,
2007-09-01,September,2007,
2007-10-01,October,2007,
2007-11-01,November,2007,
2007-12-01,December,2007,
2008-01-01,January,2008,
2008-02-01,February,2008,
2008-03-01,March,2008,
2008-04-01,April,2008,
2008-05-01,May,2008,
2008-06-01,June,2008,51.4
2008-07-01,July,2008,100.3
2008-08-01,August,2008,131.9
2008-09-01,September,2008,188.1
2008-10-01,October,2008,426.0
2008-11-01,November,2008,312.4
2008-12-01,December,2008,23.3
2009-01-01,January,2009,78.0
2009-02-01,February,2009,142.5
2009-03-01,March,2009,229.7
2009-04-01,April,2009,193.3
2009-05-01,May,2009,192.4
2009-06-01,June,2009,207.1
2009-07-01,July,2009,52.8
2009-08-01,August,2009,139.9
2009-09-01,September,2009,9.9
2009-10-01,October,2009,372.4
2009-11-01,November,2009,204.7
2009-12-01,December,2009,98.0
2010-01-01,January,2010,32.4
2010-02-01,February,2010,203.5
2010-03-01,March,2010,253.8
2010-04-01,April,2010,183.8
2010-05-01,May,2010,226.8
2010-06-01,June,2010,267.6
2010-07-01,July,2010,171.7
2010-08-01,August,2010,140.3
2010-09-01,September,2010,355.9
2010-10-01,October,2010,224.9
2010-11-01,November,2010,444.3
2010-12-01,December,2010,414.5
2011-01-01,January,2011,80.2
2011-02-01,February,2011,172.3
2011-03-01,March,2011,194.7
2011-04-01,April,2011,288.1
2011-05-01,May,2011,355.2
2011-06-01,June,2011,215.3
2011-07-01,July,2011,105.9
2011-08-01,August,2011,162.3
2011-09-01,September,2011,43.1
2011-10-01,October,2011,531.2
2011-11-01,November,2011,374.7
2011-12-01,December,2011,234.1
2012-01-01,January,2012,67.5
2012-02-01,February,2012,60.3
2012-03-01,March,2012,173.5
2012-04-01,April,2012,297.1
2012-05-01,May,2012,90.5
2012-06-01,June,2012,102.3
2012-07-01,July,2012,28.1
2012-08-01,August,2012,48.4
2012-09-01,September,2012,51.5
2012-10-01,October,2012,330.2
2012-11-01,November,2012,161.1
2012-12-01,December,2012,159.9
2013-01-01,January,2013,120.8
2013-02-01,February,2013,125.3
2013-03-01,March,2013,297.7
2013-04-01,April,2013,52.7
2013-05-01,May,2013,239.7
2013-06-01,June,2013,31.4
2013-07-01,July,2013,18.2
2013-08-01,August,2013,132.9
2013-09-01,September,2013,114.1
2013-10-01,October,2013,241.2
2013-11-01,November,2013,117.8
2013-12-01,December,2013,64.2
2014-01-01,January,2014,26.1
2014-02-01,February,2014,149.6
2014-03-01,March,2014,274.1
2014-04-01,April,2014,184.0
2014-05-01,May,2014,123.5
2014-06-01,June,2014,50.3
2014-07-01,July,2014,61.1
2014-08-01,August,2014,161.3
2014-09-01,September,2014,147.7
2014-10-01,October,2014,347.4
2014-11-01,November,2014,263.6
2014-12-01,December,2014,13.7
2015-01-01,January,2015,30.1
2015-02-01,February,2015,100.5
2015-03-01,March,2015,115.2
2015-04-01,April,2015,145.5
2015-05-01,May,2015,326.5
2015-06-01,June,2015,27.2
2015-07-01,July,2015,68.0
2015-08-01,August,2015,84.7
2015-09-01,September,2015,163.4
2015-10-01,October,2015,119.8
2015-11-01,November,2015,155.3
2015-12-01,December,2015,6.7
2016-01-01,January,2016,25.8
2016-02-01,February,2016,25.4
2016-03-01,March,2016,195.4
2016-04-01,April,2016,155.3
2016-05-01,May,2016,155.5
2016-06-01,June,2016,89.3
2016-07-01,July,2016,76.3
2016-08-01,August,2016,142.5
2016-09-01,September,2016,112.2
2016-10-01,October,2016,510.8
2016-11-01,November,2016,356.1
2016-12-01,December,2016,111.0
2017-01-01,January,2017,6.6
2017-02-01,February,2017,1.1
2017-03-01,March,2017,380.8
2017-04-01,April,2017,256.7
2017-05-01,May,2017,171.7
2017-06-01,June,2017,72.9
2017-07-01,July,2017,56.1
2017-08-01,August,2017,67.9
2017-09-01,September,2017,114.3
2017-10-01,October,2017,297.0
2017-11-01,November,2017,260.7
2017-12-01,December,2017,301.4
2018-01-01,January,2018,200.7
2018-02-01,February,2018,12.0
2018-03-01,March,2018,174.3
2018-04-01,April,2018,200.6
2018-05-01,May,2018,133.6
2018-06-01,June,2018,65.7
2018-07-01,July,2018,63.0
2018-08-01,August,2018,81.7
2018-09-01,September,2018,115.2
2018-10-01,October,2018,386.9
2018-11-01,November,2018,257.1
2018-12-01,December,2018,0.0
2019-01-01,January,2019,109.5
2019-02-01,February,2019,35.6
2019-03-01,March,2019,240.1
2019-04-01,April,2019,221.7
2019-05-01,May,2019,341.2
2019-06-01,June,2019,32.0
2019-07-01,July,2019,74.6
2019-08-01,August,2019,88.4
2019-09-01,September,2019,259.8
2019-10-01,October,2019,160.3
2019-11-01,November,2019,292.9
2019-12-01,December,2019,145.4
