Fecha,Mes,Año,23125100
2000-01-01,January,2000,68.2
2000-02-01,February,2000,138.9
2000-03-01,March,2000,238.0
2000-04-01,April,2000,112.5
2000-05-01,May,2000,99.4
2000-06-01,June,2000,89.7
2000-07-01,July,2000,78.7
2000-08-01,August,2000,21.2
2000-09-01,September,2000,171.8
2000-10-01,October,2000,169.9
2000-11-01,November,2000,117.2
2000-12-01,December,2000,107.4
2001-01-01,January,2001,78.8
2001-02-01,February,2001,95.2
2001-03-01,March,2001,104.6
2001-04-01,April,2001,47.8
2001-05-01,May,2001,157.3
2001-06-01,June,2001,49.8
2001-07-01,July,2001,19.2
2001-08-01,August,2001,2.2
2001-09-01,September,2001,148.7
2001-10-01,October,2001,219.8
2001-11-01,November,2001,147.7
2001-12-01,December,2001,81.8
2002-01-01,January,2002,22.2
2002-02-01,February,2002,107.9
2002-03-01,March,2002,261.2
2002-04-01,April,2002,250.7
2002-05-01,May,2002,173.2
2002-06-01,June,2002,54.4
2002-07-01,July,2002,69.9
2002-08-01,August,2002,37.5
2002-09-01,September,2002,112.5
2002-10-01,October,2002,161.6
2002-11-01,November,2002,88.3
2002-12-01,December,2002,154.9
2003-01-01,January,2003,15.9
2003-02-01,February,2003,66.9
2003-03-01,March,2003,172.5
2003-04-01,April,2003,242.7
2003-05-01,May,2003,35.8
2003-06-01,June,2003,137.6
2003-07-01,July,2003,16.8
2003-08-01,August,2003,61.2
2003-09-01,September,2003,221.5
2003-10-01,October,2003,277.6
2003-11-01,November,2003,209.5
2003-12-01,December,2003,
2004-01-01,January,2004,
2004-02-01,February,2004,
2004-03-01,March,2004,
2004-04-01,April,2004,180.8
2004-05-01,May,2004,127.5
2004-06-01,June,2004,16.9
2004-07-01,July,2004,42.7
2004-08-01,August,2004,2.3
2004-09-01,September,2004,143.6
2004-10-01,October,2004,252.2
2004-11-01,November,2004,326.8
2004-12-01,December,2004,68.1
2005-01-01,January,2005,77.7
2005-02-01,February,2005,81.3
2005-03-01,March,2005,
2005-04-01,April,2005,
2005-05-01,May,2005,209.4
2005-06-01,June,2005,40.5
2005-07-01,July,2005,44.3
2005-08-01,August,2005,47.4
2005-09-01,September,2005,82.2
2005-10-01,October,2005,
2005-11-01,November,2005,
2005-12-01,December,2005,
2006-01-01,January,2006,
2006-02-01,February,2006,
2006-03-01,March,2006,
2006-04-01,April,2006,
2006-05-01,May,2006,
2006-06-01,June,2006,
2006-07-01,July,2006,
2006-08-01,August,2006,41.1
2006-09-01,September,2006,
