Fecha,Mes,Año,23050250
2012-03-01,March,2012,350.0
2012-04-01,April,2012,650.0
2012-05-01,May,2012,497.0
2012-06-01,June,2012,257.0
2012-07-01,July,2012,118.0
2012-08-01,August,2012,358.0
2012-09-01,September,2012,213.0
2012-10-01,October,2012,481.0
2012-11-01,November,2012,459.0
2012-12-01,December,2012,282.0
2013-01-01,January,2013,185.0
2013-02-01,February,2013,262.0
2013-03-01,March,2013,448.0
2013-04-01,April,2013,472.0
2013-05-01,May,2013,583.0
2013-06-01,June,2013,208.0
2013-07-01,July,2013,66.0
2013-08-01,August,2013,295.0
2013-09-01,September,2013,551.0
2013-10-01,October,2013,530.0
2013-11-01,November,2013,579.0
2013-12-01,December,2013,427.0
2014-01-01,January,2014,566.0
2014-02-01,February,2014,458.0
2014-03-01,March,2014,490.0
2014-04-01,April,2014,431.0
2014-05-01,May,2014,687.0
2014-06-01,June,2014,169.0
2014-07-01,July,2014,28.0
2014-08-01,August,2014,196.0
2014-09-01,September,2014,444.0
2014-10-01,October,2014,567.0
2014-11-01,November,2014,633.0
2014-12-01,December,2014,372.0
2015-01-01,January,2015,437.0
2015-02-01,February,2015,273.0
2015-03-01,March,2015,400.0
2015-04-01,April,2015,572.0
2015-05-01,May,2015,409.0
2015-06-01,June,2015,139.0
2015-07-01,July,2015,124.0
2015-08-01,August,2015,211.0
2015-09-01,September,2015,140.0
2015-10-01,October,2015,486.0
2015-11-01,November,2015,528.0
2015-12-01,December,2015,287.0
2016-01-01,January,2016,113.0
2016-02-01,February,2016,339.0
2016-03-01,March,2016,155.0
2016-04-01,April,2016,527.0
2016-05-01,May,2016,338.0
2016-06-01,June,2016,105.0
2016-07-01,July,2016,154.0
2016-08-01,August,2016,227.0
2016-09-01,September,2016,378.0
2016-10-01,October,2016,567.0
2016-11-01,November,2016,601.0
2016-12-01,December,2016,593.0
2017-01-01,January,2017,269.0
2017-02-01,February,2017,170.0
2017-03-01,March,2017,591.0
2017-04-01,April,2017,644.0
2017-05-01,May,2017,800.0
2017-06-01,June,2017,521.0
2017-07-01,July,2017,184.0
2017-08-01,August,2017,445.0
2017-09-01,September,2017,643.0
2017-10-01,October,2017,562.0
2017-11-01,November,2017,883.0
2017-12-01,December,2017,375.0
2018-01-01,January,2018,387.2
2018-02-01,February,2018,263.0
2018-03-01,March,2018,490.0
2018-04-01,April,2018,570.0
2018-05-01,May,2018,662.0
2018-06-01,June,2018,71.0
2018-07-01,July,2018,92.0
2018-08-01,August,2018,164.0
2018-09-01,September,2018,585.0
2018-10-01,October,2018,848.0
2018-11-01,November,2018,521.0
2018-12-01,December,2018,403.0
2019-01-01,January,2019,380.0
2019-02-01,February,2019,364.0
2019-03-01,March,2019,410.0
2019-04-01,April,2019,556.0
2019-05-01,May,2019,607.0
2019-06-01,June,2019,138.0
2019-07-01,July,2019,290.0
2019-08-01,August,2019,120.0
2019-09-01,September,2019,414.0
2019-10-01,October,2019,526.0
2019-11-01,November,2019,494.0
2019-12-01,December,2019,467.0
