Fecha,Mes,Año,23175020
2000-01-01,January,2000,105.6
2000-02-01,February,2000,229.7
2000-03-01,March,2000,144.2
2000-04-01,April,2000,291.1
2000-05-01,May,2000,303.6
2000-06-01,June,2000,276.2
2000-07-01,July,2000,453.6
2000-08-01,August,2000,513.1
2000-09-01,September,2000,391.3
2000-10-01,October,2000,
2000-11-01,November,2000,252.3
2000-12-01,December,2000,136.3
2001-01-01,January,2001,93.4
2001-02-01,February,2001,18.8
2001-03-01,March,2001,71.5
2001-04-01,April,2001,210.0
2001-05-01,May,2001,488.9
2001-06-01,June,2001,419.3
2001-07-01,July,2001,462.4
2001-08-01,August,2001,282.2
2001-09-01,September,2001,366.7
2001-10-01,October,2001,677.1
2001-11-01,November,2001,509.7
2001-12-01,December,2001,103.2
2002-01-01,January,2002,
2002-02-01,February,2002,
2002-03-01,March,2002,
2002-04-01,April,2002,
2002-05-01,May,2002,
2002-06-01,June,2002,
2002-07-01,July,2002,
2002-08-01,August,2002,323.8
2002-09-01,September,2002,386.9
2002-10-01,October,2002,304.5
2002-11-01,November,2002,226.2
2002-12-01,December,2002,196.5
2003-01-01,January,2003,11.0
2003-02-01,February,2003,44.0
2003-03-01,March,2003,147.5
2003-04-01,April,2003,525.6
2003-05-01,May,2003,342.1
2003-06-01,June,2003,517.8
2003-07-01,July,2003,382.2
2003-08-01,August,2003,256.6
2003-09-01,September,2003,135.1
2003-10-01,October,2003,60.5
2003-11-01,November,2003,159.8
2003-12-01,December,2003,65.6
2004-01-01,January,2004,
2004-02-01,February,2004,
2004-03-01,March,2004,
2004-04-01,April,2004,142.6
2004-05-01,May,2004,116.7
2004-06-01,June,2004,20.2
2004-07-01,July,2004,296.0
2004-08-01,August,2004,66.1
2004-09-01,September,2004,
2004-10-01,October,2004,
2004-11-01,November,2004,
2004-12-01,December,2004,
2005-01-01,January,2005,
2005-02-01,February,2005,
2005-03-01,March,2005,
2005-04-01,April,2005,
2005-05-01,May,2005,
2005-06-01,June,2005,145.4
2005-07-01,July,2005,136.8
2005-08-01,August,2005,269.0
2005-09-01,September,2005,
2005-10-01,October,2005,
2005-11-01,November,2005,411.2
2005-12-01,December,2005,79.3
2006-01-01,January,2006,105.2
2006-02-01,February,2006,40.9
2006-03-01,March,2006,333.0
2006-04-01,April,2006,274.4
2006-05-01,May,2006,370.4
2006-06-01,June,2006,225.3
2006-07-01,July,2006,256.7
2006-08-01,August,2006,429.9
2006-09-01,September,2006,256.7
2006-10-01,October,2006,516.8
2006-11-01,November,2006,410.0
2006-12-01,December,2006,123.1
2007-01-01,January,2007,77.3
2007-02-01,February,2007,21.0
2007-03-01,March,2007,329.9
2007-04-01,April,2007,554.3
2007-05-01,May,2007,537.4
2007-06-01,June,2007,262.7
2007-07-01,July,2007,221.0
2007-08-01,August,2007,585.6
2007-09-01,September,2007,508.6
2007-10-01,October,2007,521.4
2007-11-01,November,2007,247.1
2007-12-01,December,2007,259.4
2008-01-01,January,2008,41.0
2008-02-01,February,2008,116.7
2008-03-01,March,2008,65.4
2008-04-01,April,2008,134.5
2008-05-01,May,2008,422.9
2008-06-01,June,2008,329.4
2008-07-01,July,2008,703.1
2008-08-01,August,2008,278.9
2008-09-01,September,2008,232.5
2008-10-01,October,2008,444.2
2008-11-01,November,2008,510.4
2008-12-01,December,2008,53.1
2009-01-01,January,2009,210.2
2009-02-01,February,2009,45.9
2009-03-01,March,2009,149.8
2009-04-01,April,2009,245.7
2009-05-01,May,2009,313.8
2009-06-01,June,2009,488.1
2009-07-01,July,2009,243.9
2009-08-01,August,2009,290.2
2009-09-01,September,2009,197.5
2009-10-01,October,2009,398.4
2009-11-01,November,2009,118.9
2009-12-01,December,2009,63.9
2010-01-01,January,2010,0.0
2010-02-01,February,2010,64.7
2010-03-01,March,2010,119.5
2010-04-01,April,2010,323.7
2010-05-01,May,2010,479.9
2010-06-01,June,2010,335.3
2010-07-01,July,2010,492.3
2010-08-01,August,2010,481.5
2010-09-01,September,2010,397.2
2010-10-01,October,2010,381.3
2010-11-01,November,2010,405.3
2010-12-01,December,2010,223.0
2011-01-01,January,2011,33.9
2011-02-01,February,2011,152.5
2011-03-01,March,2011,383.9
2011-04-01,April,2011,328.9
2011-05-01,May,2011,359.5
2011-06-01,June,2011,278.5
2011-07-01,July,2011,245.7
2011-08-01,August,2011,461.4
2011-09-01,September,2011,452.7
2011-10-01,October,2011,495.7
2011-11-01,November,2011,270.7
2011-12-01,December,2011,232.4
2012-01-01,January,2012,139.6
2012-02-01,February,2012,38.1
2012-03-01,March,2012,294.8
2012-04-01,April,2012,239.3
2012-05-01,May,2012,473.0
2012-06-01,June,2012,250.9
2012-07-01,July,2012,172.9
2012-08-01,August,2012,435.2
2012-09-01,September,2012,225.8
2012-10-01,October,2012,425.2
2012-11-01,November,2012,309.3
2012-12-01,December,2012,38.7
2013-01-01,January,2013,3.0
2013-02-01,February,2013,112.9
2013-03-01,March,2013,141.3
2013-04-01,April,2013,147.4
2013-05-01,May,2013,366.9
2013-06-01,June,2013,263.3
2013-07-01,July,2013,331.4
2013-08-01,August,2013,417.3
2013-09-01,September,2013,373.3
2013-10-01,October,2013,221.2
2013-11-01,November,2013,221.8
2013-12-01,December,2013,89.0
2014-01-01,January,2014,100.5
2014-02-01,February,2014,84.4
2014-03-01,March,2014,39.1
2014-04-01,April,2014,238.3
2014-05-01,May,2014,393.1
2014-06-01,June,2014,351.3
2014-07-01,July,2014,138.2
2014-08-01,August,2014,477.1
2014-09-01,September,2014,259.4
2014-10-01,October,2014,418.2
2014-11-01,November,2014,223.7
2014-12-01,December,2014,158.7
2015-01-01,January,2015,78.4
2015-02-01,February,2015,116.5
2015-03-01,March,2015,53.7
2015-04-01,April,2015,515.5
2015-05-01,May,2015,532.3
2015-06-01,June,2015,52.3
2015-07-01,July,2015,391.5
2015-08-01,August,2015,404.5
2015-09-01,September,2015,129.7
2015-10-01,October,2015,265.4
2015-11-01,November,2015,243.8
2015-12-01,December,2015,50.1
2016-01-01,January,2016,50.3
2016-02-01,February,2016,17.7
