Fecha,Mes,Año,23085270
2000-01-01,January,2000,108.3
2000-02-01,February,2000,144.8
2000-03-01,March,2000,119.6
2000-04-01,April,2000,140.9
2000-05-01,May,2000,262.6
2000-06-01,June,2000,281.7
2000-07-01,July,2000,289.7
2000-08-01,August,2000,219.9
2000-09-01,September,2000,243.4
2000-10-01,October,2000,231.1
2000-11-01,November,2000,204.9
2000-12-01,December,2000,186.2
2001-01-01,January,2001,65.9
2001-02-01,February,2001,71.1
2001-03-01,March,2001,112.8
2001-04-01,April,2001,97.4
2001-05-01,May,2001,218.0
2001-06-01,June,2001,156.3
2001-07-01,July,2001,185.9
2001-08-01,August,2001,42.1
2001-09-01,September,2001,201.6
2001-10-01,October,2001,208.8
2001-11-01,November,2001,121.2
2001-12-01,December,2001,131.7
2002-01-01,January,2002,42.1
2002-02-01,February,2002,69.3
2002-03-01,March,2002,127.5
2002-04-01,April,2002,243.6
2002-05-01,May,2002,188.3
2002-06-01,June,2002,155.8
2002-07-01,July,2002,142.5
2002-08-01,August,2002,86.3
2002-09-01,September,2002,116.9
2002-10-01,October,2002,221.4
2002-11-01,November,2002,92.7
2002-12-01,December,2002,81.2
2003-01-01,January,2003,20.2
2003-02-01,February,2003,52.2
2003-03-01,March,2003,270.7
2003-04-01,April,2003,185.6
2003-05-01,May,2003,223.9
2003-06-01,June,2003,278.1
2003-07-01,July,2003,93.3
2003-08-01,August,2003,115.3
2003-09-01,September,2003,149.8
2003-10-01,October,2003,215.6
2003-11-01,November,2003,205.0
2003-12-01,December,2003,81.3
2004-01-01,January,2004,85.5
2004-02-01,February,2004,67.7
2004-03-01,March,2004,148.9
2004-04-01,April,2004,233.4
2004-05-01,May,2004,274.1
2004-06-01,June,2004,87.3
2004-07-01,July,2004,231.9
2004-08-01,August,2004,171.1
2004-09-01,September,2004,261.9
2004-10-01,October,2004,240.6
2004-11-01,November,2004,290.0
2004-12-01,December,2004,64.6
2005-01-01,January,2005,98.6
2005-02-01,February,2005,52.8
2005-03-01,March,2005,156.1
2005-04-01,April,2005,242.7
2005-05-01,May,2005,375.5
2005-06-01,June,2005,203.2
2005-07-01,July,2005,160.7
2005-08-01,August,2005,140.6
2005-09-01,September,2005,197.9
2005-10-01,October,2005,317.6
