Fecha,Mes,Año,23195110
2000-01-01,January,2000,109.6
2000-02-01,February,2000,106.7
2000-03-01,March,2000,73.1
2000-04-01,April,2000,28.3
2000-05-01,May,2000,154.2
2000-06-01,June,2000,62.6
2000-07-01,July,2000,36.5
2000-08-01,August,2000,43.3
2000-09-01,September,2000,126.7
2000-10-01,October,2000,124.8
2000-11-01,November,2000,79.7
2000-12-01,December,2000,25.7
2001-01-01,January,2001,30.3
2001-02-01,February,2001,26.9
2001-03-01,March,2001,132.7
2001-04-01,April,2001,47.5
2001-05-01,May,2001,24.8
2001-06-01,June,2001,67.0
2001-07-01,July,2001,106.9
2001-08-01,August,2001,37.4
2001-09-01,September,2001,60.6
2001-10-01,October,2001,165.9
2001-11-01,November,2001,112.0
2001-12-01,December,2001,14.9
2002-01-01,January,2002,5.2
2002-02-01,February,2002,26.6
2002-03-01,March,2002,162.2
2002-04-01,April,2002,81.4
2002-05-01,May,2002,162.7
2002-06-01,June,2002,95.9
2002-07-01,July,2002,61.8
2002-08-01,August,2002,31.5
2002-09-01,September,2002,44.4
2002-10-01,October,2002,69.8
2002-11-01,November,2002,71.7
2002-12-01,December,2002,33.2
2003-01-01,January,2003,41.7
2003-02-01,February,2003,152.5
2003-03-01,March,2003,228.2
2003-04-01,April,2003,112.6
2003-05-01,May,2003,46.7
2003-06-01,June,2003,132.2
2003-07-01,July,2003,56.0
2003-08-01,August,2003,59.0
2003-09-01,September,2003,89.3
2003-10-01,October,2003,170.0
2003-11-01,November,2003,160.9
2003-12-01,December,2003,33.0
2004-01-01,January,2004,18.9
2004-02-01,February,2004,118.8
2004-03-01,March,2004,101.6
2004-04-01,April,2004,163.4
2004-05-01,May,2004,210.9
2004-06-01,June,2004,40.3
2004-07-01,July,2004,52.9
2004-08-01,August,2004,19.8
2004-09-01,September,2004,84.7
2004-10-01,October,2004,142.6
2004-11-01,November,2004,91.2
2004-12-01,December,2004,42.7
2005-01-01,January,2005,110.8
2005-02-01,February,2005,445.5
2005-03-01,March,2005,13.6
2005-04-01,April,2005,101.9
2005-05-01,May,2005,118.9
2005-06-01,June,2005,77.6
2005-07-01,July,2005,59.5
2005-08-01,August,2005,36.9
2005-09-01,September,2005,112.4
2005-10-01,October,2005,215.6
2005-11-01,November,2005,137.1
2005-12-01,December,2005,27.5
