Fecha,Mes,Año,23020100
2000-01-01,January,2000,245.8
2000-02-01,February,2000,244.9
2000-03-01,March,2000,189.2
2000-04-01,April,2000,440.7
2000-05-01,May,2000,362.0
2000-06-01,June,2000,241.3
2000-07-01,July,2000,204.4
2000-08-01,August,2000,135.9
2000-09-01,September,2000,532.3
2000-10-01,October,2000,493.9
2000-11-01,November,2000,743.9
2000-12-01,December,2000,238.8
2001-01-01,January,2001,78.0
2001-02-01,February,2001,71.9
2001-03-01,March,2001,467.9
2001-04-01,April,2001,234.2
2001-05-01,May,2001,444.1
2001-06-01,June,2001,67.9
2001-07-01,July,2001,156.3
2001-08-01,August,2001,129.0
2001-09-01,September,2001,265.5
2001-10-01,October,2001,640.6
2001-11-01,November,2001,799.4
2001-12-01,December,2001,434.5
2002-01-01,January,2002,182.8
2002-02-01,February,2002,61.4
2002-03-01,March,2002,272.0
2002-04-01,April,2002,412.8
2002-05-01,May,2002,286.2
2002-06-01,June,2002,126.2
2002-07-01,July,2002,153.9
2002-08-01,August,2002,185.2
2002-09-01,September,2002,209.4
2002-10-01,October,2002,416.3
2002-11-01,November,2002,311.5
2002-12-01,December,2002,647.6
2003-01-01,January,2003,81.1
2003-02-01,February,2003,304.2
2003-03-01,March,2003,234.6
2003-04-01,April,2003,430.9
2003-05-01,May,2003,149.9
2003-06-01,June,2003,439.7
2003-07-01,July,2003,74.3
2003-08-01,August,2003,163.8
2003-09-01,September,2003,227.8
2003-10-01,October,2003,744.7
2003-11-01,November,2003,435.3
2003-12-01,December,2003,224.6
2004-01-01,January,2004,220.5
2004-02-01,February,2004,117.2
2004-03-01,March,2004,135.1
2004-04-01,April,2004,173.7
2004-05-01,May,2004,170.5
2004-06-01,June,2004,26.8
2004-07-01,July,2004,44.2
2004-08-01,August,2004,68.1
2004-09-01,September,2004,127.5
2004-10-01,October,2004,451.6
2004-11-01,November,2004,436.6
2004-12-01,December,2004,291.5
2005-01-01,January,2005,378.1
2005-02-01,February,2005,84.4
2005-03-01,March,2005,297.9
2005-04-01,April,2005,310.8
2005-05-01,May,2005,499.7
2005-06-01,June,2005,245.9
2005-07-01,July,2005,283.5
2005-08-01,August,2005,196.0
2005-09-01,September,2005,282.9
2005-10-01,October,2005,
2005-11-01,November,2005,192.6
2005-12-01,December,2005,252.4
2006-01-01,January,2006,172.5
2006-02-01,February,2006,86.0
2006-03-01,March,2006,291.6
2006-04-01,April,2006,346.5
