Fecha,Mes,Año,23110040
2000-01-01,January,2000,68.0
2000-02-01,February,2000,261.0
2000-03-01,March,2000,185.0
2000-04-01,April,2000,252.0
2000-05-01,May,2000,
2000-06-01,June,2000,95.0
2000-07-01,July,2000,283.0
2000-08-01,August,2000,195.0
2000-09-01,September,2000,427.0
2000-10-01,October,2000,314.0
2000-11-01,November,2000,120.0
2000-12-01,December,2000,82.0
2001-01-01,January,2001,119.0
2001-02-01,February,2001,33.0
2001-03-01,March,2001,326.0
2001-04-01,April,2001,86.0
2001-05-01,May,2001,265.0
2001-06-01,June,2001,119.0
2001-07-01,July,2001,152.0
2001-08-01,August,2001,48.0
2001-09-01,September,2001,339.0
2001-10-01,October,2001,202.0
2001-11-01,November,2001,150.0
2001-12-01,December,2001,240.3
2002-01-01,January,2002,106.0
2002-02-01,February,2002,44.0
2002-03-01,March,2002,237.0
2002-04-01,April,2002,319.0
2002-05-01,May,2002,111.0
2002-06-01,June,2002,96.0
2002-07-01,July,2002,87.0
2002-08-01,August,2002,129.0
2002-09-01,September,2002,243.0
2002-10-01,October,2002,288.0
2002-11-01,November,2002,152.0
2002-12-01,December,2002,178.0
2003-01-01,January,2003,23.0
2003-02-01,February,2003,95.0
2003-03-01,March,2003,221.0
2003-04-01,April,2003,189.0
2003-05-01,May,2003,226.0
2003-06-01,June,2003,219.0
2003-07-01,July,2003,85.0
2003-08-01,August,2003,175.0
2003-09-01,September,2003,190.0
2003-10-01,October,2003,376.0
2003-11-01,November,2003,196.0
2003-12-01,December,2003,259.0
2004-01-01,January,2004,92.0
2004-02-01,February,2004,11.0
2004-03-01,March,2004,471.0
2004-04-01,April,2004,599.0
2004-05-01,May,2004,426.0
2004-06-01,June,2004,37.0
2004-07-01,July,2004,309.0
2004-08-01,August,2004,168.0
2004-09-01,September,2004,541.0
2004-10-01,October,2004,830.0
2004-11-01,November,2004,537.6
2004-12-01,December,2004,162.0
2005-01-01,January,2005,98.0
2005-02-01,February,2005,103.0
2005-03-01,March,2005,136.0
2005-04-01,April,2005,253.0
2005-05-01,May,2005,436.0
2005-06-01,June,2005,318.0
2005-07-01,July,2005,248.0
2005-08-01,August,2005,144.0
2005-09-01,September,2005,367.0
2005-10-01,October,2005,436.0
2005-11-01,November,2005,376.0
2005-12-01,December,2005,162.0
2006-01-01,January,2006,132.0
2006-02-01,February,2006,116.0
2006-03-01,March,2006,382.0
2006-04-01,April,2006,641.0
2006-05-01,May,2006,418.0
2006-06-01,June,2006,236.0
2006-07-01,July,2006,177.0
2006-08-01,August,2006,463.0
2006-09-01,September,2006,293.0
2006-10-01,October,2006,477.0
2006-11-01,November,2006,431.0
2006-12-01,December,2006,186.0
2007-01-01,January,2007,93.0
2007-02-01,February,2007,14.0
2007-03-01,March,2007,396.0
2007-04-01,April,2007,512.0
2007-05-01,May,2007,486.0
2007-06-01,June,2007,180.0
2007-07-01,July,2007,350.0
2007-08-01,August,2007,262.0
2007-09-01,September,2007,256.0
2007-10-01,October,2007,287.0
2007-11-01,November,2007,174.0
2007-12-01,December,2007,126.0
2008-01-01,January,2008,159.0
2008-02-01,February,2008,419.0
2008-03-01,March,2008,280.0
2008-04-01,April,2008,484.0
2008-05-01,May,2008,244.0
2008-06-01,June,2008,305.0
2008-07-01,July,2008,357.0
2008-08-01,August,2008,535.0
2008-09-01,September,2008,168.0
2008-10-01,October,2008,376.0
2008-11-01,November,2008,333.0
2008-12-01,December,2008,145.0
2009-01-01,January,2009,168.0
2009-02-01,February,2009,150.0
2009-03-01,March,2009,297.0
2009-04-01,April,2009,207.0
2009-05-01,May,2009,364.0
2009-06-01,June,2009,204.0
2009-07-01,July,2009,89.0
2009-08-01,August,2009,378.0
2009-09-01,September,2009,226.0
2009-10-01,October,2009,324.0
2009-11-01,November,2009,230.0
2009-12-01,December,2009,25.0
2010-01-01,January,2010,5.0
2010-02-01,February,2010,60.0
2010-03-01,March,2010,141.0
2010-04-01,April,2010,243.0
2010-05-01,May,2010,361.0
2010-06-01,June,2010,198.0
2010-07-01,July,2010,251.0
2010-08-01,August,2010,330.0
2010-09-01,September,2010,334.0
2010-10-01,October,2010,243.0
2010-11-01,November,2010,265.0
2010-12-01,December,2010,146.0
2011-01-01,January,2011,69.0
2011-02-01,February,2011,280.0
2011-03-01,March,2011,239.0
2011-04-01,April,2011,462.0
2011-05-01,May,2011,261.0
2011-06-01,June,2011,168.0
2011-07-01,July,2011,108.0
2011-08-01,August,2011,251.0
2011-09-01,September,2011,129.0
2011-10-01,October,2011,228.0
2011-11-01,November,2011,285.0
2011-12-01,December,2011,175.0
2012-01-01,January,2012,163.0
2012-02-01,February,2012,41.0
2012-03-01,March,2012,325.0
2012-04-01,April,2012,130.0
2012-05-01,May,2012,247.0
2012-06-01,June,2012,60.0
2012-07-01,July,2012,114.0
2012-08-01,August,2012,187.0
2012-09-01,September,2012,307.0
2012-10-01,October,2012,432.0
2012-11-01,November,2012,220.0
2012-12-01,December,2012,60.0
2013-01-01,January,2013,19.0
2013-02-01,February,2013,263.0
2013-03-01,March,2013,269.0
2013-04-01,April,2013,342.0
2013-05-01,May,2013,330.0
2013-06-01,June,2013,127.0
2013-07-01,July,2013,74.0
2013-08-01,August,2013,135.0
2013-09-01,September,2013,565.0
2013-10-01,October,2013,441.0
2013-11-01,November,2013,275.0
2013-12-01,December,2013,247.0
2014-01-01,January,2014,98.0
2014-02-01,February,2014,411.0
2014-03-01,March,2014,99.0
2014-04-01,April,2014,313.0
2014-05-01,May,2014,417.0
2014-06-01,June,2014,117.0
2014-07-01,July,2014,26.0
2014-08-01,August,2014,74.0
2014-09-01,September,2014,290.0
2014-10-01,October,2014,446.0
2014-11-01,November,2014,420.0
2014-12-01,December,2014,244.0
2015-01-01,January,2015,172.0
2015-02-01,February,2015,76.0
2015-03-01,March,2015,231.0
2015-04-01,April,2015,435.0
2015-05-01,May,2015,199.0
2015-06-01,June,2015,71.0
2015-07-01,July,2015,156.0
2015-08-01,August,2015,55.0
2015-09-01,September,2015,252.0
2015-10-01,October,2015,535.0
2015-11-01,November,2015,218.0
2015-12-01,December,2015,54.0
2016-01-01,January,2016,131.0
2016-02-01,February,2016,143.0
2016-03-01,March,2016,88.0
2016-04-01,April,2016,272.0
2016-05-01,May,2016,365.0
2016-06-01,June,2016,94.0
2016-07-01,July,2016,101.0
2016-08-01,August,2016,224.0
2016-09-01,September,2016,147.0
2016-10-01,October,2016,545.0
2016-11-01,November,2016,332.0
2016-12-01,December,2016,149.0
2017-01-01,January,2017,156.0
2017-02-01,February,2017,66.0
2017-03-01,March,2017,198.0
2017-04-01,April,2017,346.0
2017-05-01,May,2017,275.0
2017-06-01,June,2017,325.0
2017-07-01,July,2017,75.0
2017-08-01,August,2017,304.0
