Fecha,Mes,Año,23100050
2017-10-01,October,2017,197.8
2017-11-01,November,2017,158.8
2017-12-01,December,2017,47.0
2018-01-01,January,2018,156.4
2018-02-01,February,2018,39.4
2018-03-01,March,2018,233.4
2018-04-01,April,2018,144.1
2018-05-01,May,2018,314.0
2018-06-01,June,2018,246.3
2018-07-01,July,2018,195.6
2018-08-01,August,2018,259.6
2018-09-01,September,2018,476.8
2018-10-01,October,2018,241.6
2018-11-01,November,2018,181.7
2018-12-01,December,2018,77.5
2019-01-01,January,2019,23.2
2019-02-01,February,2019,115.8
2019-03-01,March,2019,113.4
2019-04-01,April,2019,315.1
2019-05-01,May,2019,266.4
2019-06-01,June,2019,258.8
2019-07-01,July,2019,163.5
2019-08-01,August,2019,43.5
2019-09-01,September,2019,233.0
2019-10-01,October,2019,315.5
2019-11-01,November,2019,88.6
2019-12-01,December,2019,129.4
