Fecha,Mes,Año,23055070
2000-01-01,January,2000,410.8
2000-02-01,February,2000,545.4
2000-03-01,March,2000,615.9
2000-04-01,April,2000,491.3
2000-05-01,May,2000,557.3
2000-06-01,June,2000,501.7
2000-07-01,July,2000,291.4
2000-08-01,August,2000,313.8
2000-09-01,September,2000,738.6
2000-10-01,October,2000,420.6
2000-11-01,November,2000,492.3
2000-12-01,December,2000,356.9
2001-01-01,January,2001,324.4
2001-02-01,February,2001,163.6
2001-03-01,March,2001,455.6
2001-04-01,April,2001,317.2
2001-05-01,May,2001,393.4
2001-06-01,June,2001,236.4
2001-07-01,July,2001,348.2
2001-08-01,August,2001,132.0
2001-09-01,September,2001,462.1
2001-10-01,October,2001,552.4
2001-11-01,November,2001,409.7
2001-12-01,December,2001,523.4
2002-01-01,January,2002,214.7
2002-02-01,February,2002,401.0
2002-03-01,March,2002,390.8
2002-04-01,April,2002,566.2
2002-05-01,May,2002,407.6
2002-06-01,June,2002,290.3
2002-07-01,July,2002,302.0
2002-08-01,August,2002,209.2
2002-09-01,September,2002,420.8
2002-10-01,October,2002,552.4
2002-11-01,November,2002,454.7
2002-12-01,December,2002,423.2
2003-01-01,January,2003,254.0
2003-02-01,February,2003,268.5
2003-03-01,March,2003,342.3
2003-04-01,April,2003,462.4
2003-05-01,May,2003,283.2
2003-06-01,June,2003,462.4
2003-07-01,July,2003,145.4
2003-08-01,August,2003,320.2
2003-09-01,September,2003,376.7
2003-10-01,October,2003,656.4
2003-11-01,November,2003,630.1
2003-12-01,December,2003,207.8
2004-01-01,January,2004,201.6
2004-02-01,February,2004,416.3
2004-03-01,March,2004,338.2
2004-04-01,April,2004,556.7
2004-05-01,May,2004,393.6
2004-06-01,June,2004,129.2
2004-07-01,July,2004,523.5
2004-08-01,August,2004,256.5
2004-09-01,September,2004,630.1
2004-10-01,October,2004,463.3
2004-11-01,November,2004,795.8
2004-12-01,December,2004,406.2
2005-01-01,January,2005,606.7
2005-02-01,February,2005,368.0
2005-03-01,March,2005,367.6
2005-04-01,April,2005,454.7
2005-05-01,May,2005,477.2
2005-06-01,June,2005,261.7
2005-07-01,July,2005,375.7
2005-08-01,August,2005,279.7
2005-09-01,September,2005,377.9
2005-10-01,October,2005,813.9
2005-11-01,November,2005,577.8
2005-12-01,December,2005,770.4
2006-01-01,January,2006,409.9
2006-02-01,February,2006,250.2
2006-03-01,March,2006,599.8
2006-04-01,April,2006,510.8
2006-05-01,May,2006,485.8
2006-06-01,June,2006,355.4
