Fecha,Mes,Año,23050100
2000-01-01,January,2000,25.0
2000-02-01,February,2000,290.7
2000-03-01,March,2000,191.5
2000-04-01,April,2000,301.6
2000-05-01,May,2000,363.4
2000-06-01,June,2000,266.3
2000-07-01,July,2000,293.8
2000-08-01,August,2000,178.5
2000-09-01,September,2000,483.2
2000-10-01,October,2000,239.2
2000-11-01,November,2000,63.8
2000-12-01,December,2000,179.8
2001-01-01,January,2001,126.4
2001-02-01,February,2001,24.5
2001-03-01,March,2001,473.8
2001-04-01,April,2001,120.3
2001-05-01,May,2001,197.9
2001-06-01,June,2001,125.5
2001-07-01,July,2001,109.0
2001-08-01,August,2001,11.3
2001-09-01,September,2001,310.7
2001-10-01,October,2001,315.8
2001-11-01,November,2001,353.7
2001-12-01,December,2001,183.2
2002-01-01,January,2002,129.5
2002-02-01,February,2002,78.3
2002-03-01,March,2002,128.4
2002-04-01,April,2002,267.7
2002-05-01,May,2002,126.3
2002-06-01,June,2002,182.6
2002-07-01,July,2002,106.6
2002-08-01,August,2002,100.0
2002-09-01,September,2002,223.8
2002-10-01,October,2002,387.2
2002-11-01,November,2002,220.4
2002-12-01,December,2002,143.6
2003-01-01,January,2003,4.9
2003-02-01,February,2003,149.0
2003-03-01,March,2003,235.1
2003-04-01,April,2003,325.6
2003-05-01,May,2003,157.2
2003-06-01,June,2003,231.4
2003-07-01,July,2003,130.5
2003-08-01,August,2003,403.8
2003-09-01,September,2003,300.9
2003-10-01,October,2003,475.9
2003-11-01,November,2003,362.2
2003-12-01,December,2003,200.6
2004-01-01,January,2004,74.5
2004-02-01,February,2004,47.9
2004-03-01,March,2004,183.2
2004-04-01,April,2004,318.5
2004-05-01,May,2004,496.1
2004-06-01,June,2004,113.1
2004-07-01,July,2004,128.8
2004-08-01,August,2004,91.5
2004-09-01,September,2004,222.3
2004-10-01,October,2004,443.9
2004-11-01,November,2004,296.9
2004-12-01,December,2004,
2005-01-01,January,2005,209.9
2005-02-01,February,2005,54.5
2005-03-01,March,2005,173.5
2005-04-01,April,2005,374.6
2005-05-01,May,2005,273.8
2005-06-01,June,2005,179.9
2005-07-01,July,2005,250.5
2005-08-01,August,2005,172.0
2005-09-01,September,2005,235.8
2005-10-01,October,2005,408.1
2005-11-01,November,2005,263.4
2005-12-01,December,2005,204.3
2006-01-01,January,2006,269.4
2006-02-01,February,2006,94.8
2006-03-01,March,2006,373.0
2006-04-01,April,2006,365.2
2006-05-01,May,2006,256.1
2006-06-01,June,2006,173.7
2006-07-01,July,2006,138.8
2006-08-01,August,2006,203.8
2006-09-01,September,2006,173.2
2006-10-01,October,2006,404.0
2006-11-01,November,2006,331.8
2006-12-01,December,2006,310.6
2007-01-01,January,2007,201.7
2007-02-01,February,2007,0.0
2007-03-01,March,2007,389.0
2007-04-01,April,2007,366.3
2007-05-01,May,2007,475.0
2007-06-01,June,2007,60.9
2007-07-01,July,2007,186.5
2007-08-01,August,2007,487.2
2007-09-01,September,2007,203.2
2007-10-01,October,2007,418.1
2007-11-01,November,2007,238.2
2007-12-01,December,2007,144.3
2008-01-01,January,2008,36.5
2008-02-01,February,2008,336.0
2008-03-01,March,2008,189.4
2008-04-01,April,2008,359.4
2008-05-01,May,2008,345.1
2008-06-01,June,2008,189.0
2008-07-01,July,2008,235.7
2008-08-01,August,2008,404.9
2008-09-01,September,2008,248.8
2008-10-01,October,2008,364.0
2008-11-01,November,2008,340.2
2008-12-01,December,2008,173.8
2009-01-01,January,2009,97.7
2009-02-01,February,2009,223.6
2009-03-01,March,2009,179.8
2009-04-01,April,2009,197.1
2009-05-01,May,2009,198.7
2009-06-01,June,2009,137.3
2009-07-01,July,2009,78.9
2009-08-01,August,2009,253.8
2009-09-01,September,2009,134.8
2009-10-01,October,2009,592.4
2009-11-01,November,2009,283.9
2009-12-01,December,2009,279.9
2010-01-01,January,2010,54.1
2010-02-01,February,2010,28.4
2010-03-01,March,2010,180.3
2010-04-01,April,2010,424.9
2010-05-01,May,2010,307.0
2010-06-01,June,2010,201.8
2010-07-01,July,2010,242.6
2010-08-01,August,2010,237.3
2010-09-01,September,2010,467.3
2010-10-01,October,2010,380.7
2010-11-01,November,2010,235.3
2010-12-01,December,2010,233.5
2011-01-01,January,2011,18.0
2011-02-01,February,2011,123.6
2011-03-01,March,2011,410.5
2011-04-01,April,2011,652.4
2011-05-01,May,2011,166.7
2011-06-01,June,2011,119.2
2011-07-01,July,2011,117.0
2011-08-01,August,2011,233.5
2011-09-01,September,2011,207.1
2011-10-01,October,2011,428.3
2011-11-01,November,2011,345.7
2011-12-01,December,2011,189.7
2012-01-01,January,2012,123.2
2012-02-01,February,2012,95.4
2012-03-01,March,2012,447.9
2012-04-01,April,2012,397.2
2012-05-01,May,2012,210.8
2012-06-01,June,2012,90.7
2012-07-01,July,2012,79.0
2012-08-01,August,2012,185.3
2012-09-01,September,2012,162.8
2012-10-01,October,2012,336.3
2012-11-01,November,2012,215.7
2012-12-01,December,2012,125.2
2013-01-01,January,2013,3.7
2013-02-01,February,2013,228.3
2013-03-01,March,2013,400.9
2013-04-01,April,2013,268.2
2013-05-01,May,2013,428.0
2013-06-01,June,2013,71.6
2013-07-01,July,2013,85.2
2013-08-01,August,2013,177.6
2013-09-01,September,2013,369.5
2013-10-01,October,2013,437.7
2013-11-01,November,2013,123.1
2013-12-01,December,2013,226.3
2014-01-01,January,2014,51.6
2014-02-01,February,2014,283.5
2014-03-01,March,2014,273.5
2014-04-01,April,2014,276.3
2014-05-01,May,2014,374.7
2014-06-01,June,2014,70.8
2014-07-01,July,2014,15.5
2014-08-01,August,2014,59.2
2014-09-01,September,2014,261.9
2014-10-01,October,2014,357.2
2014-11-01,November,2014,218.4
2014-12-01,December,2014,209.3
2015-01-01,January,2015,200.0
2015-02-01,February,2015,125.6
2015-03-01,March,2015,305.9
2015-04-01,April,2015,365.9
2015-05-01,May,2015,169.8
2015-06-01,June,2015,33.8
2015-07-01,July,2015,62.2
2015-08-01,August,2015,65.2
2015-09-01,September,2015,100.6
2015-10-01,October,2015,410.1
2015-11-01,November,2015,147.0
2015-12-01,December,2015,
2016-01-01,January,2016,14.8
2016-02-01,February,2016,124.7
2016-03-01,March,2016,34.9
2016-04-01,April,2016,296.8
2016-05-01,May,2016,186.3
2016-06-01,June,2016,34.2
2016-07-01,July,2016,115.7
2016-08-01,August,2016,182.8
2016-09-01,September,2016,202.1
2016-10-01,October,2016,512.6
2016-11-01,November,2016,328.0
2016-12-01,December,2016,142.1
2017-01-01,January,2017,177.2
2017-02-01,February,2017,10.9
2017-03-01,March,2017,302.3
2017-04-01,April,2017,460.6
2017-05-01,May,2017,270.7
2017-06-01,June,2017,343.0
2017-07-01,July,2017,68.2
2017-08-01,August,2017,149.8
2017-09-01,September,2017,278.1
2017-10-01,October,2017,407.0
2017-11-01,November,2017,439.6
2017-12-01,December,2017,
2018-01-01,January,2018,84.0
2018-02-01,February,2018,18.2
2018-03-01,March,2018,124.6
2018-04-01,April,2018,306.6
2018-05-01,May,2018,463.9
2018-06-01,June,2018,35.9
2018-07-01,July,2018,101.7
2018-08-01,August,2018,105.6
2018-09-01,September,2018,216.6
2018-10-01,October,2018,376.4
2018-11-01,November,2018,375.7
2018-12-01,December,2018,70.4
2019-01-01,January,2019,50.8
2019-02-01,February,2019,107.4
2019-03-01,March,2019,296.3
2019-04-01,April,2019,312.3
2019-05-01,May,2019,367.3
2019-06-01,June,2019,193.7
2019-07-01,July,2019,45.7
2019-08-01,August,2019,42.4
2019-09-01,September,2019,247.3
2019-10-01,October,2019,285.0
2019-11-01,November,2019,225.5
2019-12-01,December,2019,261.1
