Fecha,23085080
2000-01-01,34.8
2000-02-01,84.9
2000-03-01,87.9
2000-04-01,197.5
2000-05-01,399.9
2000-06-01,288.4
2000-07-01,175.0
2000-08-01,231.3
2000-09-01,344.7
2000-10-01,335.3
2000-11-01,162.4
2000-12-01,120.2
2001-01-01,38.0
2001-02-01,42.7
2001-03-01,147.7
2001-04-01,251.1
2001-05-01,240.4
2001-06-01,278.3
2001-07-01,344.7
2001-08-01,58.4
2001-09-01,303.3
2001-10-01,316.9
2001-11-01,120.9
2001-12-01,97.6
2002-01-01,52.5
2002-02-01,87.8
2002-03-01,163.0
2002-04-01,226.4
2002-05-01,
2002-06-01,258.3
2002-07-01,195.5
2002-08-01,151.4
2002-09-01,239.4
2002-10-01,111.3
2002-11-01,260.7
2002-12-01,85.7
2003-01-01,1.5
2003-02-01,
2003-03-01,82.8
2003-04-01,
2003-05-01,
2003-06-01,
2003-07-01,
2003-08-01,
2003-09-01,
2003-10-01,
2003-11-01,
2003-12-01,
2004-01-01,
2004-02-01,88.9
2004-03-01,149.9
2004-04-01,241.2
2004-05-01,378.7
2004-06-01,140.7
2004-07-01,257.2
2004-08-01,155.5
2004-09-01,419.4
2004-10-01,345.0
2004-11-01,185.3
2004-12-01,50.4
2005-01-01,46.5
2005-02-01,10.0
2005-03-01,85.6
2005-04-01,240.4
2005-05-01,359.4
2005-06-01,261.9
2005-07-01,132.9
2005-08-01,225.1
2005-09-01,224.0
2005-10-01,288.5
2005-11-01,259.2
2005-12-01,44.5
2006-01-01,75.6
2006-02-01,45.2
2006-03-01,265.9
2006-04-01,299.1
2006-05-01,246.4
2006-06-01,268.9
2006-07-01,211.1
2006-08-01,275.8
2006-09-01,312.1
2006-10-01,284.9
2006-11-01,252.5
2006-12-01,141.3
2007-01-01,35.7
2007-02-01,1.7
2007-03-01,161.7
2007-04-01,220.8
2007-05-01,
2007-06-01,
2007-07-01,
2007-08-01,360.5
2007-09-01,247.1
2007-10-01,291.2
2007-11-01,61.9
2007-12-01,64.7
2008-01-01,16.2
2008-02-01,114.7
2008-03-01,58.8
2008-04-01,203.4
2008-05-01,176.4
2008-06-01,250.2
2008-07-01,495.9
2008-08-01,258.7
2008-09-01,162.1
2008-10-01,297.6
2008-11-01,274.0
2008-12-01,22.5
2009-01-01,90.2
2009-02-01,122.1
2009-03-01,190.2
2009-04-01,208.1
2009-05-01,238.8
2009-06-01,280.1
2009-07-01,222.3
2009-08-01,
2009-09-01,209.7
2009-10-01,293.6
2009-11-01,244.0
2009-12-01,66.5
2010-01-01,4.9
2010-02-01,102.8
2010-03-01,116.0
2010-04-01,93.0
2010-05-01,292.4
2010-06-01,211.4
2010-07-01,273.0
2010-08-01,269.0
2010-09-01,356.9
2010-10-01,201.2
2010-11-01,173.3
2010-12-01,154.4
2011-01-01,36.1
2011-02-01,54.0
2011-03-01,261.2
2011-04-01,497.0
2011-05-01,269.8
2011-06-01,247.7
2011-07-01,191.5
2011-08-01,390.0
2011-09-01,219.1
2011-10-01,236.5
2011-11-01,189.9
2011-12-01,153.1
2012-01-01,92.2
2012-02-01,40.8
2012-03-01,212.9
2012-04-01,379.0
2012-05-01,347.9
2012-06-01,220.2
2012-07-01,176.7
2012-08-01,164.0
2012-09-01,244.6
2012-10-01,323.5
2012-11-01,
2012-12-01,45.0
2013-01-01,7.7
2013-02-01,142.9
2013-03-01,102.4
2013-04-01,223.5
2013-05-01,221.0
2013-06-01,146.8
2013-07-01,142.7
2013-08-01,384.6
2013-09-01,213.5
2013-10-01,175.8
2013-11-01,158.8
2013-12-01,93.4
2014-01-01,25.6
2014-02-01,
2014-03-01,
2014-04-01,
2014-05-01,335.2
2014-06-01,138.7
2014-07-01,108.7
2014-08-01,214.3
2014-09-01,333.7
2014-10-01,443.5
2014-11-01,141.7
2014-12-01,70.7
2015-01-01,67.6
2015-02-01,133.5
2015-03-01,86.1
2015-04-01,
2015-05-01,
2015-06-01,46.0
2015-07-01,198.4
2015-08-01,147.0
2015-09-01,146.2
2015-10-01,
2015-11-01,123.4
2015-12-01,120.5
2016-01-01,14.0
2016-02-01,101.0
2016-03-01,37.5
2016-04-01,300.0
2016-05-01,320.3
2016-06-01,167.6
2016-07-01,376.5
2016-08-01,214.6
2016-09-01,279.9
2016-10-01,
2016-11-01,
2016-12-01,
2017-01-01,
2017-02-01,
2017-03-01,
2017-04-01,
2017-05-01,
2017-06-01,
2017-07-01,
2017-08-01,
2017-09-01,312.4
2017-10-01,188.2
2017-11-01,281.5
2017-12-01,80.5
2018-01-01,116.4
2018-02-01,48.7
2018-03-01,159.0
2018-04-01,213.5
2018-05-01,271.3
2018-06-01,193.2
2018-07-01,184.7
2018-08-01,308.1
2018-09-01,14.3
2018-10-01,339.8
2018-11-01,240.9
2018-12-01,94.2
2019-01-01,54.2
2019-02-01,81.2
2019-03-01,136.7
2019-04-01,165.8
2019-05-01,320.3
2019-06-01,83.9
2019-07-01,241.4
2019-08-01,107.2
2019-09-01,319.8
2019-10-01,329.3
2019-11-01,116.9
2019-12-01,102.4
