Fecha,Mes,Año,23080740
2000-01-01,January,2000,133.0
2000-02-01,February,2000,132.0
2000-03-01,March,2000,220.0
2000-04-01,April,2000,237.0
2000-05-01,May,2000,398.0
2000-06-01,June,2000,430.0
2000-07-01,July,2000,379.0
2000-08-01,August,2000,332.0
2000-09-01,September,2000,368.0
2000-10-01,October,2000,323.0
2000-11-01,November,2000,169.0
2000-12-01,December,2000,149.0
2001-01-01,January,2001,33.0
2001-02-01,February,2001,67.0
2001-03-01,March,2001,321.0
2001-04-01,April,2001,284.0
2001-05-01,May,2001,411.0
2001-06-01,June,2001,300.0
2001-07-01,July,2001,395.0
2001-08-01,August,2001,52.0
2001-09-01,September,2001,398.0
2001-10-01,October,2001,363.0
2001-11-01,November,2001,229.0
2001-12-01,December,2001,131.0
2002-01-01,January,2002,54.0
2002-02-01,February,2002,119.0
2002-03-01,March,2002,193.0
2002-04-01,April,2002,429.0
2002-05-01,May,2002,388.0
2002-06-01,June,2002,243.0
2002-07-01,July,2002,231.0
2002-08-01,August,2002,209.0
2002-09-01,September,2002,363.0
2002-10-01,October,2002,313.0
2002-11-01,November,2002,205.0
2002-12-01,December,2002,107.0
2003-01-01,January,2003,13.0
2003-02-01,February,2003,101.0
2003-03-01,March,2003,239.0
2003-04-01,April,2003,433.0
2003-05-01,May,2003,362.0
2003-06-01,June,2003,382.0
2003-07-01,July,2003,166.0
2003-08-01,August,2003,300.0
2003-09-01,September,2003,286.0
2003-10-01,October,2003,367.0
2003-11-01,November,2003,249.0
2003-12-01,December,2003,149.0
2004-01-01,January,2004,89.0
2004-02-01,February,2004,215.0
2004-03-01,March,2004,197.0
2004-04-01,April,2004,236.0
2004-05-01,May,2004,385.0
2004-06-01,June,2004,196.0
2004-07-01,July,2004,560.0
2004-08-01,August,2004,272.0
2004-09-01,September,2004,354.0
2004-10-01,October,2004,309.0
2004-11-01,November,2004,313.0
2004-12-01,December,2004,76.0
2005-01-01,January,2005,124.0
2005-02-01,February,2005,91.0
2005-03-01,March,2005,129.0
2005-04-01,April,2005,281.0
2005-05-01,May,2005,318.0
2005-06-01,June,2005,288.0
2005-07-01,July,2005,182.0
2005-08-01,August,2005,193.0
2005-09-01,September,2005,393.0
2005-10-01,October,2005,369.0
2005-11-01,November,2005,290.0
2005-12-01,December,2005,74.0
2006-01-01,January,2006,113.0
2006-02-01,February,2006,102.0
2006-03-01,March,2006,173.0
2006-04-01,April,2006,401.0
2006-05-01,May,2006,455.0
2006-06-01,June,2006,311.0
2006-07-01,July,2006,187.0
2006-08-01,August,2006,314.0
2006-09-01,September,2006,336.0
2006-10-01,October,2006,434.0
2006-11-01,November,2006,295.0
2006-12-01,December,2006,156.0
2007-01-01,January,2007,91.0
2007-02-01,February,2007,2.0
2007-03-01,March,2007,259.0
2007-04-01,April,2007,333.0
2007-05-01,May,2007,535.0
2007-06-01,June,2007,201.0
2007-07-01,July,2007,263.0
2007-08-01,August,2007,351.0
2007-09-01,September,2007,320.0
2007-10-01,October,2007,512.0
2007-11-01,November,2007,228.0
2007-12-01,December,2007,153.0
2008-01-01,January,2008,152.0
2008-02-01,February,2008,250.0
2008-03-01,March,2008,170.0
2008-04-01,April,2008,341.0
2008-05-01,May,2008,388.0
2008-06-01,June,2008,464.0
2008-07-01,July,2008,466.0
2008-08-01,August,2008,419.0
2008-09-01,September,2008,277.0
2008-10-01,October,2008,500.0
2008-11-01,November,2008,448.0
2008-12-01,December,2008,68.0
2009-01-01,January,2009,227.0
2009-02-01,February,2009,214.0
2009-03-01,March,2009,264.0
2009-04-01,April,2009,256.0
2009-05-01,May,2009,285.0
2009-06-01,June,2009,352.0
2009-07-01,July,2009,317.0
2009-08-01,August,2009,288.0
2009-09-01,September,2009,200.0
2009-10-01,October,2009,330.0
2009-11-01,November,2009,234.0
2009-12-01,December,2009,127.0
2010-01-01,January,2010,41.0
2010-02-01,February,2010,70.0
2010-03-01,March,2010,216.0
2010-04-01,April,2010,238.0
2010-05-01,May,2010,471.0
2010-06-01,June,2010,376.0
2010-07-01,July,2010,464.0
