Fecha,Mes,Año,23060170
2000-01-01,January,2000,
2000-02-01,February,2000,280.6
2000-03-01,March,2000,130.2
2000-04-01,April,2000,253.9
2000-05-01,May,2000,283.9
2000-06-01,June,2000,370.5
2000-07-01,July,2000,44.1
2000-08-01,August,2000,193.7
2000-09-01,September,2000,341.0
2000-10-01,October,2000,177.6
2000-11-01,November,2000,105.3
2000-12-01,December,2000,101.6
2001-01-01,January,2001,196.8
2001-02-01,February,2001,158.1
2001-03-01,March,2001,332.8
2001-04-01,April,2001,155.6
2001-05-01,May,2001,290.0
2001-06-01,June,2001,101.9
2001-07-01,July,2001,66.2
2001-08-01,August,2001,9.9
2001-09-01,September,2001,348.0
2001-10-01,October,2001,225.3
2001-11-01,November,2001,374.3
2001-12-01,December,2001,244.7
2002-01-01,January,2002,36.5
2002-02-01,February,2002,101.1
2002-03-01,March,2002,237.3
2002-04-01,April,2002,406.7
2002-05-01,May,2002,161.3
2002-06-01,June,2002,173.0
2002-07-01,July,2002,197.9
2002-08-01,August,2002,49.0
2002-09-01,September,2002,104.2
2002-10-01,October,2002,285.9
2002-11-01,November,2002,246.3
2002-12-01,December,2002,296.6
2003-01-01,January,2003,123.1
2003-02-01,February,2003,180.2
2003-03-01,March,2003,188.4
2003-04-01,April,2003,458.0
2003-05-01,May,2003,150.7
2003-06-01,June,2003,201.9
2003-07-01,July,2003,
2003-08-01,August,2003,
2003-09-01,September,2003,229.6
2003-10-01,October,2003,312.5
2003-11-01,November,2003,236.4
2003-12-01,December,2003,
2004-01-01,January,2004,44.1
2004-02-01,February,2004,60.9
2004-03-01,March,2004,
2004-04-01,April,2004,
2004-05-01,May,2004,
2004-06-01,June,2004,
2004-07-01,July,2004,
2004-08-01,August,2004,90.5
2004-09-01,September,2004,200.3
2004-10-01,October,2004,328.7
2004-11-01,November,2004,361.0
2004-12-01,December,2004,122.6
2005-01-01,January,2005,117.8
2005-02-01,February,2005,164.0
2005-03-01,March,2005,460.3
2005-04-01,April,2005,143.0
2005-05-01,May,2005,321.5
2005-06-01,June,2005,101.2
