Fecha,Mes,Año,23190260
2000-01-01,January,2000,
2000-02-01,February,2000,
2000-03-01,March,2000,
2000-04-01,April,2000,
2000-05-01,May,2000,
2000-06-01,June,2000,
2000-07-01,July,2000,
2000-08-01,August,2000,38.0
2000-09-01,September,2000,161.0
2000-10-01,October,2000,102.0
2000-11-01,November,2000,138.0
2000-12-01,December,2000,24.0
2001-01-01,January,2001,42.0
2001-02-01,February,2001,25.0
2001-03-01,March,2001,94.0
2001-04-01,April,2001,88.0
2001-05-01,May,2001,101.0
2001-06-01,June,2001,64.0
2001-07-01,July,2001,87.0
2001-08-01,August,2001,13.0
2001-09-01,September,2001,35.0
2001-10-01,October,2001,272.0
2001-11-01,November,2001,227.0
2001-12-01,December,2001,40.0
2002-01-01,January,2002,9.0
2002-02-01,February,2002,19.0
2002-03-01,March,2002,86.0
2002-04-01,April,2002,104.0
2002-05-01,May,2002,105.0
2002-06-01,June,2002,90.0
2002-07-01,July,2002,28.0
2002-08-01,August,2002,39.0
2002-09-01,September,2002,42.0
2002-10-01,October,2002,99.0
2002-11-01,November,2002,51.0
2002-12-01,December,2002,39.0
2003-01-01,January,2003,26.0
2003-02-01,February,2003,130.0
2003-03-01,March,2003,234.0
2003-04-01,April,2003,90.0
2003-05-01,May,2003,66.0
2003-06-01,June,2003,128.0
2003-07-01,July,2003,54.0
2003-08-01,August,2003,21.0
2003-09-01,September,2003,93.0
2003-10-01,October,2003,180.0
2003-11-01,November,2003,187.0
2003-12-01,December,2003,47.0
2004-01-01,January,2004,41.0
2004-02-01,February,2004,73.0
2004-03-01,March,2004,78.0
2004-04-01,April,2004,76.0
2004-05-01,May,2004,158.0
2004-06-01,June,2004,40.0
2004-07-01,July,2004,43.0
2004-08-01,August,2004,54.0
2004-09-01,September,2004,72.0
2004-10-01,October,2004,186.0
2004-11-01,November,2004,84.0
2004-12-01,December,2004,66.0
2005-01-01,January,2005,142.0
2005-02-01,February,2005,283.0
2005-03-01,March,2005,53.0
2005-04-01,April,2005,258.0
2005-05-01,May,2005,145.0
2005-06-01,June,2005,96.0
2005-07-01,July,2005,69.0
2005-08-01,August,2005,43.0
2005-09-01,September,2005,83.0
2005-10-01,October,2005,187.0
2005-11-01,November,2005,211.0
2005-12-01,December,2005,20.0
2006-01-01,January,2006,76.0
2006-02-01,February,2006,56.1
2006-03-01,March,2006,83.7
2006-04-01,April,2006,60.6
2006-05-01,May,2006,176.9
2006-06-01,June,2006,68.8
2006-07-01,July,2006,59.9
2006-08-01,August,2006,75.3
2006-09-01,September,2006,83.5
2006-10-01,October,2006,285.7
2006-11-01,November,2006,94.0
2006-12-01,December,2006,26.9
2007-01-01,January,2007,52.3
2007-02-01,February,2007,49.7
2007-03-01,March,2007,55.7
2007-04-01,April,2007,81.4
2007-05-01,May,2007,86.9
2007-06-01,June,2007,
2007-07-01,July,2007,40.4
2007-08-01,August,2007,138.6
2007-09-01,September,2007,141.0
2007-10-01,October,2007,96.0
2007-11-01,November,2007,79.0
2007-12-01,December,2007,24.6
2008-01-01,January,2008,47.9
2008-02-01,February,2008,204.2
2008-03-01,March,2008,197.5
2008-04-01,April,2008,48.1
2008-05-01,May,2008,180.7
2008-06-01,June,2008,55.4
2008-07-01,July,2008,105.1
2008-08-01,August,2008,96.5
2008-09-01,September,2008,68.6
2008-10-01,October,2008,120.7
2008-11-01,November,2008,125.5
2008-12-01,December,2008,6.2
2009-01-01,January,2009,46.7
2009-02-01,February,2009,67.7
2009-03-01,March,2009,128.0
2009-04-01,April,2009,120.7
2009-05-01,May,2009,67.3
2009-06-01,June,2009,155.9
2009-07-01,July,2009,65.6
2009-08-01,August,2009,44.6
2009-09-01,September,2009,13.4
2009-10-01,October,2009,180.9
2009-11-01,November,2009,66.0
2009-12-01,December,2009,5.5
2010-01-01,January,2010,0.0
2010-02-01,February,2010,34.7
2010-03-01,March,2010,28.4
2010-04-01,April,2010,46.3
2010-05-01,May,2010,220.8
2010-06-01,June,2010,75.3
2010-07-01,July,2010,149.0
2010-08-01,August,2010,150.4
2010-09-01,September,2010,136.4
2010-10-01,October,2010,142.7
2010-11-01,November,2010,160.1
2010-12-01,December,2010,119.4
2011-01-01,January,2011,65.9
2011-02-01,February,2011,50.2
2011-03-01,March,2011,62.2
2011-04-01,April,2011,154.0
2011-05-01,May,2011,273.8
2011-06-01,June,2011,103.7
2011-07-01,July,2011,87.5
2011-08-01,August,2011,92.4
2011-09-01,September,2011,70.8
2011-10-01,October,2011,289.9
2011-11-01,November,2011,141.0
2011-12-01,December,2011,62.6
2012-01-01,January,2012,101.7
2012-02-01,February,2012,17.0
2012-03-01,March,2012,129.5
2012-04-01,April,2012,200.8
2012-05-01,May,2012,24.7
2012-06-01,June,2012,17.0
2012-07-01,July,2012,6.3
2012-08-01,August,2012,63.6
2012-09-01,September,2012,90.0
2012-10-01,October,2012,177.0
2012-11-01,November,2012,18.0
2012-12-01,December,2012,117.7
2013-01-01,January,2013,34.5
2013-02-01,February,2013,111.5
2013-03-01,March,2013,70.9
2013-04-01,April,2013,26.0
2013-05-01,May,2013,135.3
2013-06-01,June,2013,34.9
2013-07-01,July,2013,54.5
2013-08-01,August,2013,140.6
2013-09-01,September,2013,26.9
2013-10-01,October,2013,94.6
2013-11-01,November,2013,129.8
2013-12-01,December,2013,8.5
2014-01-01,January,2014,31.3
2014-02-01,February,2014,33.3
2014-03-01,March,2014,73.2
2014-04-01,April,2014,31.4
2014-05-01,May,2014,53.6
2014-06-01,June,2014,31.6
2014-07-01,July,2014,50.8
2014-08-01,August,2014,102.1
2014-09-01,September,2014,46.2
2014-10-01,October,2014,213.1
2014-11-01,November,2014,134.3
2014-12-01,December,2014,5.3
2015-01-01,January,2015,57.5
2015-02-01,February,2015,29.4
2015-03-01,March,2015,103.4
2015-04-01,April,2015,72.5
2015-05-01,May,2015,92.2
2015-06-01,June,2015,23.7
2015-07-01,July,2015,32.0
2015-08-01,August,2015,123.6
2015-09-01,September,2015,120.4
2015-10-01,October,2015,18.5
2015-11-01,November,2015,88.2
2015-12-01,December,2015,8.8
2016-01-01,January,2016,47.8
2016-02-01,February,2016,29.6
2016-03-01,March,2016,150.4
2016-04-01,April,2016,64.7
2016-05-01,May,2016,85.0
2016-06-01,June,2016,110.2
2016-07-01,July,2016,71.5
2016-08-01,August,2016,73.0
2016-09-01,September,2016,21.3
2016-10-01,October,2016,116.0
2016-11-01,November,2016,114.2
2016-12-01,December,2016,14.5
2017-01-01,January,2017,10.4
2017-02-01,February,2017,16.6
2017-03-01,March,2017,281.7
2017-04-01,April,2017,106.2
2017-05-01,May,2017,52.3
2017-06-01,June,2017,149.2
2017-07-01,July,2017,68.7
2017-08-01,August,2017,45.1
2017-09-01,September,2017,64.1
2017-10-01,October,2017,101.8
2017-11-01,November,2017,77.5
2017-12-01,December,2017,63.5
2018-01-01,January,2018,6.2
2018-02-01,February,2018,13.4
2018-03-01,March,2018,134.6
2018-04-01,April,2018,105.1
2018-05-01,May,2018,85.2
2018-06-01,June,2018,73.8
2018-07-01,July,2018,15.7
2018-08-01,August,2018,88.4
2018-09-01,September,2018,123.0
2018-10-01,October,2018,219.7
2018-11-01,November,2018,38.2
2018-12-01,December,2018,0.0
2019-01-01,January,2019,30.2
2019-02-01,February,2019,16.1
2019-03-01,March,2019,118.2
2019-04-01,April,2019,191.1
2019-05-01,May,2019,184.3
2019-06-01,June,2019,7.4
2019-07-01,July,2019,34.5
2019-08-01,August,2019,125.7
2019-09-01,September,2019,124.5
2019-10-01,October,2019,44.5
2019-11-01,November,2019,163.3
2019-12-01,December,2019,25.9
