Fecha,Mes,Año,23205020
2000-01-01,January,2000,0.4
2000-02-01,February,2000,150.3
2000-03-01,March,2000,94.3
2000-04-01,April,2000,236.4
2000-05-01,May,2000,304.3
2000-06-01,June,2000,303.3
2000-07-01,July,2000,436.3
2000-08-01,August,2000,356.6
2000-09-01,September,2000,594.1
2000-10-01,October,2000,209.6
2000-11-01,November,2000,85.9
2000-12-01,December,2000,129.1
2001-01-01,January,2001,6.3
2001-02-01,February,2001,0.5
2001-03-01,March,2001,256.4
2001-04-01,April,2001,109.7
2001-05-01,May,2001,471.6
2001-06-01,June,2001,202.9
2001-07-01,July,2001,356.4
2001-08-01,August,2001,204.6
2001-09-01,September,2001,439.2
2001-10-01,October,2001,325.3
2001-11-01,November,2001,221.5
2001-12-01,December,2001,108.4
2002-01-01,January,2002,1.8
2002-02-01,February,2002,29.3
2002-03-01,March,2002,114.9
2002-04-01,April,2002,229.6
2002-05-01,May,2002,196.5
2002-06-01,June,2002,232.8
2002-07-01,July,2002,184.7
2002-08-01,August,2002,92.3
2002-09-01,September,2002,111.0
2002-10-01,October,2002,332.6
2002-11-01,November,2002,195.9
2002-12-01,December,2002,0.0
2003-01-01,January,2003,0.6
2003-02-01,February,2003,32.6
2003-03-01,March,2003,42.0
2003-04-01,April,2003,242.4
2003-05-01,May,2003,298.2
2003-06-01,June,2003,324.7
2003-07-01,July,2003,316.5
2003-08-01,August,2003,547.0
2003-09-01,September,2003,169.0
2003-10-01,October,2003,280.6
2003-11-01,November,2003,291.3
2003-12-01,December,2003,55.3
2004-01-01,January,2004,1.0
2004-02-01,February,2004,50.6
2004-03-01,March,2004,48.1
2004-04-01,April,2004,400.5
2004-05-01,May,2004,378.4
2004-06-01,June,2004,68.0
2004-07-01,July,2004,379.8
2004-08-01,August,2004,310.2
2004-09-01,September,2004,299.1
2004-10-01,October,2004,397.4
2004-11-01,November,2004,176.1
2004-12-01,December,2004,24.0
2005-01-01,January,2005,35.5
2005-02-01,February,2005,24.1
2005-03-01,March,2005,83.2
2005-04-01,April,2005,317.2
2005-05-01,May,2005,301.7
2005-06-01,June,2005,413.6
2005-07-01,July,2005,287.8
2005-08-01,August,2005,400.1
2005-09-01,September,2005,456.1
2005-10-01,October,2005,517.2
2005-11-01,November,2005,384.2
2005-12-01,December,2005,10.7
2006-01-01,January,2006,32.6
2006-02-01,February,2006,38.7
2006-03-01,March,2006,234.1
2006-04-01,April,2006,301.4
2006-05-01,May,2006,379.9
2006-06-01,June,2006,364.9
2006-07-01,July,2006,178.3
2006-08-01,August,2006,441.9
2006-09-01,September,2006,238.9
2006-10-01,October,2006,503.1
2006-11-01,November,2006,378.6
2006-12-01,December,2006,47.1
2007-01-01,January,2007,0.0
2007-02-01,February,2007,5.4
2007-03-01,March,2007,169.5
2007-04-01,April,2007,345.5
2007-05-01,May,2007,419.8
2007-06-01,June,2007,181.2
2007-07-01,July,2007,76.7
2007-08-01,August,2007,579.4
2007-09-01,September,2007,591.6
2007-10-01,October,2007,842.9
2007-11-01,November,2007,252.3
2007-12-01,December,2007,81.8
2008-01-01,January,2008,70.4
2008-02-01,February,2008,37.6
2008-03-01,March,2008,237.4
2008-04-01,April,2008,160.2
2008-05-01,May,2008,381.6
2008-06-01,June,2008,337.5
2008-07-01,July,2008,664.8
2008-08-01,August,2008,380.6
2008-09-01,September,2008,470.2
2008-10-01,October,2008,343.7
2008-11-01,November,2008,448.0
2008-12-01,December,2008,
2009-01-01,January,2009,
2009-02-01,February,2009,
2009-03-01,March,2009,
2009-04-01,April,2009,
2009-05-01,May,2009,
2009-06-01,June,2009,
2009-07-01,July,2009,
2009-08-01,August,2009,
2009-09-01,September,2009,
2009-10-01,October,2009,
