Fecha,Mes,Año,23085140
2000-01-01,January,2000,201.0
2000-02-01,February,2000,356.0
2000-03-01,March,2000,388.0
2000-04-01,April,2000,403.0
2000-05-01,May,2000,564.0
2000-06-01,June,2000,487.0
2000-07-01,July,2000,425.0
2000-08-01,August,2000,557.0
2000-09-01,September,2000,622.0
2000-10-01,October,2000,671.0
2000-11-01,November,2000,327.0
2000-12-01,December,2000,247.0
2001-01-01,January,2001,232.0
2001-02-01,February,2001,107.0
2001-03-01,March,2001,424.0
2001-04-01,April,2001,351.0
2001-05-01,May,2001,532.0
2001-06-01,June,2001,400.0
2001-07-01,July,2001,450.0
2001-08-01,August,2001,115.0
2001-09-01,September,2001,649.0
2001-10-01,October,2001,689.0
2001-11-01,November,2001,548.0
2001-12-01,December,2001,327.0
2002-01-01,January,2002,291.0
2002-02-01,February,2002,366.0
2002-03-01,March,2002,607.0
2002-04-01,April,2002,554.0
2002-05-01,May,2002,297.2
2002-06-01,June,2002,220.0
2002-07-01,July,2002,246.0
2002-08-01,August,2002,237.0
2002-09-01,September,2002,683.0
2002-10-01,October,2002,529.0
2002-11-01,November,2002,442.0
2002-12-01,December,2002,546.0
2003-01-01,January,2003,111.0
2003-02-01,February,2003,260.0
2003-03-01,March,2003,317.0
2003-04-01,April,2003,509.0
2003-05-01,May,2003,637.0
2003-06-01,June,2003,490.0
2003-07-01,July,2003,269.0
2003-08-01,August,2003,439.0
2003-09-01,September,2003,300.0
2003-10-01,October,2003,595.0
2003-11-01,November,2003,481.0
2003-12-01,December,2003,350.0
2004-01-01,January,2004,181.0
2004-02-01,February,2004,289.0
2004-03-01,March,2004,367.0
2004-04-01,April,2004,596.0
2004-05-01,May,2004,505.0
2004-06-01,June,2004,264.0
2004-07-01,July,2004,740.0
2004-08-01,August,2004,556.0
2004-09-01,September,2004,1080.0
2004-10-01,October,2004,487.0
2004-11-01,November,2004,777.0
2004-12-01,December,2004,557.0
2005-01-01,January,2005,543.0
2005-02-01,February,2005,193.0
2005-03-01,March,2005,312.0
2005-04-01,April,2005,383.0
2005-05-01,May,2005,557.3
2005-06-01,June,2005,454.3
2005-07-01,July,2005,195.7
2005-08-01,August,2005,470.0
2005-09-01,September,2005,582.0
2005-10-01,October,2005,583.1
2005-11-01,November,2005,737.9
2005-12-01,December,2005,516.0
2006-01-01,January,2006,304.8
2006-02-01,February,2006,348.6
2006-03-01,March,2006,625.3
2006-04-01,April,2006,485.4
2006-05-01,May,2006,433.1
2006-06-01,June,2006,261.6
2006-07-01,July,2006,252.0
2006-08-01,August,2006,308.6
2006-09-01,September,2006,488.0
2006-10-01,October,2006,554.0
2006-11-01,November,2006,666.0
2006-12-01,December,2006,460.0
2007-01-01,January,2007,430.0
2007-02-01,February,2007,45.0
2007-03-01,March,2007,564.5
2007-04-01,April,2007,643.4
2007-05-01,May,2007,691.6
2007-06-01,June,2007,127.1
2007-07-01,July,2007,371.9
2007-08-01,August,2007,727.0
2007-09-01,September,2007,600.6
2007-10-01,October,2007,811.6
2007-11-01,November,2007,696.3
2007-12-01,December,2007,502.0
2008-01-01,January,2008,338.0
2008-02-01,February,2008,369.0
2008-03-01,March,2008,614.8
2008-04-01,April,2008,611.9
2008-05-01,May,2008,596.8
2008-06-01,June,2008,423.5
2008-07-01,July,2008,453.8
2008-08-01,August,2008,659.2
2008-09-01,September,2008,434.0
2008-10-01,October,2008,665.3
2008-11-01,November,2008,605.8
2008-12-01,December,2008,235.6
2009-01-01,January,2009,735.8
2009-02-01,February,2009,567.4
2009-03-01,March,2009,473.9
2009-04-01,April,2009,522.9
2009-05-01,May,2009,504.0
2009-06-01,June,2009,362.0
2009-07-01,July,2009,193.2
2009-08-01,August,2009,383.0
2009-09-01,September,2009,376.0
2009-10-01,October,2009,837.0
2009-11-01,November,2009,710.0
2009-12-01,December,2009,353.0
2010-01-01,January,2010,157.0
2010-02-01,February,2010,197.0
2010-03-01,March,2010,398.0
2010-04-01,April,2010,428.7
2010-05-01,May,2010,640.5
2010-06-01,June,2010,418.2
2010-07-01,July,2010,551.9
2010-08-01,August,2010,582.0
2010-09-01,September,2010,708.0
2010-10-01,October,2010,706.3
2010-11-01,November,2010,847.9
2010-12-01,December,2010,535.1
2011-01-01,January,2011,443.3
2011-02-01,February,2011,389.8
2011-03-01,March,2011,773.9
2011-04-01,April,2011,913.8
2011-05-01,May,2011,312.4
2011-06-01,June,2011,357.9
2011-07-01,July,2011,437.5
2011-08-01,August,2011,515.6
2011-09-01,September,2011,503.6
2011-10-01,October,2011,683.0
2011-11-01,November,2011,556.5
2011-12-01,December,2011,887.0
2012-01-01,January,2012,424.6
2012-02-01,February,2012,211.0
2012-03-01,March,2012,540.0
2012-04-01,April,2012,826.0
2012-05-01,May,2012,550.0
2012-06-01,June,2012,303.8
2012-07-01,July,2012,269.0
2012-08-01,August,2012,466.1
2012-09-01,September,2012,379.6
2012-10-01,October,2012,780.0
2012-11-01,November,2012,809.8
2012-12-01,December,2012,489.6
2013-01-01,January,2013,197.7
2013-02-01,February,2013,428.0
2013-03-01,March,2013,299.0
2013-04-01,April,2013,433.0
2013-05-01,May,2013,670.0
2013-06-01,June,2013,320.5
2013-07-01,July,2013,218.3
2013-08-01,August,2013,371.1
2013-09-01,September,2013,594.3
2013-10-01,October,2013,658.2
2013-11-01,November,2013,839.1
2013-12-01,December,2013,480.9
2014-01-01,January,2014,514.6
2014-02-01,February,2014,392.7
2014-03-01,March,2014,351.6
2014-04-01,April,2014,355.8
2014-05-01,May,2014,426.0
2014-06-01,June,2014,168.9
2014-07-01,July,2014,93.0
2014-08-01,August,2014,367.9
2014-09-01,September,2014,638.7
2014-10-01,October,2014,871.6
2014-11-01,November,2014,580.9
2014-12-01,December,2014,392.4
2015-01-01,January,2015,309.1
2015-02-01,February,2015,242.7
2015-03-01,March,2015,463.3
2015-04-01,April,2015,653.7
2015-05-01,May,2015,406.8
2015-06-01,June,2015,118.8
2015-07-01,July,2015,416.1
2015-08-01,August,2015,454.1
2015-09-01,September,2015,459.4
2015-10-01,October,2015,623.1
2015-11-01,November,2015,339.4
2015-12-01,December,2015,84.5
2016-01-01,January,2016,65.0
2016-02-01,February,2016,258.8
2016-03-01,March,2016,177.3
2016-04-01,April,2016,388.5
2016-05-01,May,2016,363.1
2016-06-01,June,2016,142.2
2016-07-01,July,2016,381.8
2016-08-01,August,2016,483.4
2016-09-01,September,2016,568.7
2016-10-01,October,2016,844.8
2016-11-01,November,2016,303.5
2016-12-01,December,2016,628.2
2017-01-01,January,2017,250.6
2017-02-01,February,2017,260.3
2017-03-01,March,2017,558.6
2017-04-01,April,2017,324.8
2017-05-01,May,2017,653.9
2017-06-01,June,2017,460.4
2017-07-01,July,2017,228.0
2017-08-01,August,2017,683.7
2017-09-01,September,2017,729.1
2017-10-01,October,2017,477.6
2017-11-01,November,2017,567.0
