Fecha,Mes,Año,23120210
2000-01-01,January,2000,171.4
2000-02-01,February,2000,376.3
2000-03-01,March,2000,301.6
2000-04-01,April,2000,336.5
2000-05-01,May,2000,186.9
2000-06-01,June,2000,131.7
2000-07-01,July,2000,159.4
2000-08-01,August,2000,47.8
2000-09-01,September,2000,240.7
2000-10-01,October,2000,386.2
2000-11-01,November,2000,180.2
2000-12-01,December,2000,321.0
2001-01-01,January,2001,224.5
2001-02-01,February,2001,349.6
2001-03-01,March,2001,372.6
2001-04-01,April,2001,133.0
2001-05-01,May,2001,323.8
2001-06-01,June,2001,79.7
2001-07-01,July,2001,64.5
2001-08-01,August,2001,28.7
2001-09-01,September,2001,414.4
2001-10-01,October,2001,518.0
2001-11-01,November,2001,393.2
2001-12-01,December,2001,332.8
2002-01-01,January,2002,119.2
2002-02-01,February,2002,231.9
2002-03-01,March,2002,452.2
2002-04-01,April,2002,573.6
2002-05-01,May,2002,323.8
2002-06-01,June,2002,72.0
2002-07-01,July,2002,143.6
2002-08-01,August,2002,120.1
2002-09-01,September,2002,146.7
2002-10-01,October,2002,515.4
2002-11-01,November,2002,188.5
2002-12-01,December,2002,533.7
2003-01-01,January,2003,150.3
2003-02-01,February,2003,272.9
2003-03-01,March,2003,200.9
2003-04-01,April,2003,571.3
2003-05-01,May,2003,176.2
2003-06-01,June,2003,207.1
2003-07-01,July,2003,50.7
2003-08-01,August,2003,118.6
2003-09-01,September,2003,242.7
2003-10-01,October,2003,417.2
2003-11-01,November,2003,592.5
2003-12-01,December,2003,332.7
2004-01-01,January,2004,142.5
2004-02-01,February,2004,216.9
2004-03-01,March,2004,204.7
2004-04-01,April,2004,367.6
2004-05-01,May,2004,485.8
2004-06-01,June,2004,61.4
2004-07-01,July,2004,88.3
2004-08-01,August,2004,87.4
2004-09-01,September,2004,269.1
2004-10-01,October,2004,526.6
2004-11-01,November,2004,540.1
2004-12-01,December,2004,212.9
2005-01-01,January,2005,217.2
2005-02-01,February,2005,263.3
2005-03-01,March,2005,341.1
2005-04-01,April,2005,318.7
2005-05-01,May,2005,383.9
2005-06-01,June,2005,115.0
2005-07-01,July,2005,168.5
2005-08-01,August,2005,96.3
2005-09-01,September,2005,235.9
2005-10-01,October,2005,458.5
2005-11-01,November,2005,404.9
2005-12-01,December,2005,343.9
2006-01-01,January,2006,268.2
2006-02-01,February,2006,276.1
2006-03-01,March,2006,416.0
2006-04-01,April,2006,579.2
2006-05-01,May,2006,401.8
2006-06-01,June,2006,215.6
2006-07-01,July,2006,111.6
2006-08-01,August,2006,86.5
2006-09-01,September,2006,164.0
2006-10-01,October,2006,424.9
2006-11-01,November,2006,546.0
2006-12-01,December,2006,291.5
2007-01-01,January,2007,211.0
2007-02-01,February,2007,22.0
2007-03-01,March,2007,521.9
2007-04-01,April,2007,528.4
2007-05-01,May,2007,363.1
2007-06-01,June,2007,46.8
2007-07-01,July,2007,213.1
2007-08-01,August,2007,245.2
2007-09-01,September,2007,237.8
2007-10-01,October,2007,553.1
2007-11-01,November,2007,403.3
2007-12-01,December,2007,381.5
2008-01-01,January,2008,358.2
2008-02-01,February,2008,210.7
2008-03-01,March,2008,364.9
2008-04-01,April,2008,310.5
2008-05-01,May,2008,343.1
2008-06-01,June,2008,153.3
2008-07-01,July,2008,235.4
2008-08-01,August,2008,253.8
2008-09-01,September,2008,389.6
2008-10-01,October,2008,475.8
2008-11-01,November,2008,525.9
2008-12-01,December,2008,164.7
2009-01-01,January,2009,285.4
2009-02-01,February,2009,255.2
2009-03-01,March,2009,408.5
2009-04-01,April,2009,282.6
2009-05-01,May,2009,171.3
2009-06-01,June,2009,200.4
2009-07-01,July,2009,20.4
2009-08-01,August,2009,187.8
