Fecha,Mes,Año,23060140
2000-01-01,January,2000,37.0
2000-02-01,February,2000,220.2
2000-03-01,March,2000,172.4
2000-04-01,April,2000,137.7
2000-05-01,May,2000,124.5
2000-06-01,June,2000,73.5
2000-07-01,July,2000,36.9
2000-08-01,August,2000,43.4
2000-09-01,September,2000,140.7
2000-10-01,October,2000,240.4
2000-11-01,November,2000,28.7
2000-12-01,December,2000,175.2
2001-01-01,January,2001,71.8
2001-02-01,February,2001,53.3
2001-03-01,March,2001,275.0
2001-04-01,April,2001,72.0
2001-05-01,May,2001,141.3
2001-06-01,June,2001,28.5
2001-07-01,July,2001,19.7
2001-08-01,August,2001,12.7
2001-09-01,September,2001,72.0
2001-10-01,October,2001,80.3
2001-11-01,November,2001,277.1
2001-12-01,December,2001,181.6
2002-01-01,January,2002,
2002-02-01,February,2002,32.4
2002-03-01,March,2002,153.1
2002-04-01,April,2002,230.2
2002-05-01,May,2002,208.7
2002-06-01,June,2002,71.7
2002-07-01,July,2002,51.0
2002-08-01,August,2002,21.9
2002-09-01,September,2002,113.7
2002-10-01,October,2002,76.6
2002-11-01,November,2002,50.7
2002-12-01,December,2002,242.9
2003-01-01,January,2003,52.3
2003-02-01,February,2003,59.4
2003-03-01,March,2003,109.8
2003-04-01,April,2003,338.7
2003-05-01,May,2003,33.9
2003-06-01,June,2003,144.0
2003-07-01,July,2003,51.0
2003-08-01,August,2003,65.0
2003-09-01,September,2003,127.6
2003-10-01,October,2003,206.8
2003-11-01,November,2003,175.1
2003-12-01,December,2003,47.3
2004-01-01,January,2004,36.6
2004-02-01,February,2004,87.1
2004-03-01,March,2004,71.3
2004-04-01,April,2004,337.7
2004-05-01,May,2004,262.2
2004-06-01,June,2004,9.2
2004-07-01,July,2004,72.4
2004-08-01,August,2004,12.8
2004-09-01,September,2004,158.1
2004-10-01,October,2004,352.1
2004-11-01,November,2004,260.5
2004-12-01,December,2004,115.6
2005-01-01,January,2005,51.7
2005-02-01,February,2005,70.2
2005-03-01,March,2005,111.2
2005-04-01,April,2005,153.7
2005-05-01,May,2005,200.1
2005-06-01,June,2005,16.0
2005-07-01,July,2005,73.3
2005-08-01,August,2005,61.7
2005-09-01,September,2005,135.8
2005-10-01,October,2005,391.5
2005-11-01,November,2005,177.0
2005-12-01,December,2005,142.4
2006-01-01,January,2006,82.9
2006-02-01,February,2006,45.1
2006-03-01,March,2006,252.3
2006-04-01,April,2006,198.9
2006-05-01,May,2006,106.9
2006-06-01,June,2006,135.2
2006-07-01,July,2006,19.5
2006-08-01,August,2006,53.1
2006-09-01,September,2006,53.4
2006-10-01,October,2006,203.1
2006-11-01,November,2006,282.7
2006-12-01,December,2006,247.2
2007-01-01,January,2007,62.0
2007-02-01,February,2007,1.1
2007-03-01,March,2007,196.8
2007-04-01,April,2007,215.7
2007-05-01,May,2007,81.9
2007-06-01,June,2007,17.3
2007-07-01,July,2007,173.6
2007-08-01,August,2007,53.1
2007-09-01,September,2007,44.8
2007-10-01,October,2007,470.8
2007-11-01,November,2007,100.0
2007-12-01,December,2007,135.1
2008-01-01,January,2008,142.4
2008-02-01,February,2008,148.6
2008-03-01,March,2008,35.1
2008-04-01,April,2008,183.3
2008-05-01,May,2008,271.1
2008-06-01,June,2008,29.4
2008-07-01,July,2008,143.5
2008-08-01,August,2008,237.6
2008-09-01,September,2008,53.0
2008-10-01,October,2008,210.9
2008-11-01,November,2008,302.4
2008-12-01,December,2008,107.6
2009-01-01,January,2009,123.3
2009-02-01,February,2009,156.3
2009-03-01,March,2009,166.4
2009-04-01,April,2009,90.8
2009-05-01,May,2009,124.3
2009-06-01,June,2009,42.1
2009-07-01,July,2009,21.5
2009-08-01,August,2009,106.6
2009-09-01,September,2009,11.6
2009-10-01,October,2009,274.5
2009-11-01,November,2009,169.7
2009-12-01,December,2009,85.7
2010-01-01,January,2010,9.2
2010-02-01,February,2010,81.0
2010-03-01,March,2010,118.6
2010-04-01,April,2010,362.6
2010-05-01,May,2010,276.0
2010-06-01,June,2010,111.3
2010-07-01,July,2010,180.7
2010-08-01,August,2010,70.9
2010-09-01,September,2010,123.7
2010-10-01,October,2010,147.0
2010-11-01,November,2010,241.1
2010-12-01,December,2010,147.0
2011-01-01,January,2011,72.4
2011-02-01,February,2011,129.9
2011-03-01,March,2011,169.2
2011-04-01,April,2011,491.0
2011-05-01,May,2011,104.7
2011-06-01,June,2011,118.6
2011-07-01,July,2011,51.2
2011-08-01,August,2011,45.8
2011-09-01,September,2011,79.7
2011-10-01,October,2011,216.2
2011-11-01,November,2011,464.3
2011-12-01,December,2011,93.9
2012-01-01,January,2012,158.7
2012-02-01,February,2012,129.1
2012-03-01,March,2012,91.6
2012-04-01,April,2012,268.5
2012-05-01,May,2012,101.7
2012-06-01,June,2012,33.6
2012-07-01,July,2012,6.7
2012-08-01,August,2012,47.5
2012-09-01,September,2012,31.4
2012-10-01,October,2012,289.1
2012-11-01,November,2012,167.8
2012-12-01,December,2012,48.8
2013-01-01,January,2013,18.9
2013-02-01,February,2013,75.5
2013-03-01,March,2013,154.3
2013-04-01,April,2013,153.2
2013-05-01,May,2013,247.5
2013-06-01,June,2013,
2013-07-01,July,2013,
2013-08-01,August,2013,225.1
2013-09-01,September,2013,162.5
2013-10-01,October,2013,188.1
2013-11-01,November,2013,146.4
2013-12-01,December,2013,240.9
2014-01-01,January,2014,45.0
2014-02-01,February,2014,125.2
2014-03-01,March,2014,118.8
2014-04-01,April,2014,
2014-05-01,May,2014,
2014-06-01,June,2014,
2014-07-01,July,2014,
2014-08-01,August,2014,
2014-09-01,September,2014,
2014-10-01,October,2014,
2014-11-01,November,2014,
2014-12-01,December,2014,
2015-01-01,January,2015,
2015-02-01,February,2015,
2015-03-01,March,2015,
2015-04-01,April,2015,
2015-05-01,May,2015,
2015-06-01,June,2015,
2015-07-01,July,2015,
2015-08-01,August,2015,
2015-09-01,September,2015,
2015-10-01,October,2015,
2015-11-01,November,2015,
2015-12-01,December,2015,
2016-01-01,January,2016,
2016-02-01,February,2016,
2016-03-01,March,2016,
2016-04-01,April,2016,
2016-05-01,May,2016,
2016-06-01,June,2016,
2016-07-01,July,2016,
2016-08-01,August,2016,
2016-09-01,September,2016,
2016-10-01,October,2016,
2016-11-01,November,2016,
2016-12-01,December,2016,
2017-01-01,January,2017,
2017-02-01,February,2017,
2017-03-01,March,2017,
2017-04-01,April,2017,
2017-05-01,May,2017,
2017-06-01,June,2017,
2017-07-01,July,2017,
2017-08-01,August,2017,
2017-09-01,September,2017,
2017-10-01,October,2017,
2017-11-01,November,2017,234.6
2017-12-01,December,2017,42.4
2018-01-01,January,2018,71.0
2018-02-01,February,2018,13.5
2018-03-01,March,2018,109.1
2018-04-01,April,2018,129.0
2018-05-01,May,2018,199.4
2018-06-01,June,2018,42.1
2018-07-01,July,2018,29.6
2018-08-01,August,2018,42.8
2018-09-01,September,2018,145.7
2018-10-01,October,2018,345.6
2018-11-01,November,2018,149.7
2018-12-01,December,2018,26.6
2019-01-01,January,2019,64.5
2019-02-01,February,2019,116.1
2019-03-01,March,2019,226.8
2019-04-01,April,2019,115.4
2019-05-01,May,2019,181.6
2019-06-01,June,2019,55.3
2019-07-01,July,2019,43.5
2019-08-01,August,2019,22.5
2019-09-01,September,2019,143.4
2019-10-01,October,2019,251.5
2019-11-01,November,2019,50.7
2019-12-01,December,2019,131.8
