Fecha,Mes,Año,23190350
2000-01-01,January,2000,205.0
2000-02-01,February,2000,190.0
2000-03-01,March,2000,114.0
2000-04-01,April,2000,61.0
2000-05-01,May,2000,30.0
2000-06-01,June,2000,78.0
2000-07-01,July,2000,45.0
2000-08-01,August,2000,99.0
2000-09-01,September,2000,177.0
2000-10-01,October,2000,141.0
2000-11-01,November,2000,189.0
2000-12-01,December,2000,2.0
2001-01-01,January,2001,46.0
2001-02-01,February,2001,27.0
2001-03-01,March,2001,159.0
2001-04-01,April,2001,61.0
2001-05-01,May,2001,216.0
2001-06-01,June,2001,
2001-07-01,July,2001,101.0
2001-08-01,August,2001,
2001-09-01,September,2001,167.0
2001-10-01,October,2001,216.0
2001-11-01,November,2001,242.0
2001-12-01,December,2001,101.0
2002-01-01,January,2002,116.0
2002-02-01,February,2002,30.0
2002-03-01,March,2002,154.0
2002-04-01,April,2002,241.0
2002-05-01,May,2002,141.0
2002-06-01,June,2002,70.0
2002-07-01,July,2002,92.0
2002-08-01,August,2002,138.0
2002-09-01,September,2002,137.0
2002-10-01,October,2002,225.0
2002-11-01,November,2002,41.0
2002-12-01,December,2002,75.0
2003-01-01,January,2003,27.0
2003-02-01,February,2003,111.0
2003-03-01,March,2003,253.0
2003-04-01,April,2003,110.0
2003-05-01,May,2003,39.0
2003-06-01,June,2003,115.0
2003-07-01,July,2003,93.0
2003-08-01,August,2003,43.0
2003-09-01,September,2003,126.0
2003-10-01,October,2003,272.0
2003-11-01,November,2003,556.0
2003-12-01,December,2003,194.0
2004-01-01,January,2004,73.0
2004-02-01,February,2004,98.0
2004-03-01,March,2004,49.0
2004-04-01,April,2004,109.0
2004-05-01,May,2004,152.0
2004-06-01,June,2004,73.0
2004-07-01,July,2004,73.0
2004-08-01,August,2004,66.0
2004-09-01,September,2004,102.0
2004-10-01,October,2004,150.0
2004-11-01,November,2004,180.0
2004-12-01,December,2004,159.0
2005-01-01,January,2005,140.0
2005-02-01,February,2005,244.0
2005-03-01,March,2005,187.0
2005-04-01,April,2005,67.0
2005-05-01,May,2005,88.0
2005-06-01,June,2005,87.0
2005-07-01,July,2005,9.0
2005-08-01,August,2005,55.0
2005-09-01,September,2005,112.0
2005-10-01,October,2005,244.0
2005-11-01,November,2005,199.0
2005-12-01,December,2005,43.0
2006-01-01,January,2006,111.0
2006-02-01,February,2006,60.0
2006-03-01,March,2006,172.0
2006-04-01,April,2006,200.0
2006-05-01,May,2006,127.3
2006-06-01,June,2006,87.9
2006-07-01,July,2006,130.8
2006-08-01,August,2006,77.1
2006-09-01,September,2006,143.2
2006-10-01,October,2006,250.0
2006-11-01,November,2006,52.8
2006-12-01,December,2006,52.3
2007-01-01,January,2007,77.0
2007-02-01,February,2007,100.3
2007-03-01,March,2007,231.6
2007-04-01,April,2007,148.4
2007-05-01,May,2007,160.4
2007-06-01,June,2007,44.5
2007-07-01,July,2007,37.0
2007-08-01,August,2007,63.6
2007-09-01,September,2007,63.7
2007-10-01,October,2007,259.7
2007-11-01,November,2007,110.2
2007-12-01,December,2007,32.5
2008-01-01,January,2008,
2008-02-01,February,2008,258.5
2008-03-01,March,2008,178.5
2008-04-01,April,2008,118.2
2008-05-01,May,2008,121.9
2008-06-01,June,2008,57.6
2008-07-01,July,2008,101.0
2008-08-01,August,2008,58.3
2008-09-01,September,2008,65.3
2008-10-01,October,2008,114.9
2008-11-01,November,2008,324.1
2008-12-01,December,2008,52.4
2009-01-01,January,2009,48.7
2009-02-01,February,2009,107.8
2009-03-01,March,2009,124.2
2009-04-01,April,2009,140.7
2009-05-01,May,2009,156.7
2009-06-01,June,2009,90.7
2009-07-01,July,2009,22.4
2009-08-01,August,2009,80.9
2009-09-01,September,2009,24.5
2009-10-01,October,2009,251.6
2009-11-01,November,2009,362.2
2009-12-01,December,2009,60.6
2010-01-01,January,2010,2.3
2010-02-01,February,2010,84.0
2010-03-01,March,2010,24.6
2010-04-01,April,2010,73.6
2010-05-01,May,2010,171.9
2010-06-01,June,2010,153.3
2010-07-01,July,2010,225.4
2010-08-01,August,2010,113.1
2010-09-01,September,2010,244.6
2010-10-01,October,2010,174.0
2010-11-01,November,2010,296.5
2010-12-01,December,2010,362.7
2011-01-01,January,2011,96.5
2011-02-01,February,2011,97.6
2011-03-01,March,2011,84.3
2011-04-01,April,2011,230.8
2011-05-01,May,2011,203.3
2011-06-01,June,2011,51.1
2011-07-01,July,2011,88.6
2011-08-01,August,2011,134.4
2011-09-01,September,2011,90.6
2011-10-01,October,2011,476.0
2011-11-01,November,2011,254.0
2011-12-01,December,2011,163.7
2012-01-01,January,2012,108.2
2012-02-01,February,2012,81.9
2012-03-01,March,2012,86.1
2012-04-01,April,2012,198.4
2012-05-01,May,2012,31.8
2012-06-01,June,2012,102.3
2012-07-01,July,2012,40.7
2012-08-01,August,2012,102.5
2012-09-01,September,2012,44.5
2012-10-01,October,2012,209.2
2012-11-01,November,2012,125.2
2012-12-01,December,2012,100.7
2013-01-01,January,2013,94.2
2013-02-01,February,2013,191.1
2013-03-01,March,2013,72.3
2013-04-01,April,2013,27.6
2013-05-01,May,2013,154.5
2013-06-01,June,2013,27.0
2013-07-01,July,2013,40.3
2013-08-01,August,2013,160.6
2013-09-01,September,2013,30.3
2013-10-01,October,2013,116.5
2013-11-01,November,2013,125.0
2013-12-01,December,2013,53.4
2014-01-01,January,2014,8.7
2014-02-01,February,2014,105.0
2014-03-01,March,2014,180.9
2014-04-01,April,2014,114.1
2014-05-01,May,2014,85.9
2014-06-01,June,2014,39.8
2014-07-01,July,2014,71.9
2014-08-01,August,2014,89.6
2014-09-01,September,2014,79.4
2014-10-01,October,2014,255.8
2014-11-01,November,2014,187.4
2014-12-01,December,2014,28.9
2015-01-01,January,2015,10.2
2015-02-01,February,2015,139.6
2015-03-01,March,2015,182.8
2015-04-01,April,2015,110.9
2015-05-01,May,2015,78.9
2015-06-01,June,2015,29.7
2015-07-01,July,2015,40.7
2015-08-01,August,2015,100.0
2015-09-01,September,2015,94.3
2015-10-01,October,2015,50.4
2015-11-01,November,2015,78.4
2015-12-01,December,2015,4.3
2016-01-01,January,2016,18.9
2016-02-01,February,2016,31.5
2016-03-01,March,2016,96.8
2016-04-01,April,2016,224.3
2016-05-01,May,2016,118.0
2016-06-01,June,2016,71.5
2016-07-01,July,2016,25.1
2016-08-01,August,2016,51.5
2016-09-01,September,2016,103.9
2016-10-01,October,2016,274.5
2016-11-01,November,2016,210.0
2016-12-01,December,2016,
2017-01-01,January,2017,16.4
2017-02-01,February,2017,31.5
2017-03-01,March,2017,155.8
2017-04-01,April,2017,124.7
2017-05-01,May,2017,86.0
2017-06-01,June,2017,125.5
2017-07-01,July,2017,96.1
2017-08-01,August,2017,42.3
2017-09-01,September,2017,102.2
2017-10-01,October,2017,235.3
2017-11-01,November,2017,189.4
2017-12-01,December,2017,83.9
2018-01-01,January,2018,71.4
2018-02-01,February,2018,9.1
2018-03-01,March,2018,164.2
2018-04-01,April,2018,191.1
2018-05-01,May,2018,138.8
2018-06-01,June,2018,72.5
2018-07-01,July,2018,58.9
2018-08-01,August,2018,169.8
2018-09-01,September,2018,77.1
2018-10-01,October,2018,317.1
2018-11-01,November,2018,149.0
2018-12-01,December,2018,24.6
2019-01-01,January,2019,140.1
