Fecha,Mes,Año,23010080
2000-01-01,January,2000,25.0
2000-02-01,February,2000,100.0
2000-03-01,March,2000,89.0
2000-04-01,April,2000,137.0
2000-05-01,May,2000,172.0
2000-06-01,June,2000,114.0
2000-07-01,July,2000,60.3
2000-08-01,August,2000,22.0
2000-09-01,September,2000,124.0
2000-10-01,October,2000,227.0
2000-11-01,November,2000,134.0
2000-12-01,December,2000,105.0
2001-01-01,January,2001,60.0
2001-02-01,February,2001,30.0
2001-03-01,March,2001,191.0
2001-04-01,April,2001,33.0
2001-05-01,May,2001,152.0
2001-06-01,June,2001,0.0
2001-07-01,July,2001,28.0
2001-08-01,August,2001,0.0
2001-09-01,September,2001,133.0
2001-10-01,October,2001,
2001-11-01,November,2001,
2001-12-01,December,2001,
2002-01-01,January,2002,
2002-02-01,February,2002,
2002-03-01,March,2002,
2002-04-01,April,2002,
2002-05-01,May,2002,114.5
2002-06-01,June,2002,2.0
2002-07-01,July,2002,30.0
2002-08-01,August,2002,70.2
2002-09-01,September,2002,143.6
2002-10-01,October,2002,105.0
2002-11-01,November,2002,42.9
2002-12-01,December,2002,193.7
2003-01-01,January,2003,16.2
2003-02-01,February,2003,88.3
2003-03-01,March,2003,55.6
2003-04-01,April,2003,255.4
2003-05-01,May,2003,43.3
2003-06-01,June,2003,49.3
2003-07-01,July,2003,12.5
2003-08-01,August,2003,104.6
2003-09-01,September,2003,157.1
2003-10-01,October,2003,194.7
2003-11-01,November,2003,291.3
2003-12-01,December,2003,88.1
2004-01-01,January,2004,2.3
2004-02-01,February,2004,51.4
2004-03-01,March,2004,25.6
2004-04-01,April,2004,293.7
2004-05-01,May,2004,230.4
2004-06-01,June,2004,21.6
2004-07-01,July,2004,115.9
2004-08-01,August,2004,26.7
2004-09-01,September,2004,164.1
2004-10-01,October,2004,267.8
2004-11-01,November,2004,165.7
2004-12-01,December,2004,7.4
2005-01-01,January,2005,151.8
2005-02-01,February,2005,76.1
2005-03-01,March,2005,57.0
2005-04-01,April,2005,136.6
2005-05-01,May,2005,201.3
2005-06-01,June,2005,40.7
2005-07-01,July,2005,100.2
2005-08-01,August,2005,52.1
2005-09-01,September,2005,155.3
2005-10-01,October,2005,328.6
2005-11-01,November,2005,179.1
2005-12-01,December,2005,48.8
2006-01-01,January,2006,23.2
2006-02-01,February,2006,36.5
2006-03-01,March,2006,161.2
2006-04-01,April,2006,236.4
2006-05-01,May,2006,164.0
2006-06-01,June,2006,31.8
2006-07-01,July,2006,18.4
2006-08-01,August,2006,103.9
2006-09-01,September,2006,84.9
2006-10-01,October,2006,114.7
2006-11-01,November,2006,76.9
2006-12-01,December,2006,7.1
2007-01-01,January,2007,65.8
2007-02-01,February,2007,0.0
2007-03-01,March,2007,157.6
2007-04-01,April,2007,222.7
2007-05-01,May,2007,141.9
2007-06-01,June,2007,20.0
2007-07-01,July,2007,44.2
2007-08-01,August,2007,135.2
2007-09-01,September,2007,54.6
2007-10-01,October,2007,334.3
2007-11-01,November,2007,177.7
2007-12-01,December,2007,97.9
2008-01-01,January,2008,78.2
2008-02-01,February,2008,105.9
2008-03-01,March,2008,51.7
2008-04-01,April,2008,128.6
2008-05-01,May,2008,223.9
2008-06-01,June,2008,50.6
2008-07-01,July,2008,60.1
2008-08-01,August,2008,195.5
2008-09-01,September,2008,61.7
2008-10-01,October,2008,180.0
2008-11-01,November,2008,339.5
2008-12-01,December,2008,88.0
2009-01-01,January,2009,44.8
2009-02-01,February,2009,84.6
2009-03-01,March,2009,202.0
2009-04-01,April,2009,165.3
2009-05-01,May,2009,46.5
2009-06-01,June,2009,67.9
2009-07-01,July,2009,0.0
2009-08-01,August,2009,40.7
2009-09-01,September,2009,35.1
2009-10-01,October,2009,122.7
2009-11-01,November,2009,140.9
2009-12-01,December,2009,5.2
2010-01-01,January,2010,30.5
2010-02-01,February,2010,14.4
2010-03-01,March,2010,104.8
2010-04-01,April,2010,196.7
2010-05-01,May,2010,249.0
2010-06-01,June,2010,94.8
2010-07-01,July,2010,98.0
2010-08-01,August,2010,73.5
2010-09-01,September,2010,156.5
2010-10-01,October,2010,91.3
2010-11-01,November,2010,327.5
2010-12-01,December,2010,50.4
2011-01-01,January,2011,28.2
2011-02-01,February,2011,85.3
2011-03-01,March,2011,91.2
2011-04-01,April,2011,250.6
2011-05-01,May,2011,96.9
2011-06-01,June,2011,180.2
2011-07-01,July,2011,47.3
2011-08-01,August,2011,102.0
2011-09-01,September,2011,85.1
2011-10-01,October,2011,190.2
2011-11-01,November,2011,174.1
2011-12-01,December,2011,204.0
2012-01-01,January,2012,69.1
2012-02-01,February,2012,58.6
2012-03-01,March,2012,45.5
2012-04-01,April,2012,144.3
2012-05-01,May,2012,14.9
2012-06-01,June,2012,23.1
2012-07-01,July,2012,0.0
2012-08-01,August,2012,40.0
2012-09-01,September,2012,13.4
2012-10-01,October,2012,95.4
2012-11-01,November,2012,23.6
2012-12-01,December,2012,15.4
2013-01-01,January,2013,35.5
2013-02-01,February,2013,55.9
2013-03-01,March,2013,56.2
2013-04-01,April,2013,79.4
2013-05-01,May,2013,188.5
2013-06-01,June,2013,30.9
2013-07-01,July,2013,4.8
2013-08-01,August,2013,98.1
2013-09-01,September,2013,152.6
2013-10-01,October,2013,133.8
2013-11-01,November,2013,154.4
2013-12-01,December,2013,44.8
2014-01-01,January,2014,65.1
2014-02-01,February,2014,76.8
2014-03-01,March,2014,35.9
2014-04-01,April,2014,
2014-05-01,May,2014,91.3
2014-06-01,June,2014,22.2
2014-07-01,July,2014,15.6
2014-08-01,August,2014,13.5
2014-09-01,September,2014,103.9
2014-10-01,October,2014,245.3
2014-11-01,November,2014,170.1
2014-12-01,December,2014,90.2
2015-01-01,January,2015,103.9
2015-02-01,February,2015,54.2
2015-03-01,March,2015,93.4
2015-04-01,April,2015,148.1
2015-05-01,May,2015,40.6
2015-06-01,June,2015,8.3
2015-07-01,July,2015,17.0
2015-08-01,August,2015,0.0
2015-09-01,September,2015,71.0
2015-10-01,October,2015,54.4
2015-11-01,November,2015,90.9
2015-12-01,December,2015,
2016-01-01,January,2016,2.0
2016-02-01,February,2016,82.1
2016-03-01,March,2016,61.2
2016-04-01,April,2016,112.1
2016-05-01,May,2016,133.0
2016-06-01,June,2016,26.5
2016-07-01,July,2016,9.1
2016-08-01,August,2016,22.6
2016-09-01,September,2016,171.3
2016-10-01,October,2016,150.5
2016-11-01,November,2016,192.5
2016-12-01,December,2016,48.8
2017-01-01,January,2017,36.3
2017-02-01,February,2017,45.0
2017-03-01,March,2017,188.6
2017-04-01,April,2017,152.4
2017-05-01,May,2017,356.8
2017-06-01,June,2017,60.7
2017-07-01,July,2017,24.0
2017-08-01,August,2017,173.8
2017-09-01,September,2017,126.1
2017-10-01,October,2017,288.5
2017-11-01,November,2017,283.4
2017-12-01,December,2017,34.1
2018-01-01,January,2018,43.0
2018-02-01,February,2018,0.8
2018-03-01,March,2018,87.7
2018-04-01,April,2018,95.6
2018-05-01,May,2018,282.7
2018-06-01,June,2018,29.0
2018-07-01,July,2018,33.6
2018-08-01,August,2018,0.0
2018-09-01,September,2018,0.0
2018-10-01,October,2018,0.0
2018-11-01,November,2018,0.0
2018-12-01,December,2018,100.0
2019-01-01,January,2019,77.0
2019-02-01,February,2019,185.0
2019-03-01,March,2019,139.0
