Fecha,Mes,Año,26155150
2000-01-01,January,2000,102.3
2000-02-01,February,2000,114.1
2000-03-01,March,2000,72.8
2000-04-01,April,2000,84.3
2000-05-01,May,2000,161.5
2000-06-01,June,2000,151.0
2000-07-01,July,2000,82.7
2000-08-01,August,2000,66.9
2000-09-01,September,2000,169.5
2000-10-01,October,2000,164.7
2000-11-01,November,2000,97.7
2000-12-01,December,2000,94.2
2001-01-01,January,2001,34.7
2001-02-01,February,2001,52.2
2001-03-01,March,2001,100.8
2001-04-01,April,2001,50.8
2001-05-01,May,2001,167.6
2001-06-01,June,2001,82.7
2001-07-01,July,2001,70.6
2001-08-01,August,2001,33.5
2001-09-01,September,2001,126.9
2001-10-01,October,2001,128.1
2001-11-01,November,2001,170.4
2001-12-01,December,2001,92.4
2002-01-01,January,2002,77.6
2002-02-01,February,2002,51.7
2002-03-01,March,2002,159.3
2002-04-01,April,2002,255.9
2002-05-01,May,2002,183.1
2002-06-01,June,2002,135.2
2002-07-01,July,2002,74.2
2002-08-01,August,2002,42.5
2002-09-01,September,2002,70.2
2002-10-01,October,2002,179.1
2002-11-01,November,2002,76.3
2002-12-01,December,2002,125.7
2003-01-01,January,2003,22.8
2003-02-01,February,2003,82.6
2003-03-01,March,2003,148.5
2003-04-01,April,2003,271.5
2003-05-01,May,2003,83.3
2003-06-01,June,2003,105.3
2003-07-01,July,2003,38.0
2003-08-01,August,2003,82.3
2003-09-01,September,2003,111.1
2003-10-01,October,2003,228.6
2003-11-01,November,2003,
2003-12-01,December,2003,
2004-01-01,January,2004,
2004-02-01,February,2004,
2004-03-01,March,2004,
2004-04-01,April,2004,
2004-05-01,May,2004,
2004-06-01,June,2004,
2004-07-01,July,2004,
2004-08-01,August,2004,
2004-09-01,September,2004,
2004-10-01,October,2004,
2004-11-01,November,2004,
2004-12-01,December,2004,
2005-01-01,January,2005,84.3
2005-02-01,February,2005,52.4
2005-03-01,March,2005,55.5
2005-04-01,April,2005,105.5
2005-05-01,May,2005,177.1
2005-06-01,June,2005,140.4
2005-07-01,July,2005,42.1
2005-08-01,August,2005,45.0
2005-09-01,September,2005,76.1
2005-10-01,October,2005,263.2
2005-11-01,November,2005,167.3
2005-12-01,December,2005,64.7
2006-01-01,January,2006,79.3
2006-02-01,February,2006,41.6
2006-03-01,March,2006,158.1
2006-04-01,April,2006,170.5
2006-05-01,May,2006,211.7
2006-06-01,June,2006,137.1
2006-07-01,July,2006,30.7
2006-08-01,August,2006,67.1
2006-09-01,September,2006,60.1
2006-10-01,October,2006,140.4
2006-11-01,November,2006,183.9
2006-12-01,December,2006,108.0
2007-01-01,January,2007,98.2
2007-02-01,February,2007,11.1
2007-03-01,March,2007,131.0
2007-04-01,April,2007,210.9
2007-05-01,May,2007,315.9
2007-06-01,June,2007,95.8
2007-07-01,July,2007,
2007-08-01,August,2007,135.4
2007-09-01,September,2007,94.9
2007-10-01,October,2007,280.1
2007-11-01,November,2007,114.4
2007-12-01,December,2007,154.9
2008-01-01,January,2008,58.9
2008-02-01,February,2008,107.8
2008-03-01,March,2008,172.3
2008-04-01,April,2008,171.9
2008-05-01,May,2008,275.6
2008-06-01,June,2008,129.4
2008-07-01,July,2008,110.9
2008-08-01,August,2008,155.7
2008-09-01,September,2008,96.7
2008-10-01,October,2008,174.9
2008-11-01,November,2008,256.3
2008-12-01,December,2008,108.6
2009-01-01,January,2009,130.3
2009-02-01,February,2009,125.2
2009-03-01,March,2009,177.3
2009-04-01,April,2009,109.2
2009-05-01,May,2009,127.4
2009-06-01,June,2009,136.5
2009-07-01,July,2009,41.5
2009-08-01,August,2009,49.1
2009-09-01,September,2009,37.8
2009-10-01,October,2009,176.0
2009-11-01,November,2009,151.5
2009-12-01,December,2009,51.6
2010-01-01,January,2010,
2010-02-01,February,2010,
2010-03-01,March,2010,
2010-04-01,April,2010,
2010-05-01,May,2010,
2010-06-01,June,2010,
2010-07-01,July,2010,
2010-08-01,August,2010,
2010-09-01,September,2010,
2010-10-01,October,2010,
2010-11-01,November,2010,
2010-12-01,December,2010,
2011-01-01,January,2011,92.0
2011-02-01,February,2011,135.8
2011-03-01,March,2011,161.7
2011-04-01,April,2011,336.6
2011-05-01,May,2011,185.9
2011-06-01,June,2011,89.5
2011-07-01,July,2011,124.1
2011-08-01,August,2011,80.0
2011-09-01,September,2011,151.9
2011-10-01,October,2011,291.7
2011-11-01,November,2011,280.3
2011-12-01,December,2011,131.4
2012-01-01,January,2012,104.9
2012-02-01,February,2012,59.4
2012-03-01,March,2012,123.5
2012-04-01,April,2012,227.1
2012-05-01,May,2012,167.7
2012-06-01,June,2012,89.4
2012-07-01,July,2012,90.9
2012-08-01,August,2012,91.3
2012-09-01,September,2012,72.1
2012-10-01,October,2012,322.8
2012-11-01,November,2012,109.7
2012-12-01,December,2012,39.0
2013-01-01,January,2013,24.5
2013-02-01,February,2013,111.9
2013-03-01,March,2013,113.6
2013-04-01,April,2013,105.8
2013-05-01,May,2013,213.0
2013-06-01,June,2013,69.8
2013-07-01,July,2013,49.7
2013-08-01,August,2013,91.7
2013-09-01,September,2013,103.3
2013-10-01,October,2013,97.8
2013-11-01,November,2013,153.0
2013-12-01,December,2013,130.5
2014-01-01,January,2014,65.5
2014-02-01,February,2014,95.3
2014-03-01,March,2014,102.8
2014-04-01,April,2014,162.2
2014-05-01,May,2014,169.7
2014-06-01,June,2014,89.8
2014-07-01,July,2014,57.7
2014-08-01,August,2014,41.6
2014-09-01,September,2014,128.8
2014-10-01,October,2014,205.9
2014-11-01,November,2014,130.8
2014-12-01,December,2014,115.1
2015-01-01,January,2015,25.6
2015-02-01,February,2015,60.1
2015-03-01,March,2015,81.7
2015-04-01,April,2015,123.0
2015-05-01,May,2015,78.3
2015-06-01,June,2015,37.7
2015-07-01,July,2015,62.8
2015-08-01,August,2015,17.8
2015-09-01,September,2015,57.5
2015-10-01,October,2015,145.9
2015-11-01,November,2015,120.8
2015-12-01,December,2015,31.8
2016-01-01,January,2016,27.1
