Fecha,Mes,Año,23190380
2000-01-01,January,2000,183.0
2000-02-01,February,2000,286.0
2000-03-01,March,2000,134.0
2000-04-01,April,2000,29.0
2000-05-01,May,2000,134.0
2000-06-01,June,2000,58.0
2000-07-01,July,2000,36.0
2000-08-01,August,2000,26.0
2000-09-01,September,2000,177.0
2000-10-01,October,2000,151.0
2000-11-01,November,2000,162.0
2000-12-01,December,2000,0.0
2001-01-01,January,2001,24.0
2001-02-01,February,2001,20.0
2001-03-01,March,2001,190.0
2001-04-01,April,2001,8.0
2001-05-01,May,2001,158.0
2001-06-01,June,2001,47.0
2001-07-01,July,2001,96.0
2001-08-01,August,2001,8.0
2001-09-01,September,2001,86.0
2001-10-01,October,2001,286.0
2001-11-01,November,2001,229.0
2001-12-01,December,2001,97.0
2002-01-01,January,2002,47.0
2002-02-01,February,2002,14.0
2002-03-01,March,2002,108.0
2002-04-01,April,2002,245.0
2002-05-01,May,2002,113.0
2002-06-01,June,2002,110.0
2002-07-01,July,2002,33.0
2002-08-01,August,2002,114.0
2002-09-01,September,2002,37.0
2002-10-01,October,2002,114.0
2002-11-01,November,2002,66.0
2002-12-01,December,2002,86.0
2003-01-01,January,2003,3.0
2003-02-01,February,2003,125.0
2003-03-01,March,2003,179.0
2003-04-01,April,2003,94.0
2003-05-01,May,2003,46.0
2003-06-01,June,2003,114.0
2003-07-01,July,2003,39.0
2003-08-01,August,2003,103.0
2003-09-01,September,2003,165.0
2003-10-01,October,2003,211.0
2003-11-01,November,2003,716.0
2003-12-01,December,2003,149.0
2004-01-01,January,2004,31.0
2004-02-01,February,2004,63.0
2004-03-01,March,2004,134.0
2004-04-01,April,2004,98.0
2004-05-01,May,2004,148.0
2004-06-01,June,2004,45.0
2004-07-01,July,2004,
2004-08-01,August,2004,
2004-09-01,September,2004,155.0
2004-10-01,October,2004,152.0
2004-11-01,November,2004,217.0
2004-12-01,December,2004,150.0
2005-01-01,January,2005,114.0
2005-02-01,February,2005,196.0
2005-03-01,March,2005,219.0
2005-04-01,April,2005,199.0
2005-05-01,May,2005,170.0
2005-06-01,June,2005,74.0
2005-07-01,July,2005,27.0
2005-08-01,August,2005,57.0
2005-09-01,September,2005,78.0
2005-10-01,October,2005,281.0
2005-11-01,November,2005,271.0
2005-12-01,December,2005,105.0
2006-01-01,January,2006,114.0
2006-02-01,February,2006,48.0
2006-03-01,March,2006,105.4
2006-04-01,April,2006,166.8
2006-05-01,May,2006,95.8
2006-06-01,June,2006,159.2
2006-07-01,July,2006,36.8
2006-08-01,August,2006,62.3
2006-09-01,September,2006,53.3
2006-10-01,October,2006,198.7
2006-11-01,November,2006,61.0
2006-12-01,December,2006,65.6
2007-01-01,January,2007,111.8
2007-02-01,February,2007,92.0
2007-03-01,March,2007,234.0
2007-04-01,April,2007,73.2
2007-05-01,May,2007,127.5
2007-06-01,June,2007,66.3
2007-07-01,July,2007,48.3
2007-08-01,August,2007,90.4
2007-09-01,September,2007,56.4
2007-10-01,October,2007,239.5
2007-11-01,November,2007,171.9
2007-12-01,December,2007,25.7
2008-01-01,January,2008,128.5
2008-02-01,February,2008,299.5
2008-03-01,March,2008,144.5
2008-04-01,April,2008,89.3
2008-05-01,May,2008,79.4
2008-06-01,June,2008,27.8
2008-07-01,July,2008,93.9
2008-08-01,August,2008,73.3
2008-09-01,September,2008,43.5
2008-10-01,October,2008,188.7
2008-11-01,November,2008,236.2
2008-12-01,December,2008,104.7
2009-01-01,January,2009,7.4
2009-02-01,February,2009,59.0
2009-03-01,March,2009,184.9
2009-04-01,April,2009,118.5
2009-05-01,May,2009,144.5
2009-06-01,June,2009,141.1
2009-07-01,July,2009,33.8
2009-08-01,August,2009,77.3
2009-09-01,September,2009,63.7
2009-10-01,October,2009,239.2
2009-11-01,November,2009,237.2
2009-12-01,December,2009,50.2
2010-01-01,January,2010,0.0
2010-02-01,February,2010,76.7
2010-03-01,March,2010,66.3
2010-04-01,April,2010,62.0
2010-05-01,May,2010,145.8
2010-06-01,June,2010,171.1
2010-07-01,July,2010,149.8
2010-08-01,August,2010,104.1
2010-09-01,September,2010,181.2
2010-10-01,October,2010,155.1
2010-11-01,November,2010,364.3
2010-12-01,December,2010,270.0
2011-01-01,January,2011,89.0
2011-02-01,February,2011,103.1
2011-03-01,March,2011,59.9
2011-04-01,April,2011,180.7
2011-05-01,May,2011,212.2
2011-06-01,June,2011,57.0
2011-07-01,July,2011,46.5
2011-08-01,August,2011,118.8
